tu_id	speaker	start	end	duration	text
82	TO077	337.518	343.435	5.917	 e::h co:n una:: buona:: e:h narrazione diciamo
83	TO077	343.708	347.000	3.292	 degli avvenimenti principali italiani:,
84	TO077	347.018	351.164	4.146	 del discussione all' interno dei movimenti studenteschi,
85	TO077	351.215	356.018	4.803	 i rapporti col movimenti operaio eccetera. è l' italia però, essenzialmente
86	TO077	357.046	361.629	4.583	 mentre invece il: libro di marica tolomelli
87	TO077	361.774	368.198	6.424	 pur non ignorando la dimensione italiana ha uno sguardo {P} internazionale
88	TO077	368.985	375.156	6.171	 e::h e inoltre nella parte e:h nell' ultima parte del libro
89	TO077	375.481	376.797	1.316	 e:::h
90	TO077	377.168	383.329	6.161	 offre una buona panoramica delle interpretazioni storiografiche
91	TO077	383.369	384.850	1.481	 su quel fenomeno
92	TO077	384.973	390.346	5.373	 m:h il tema è controversissimo quindi anche le interpretazioni sono tra loro
93	TO077	390.633	392.379	1.746	 quasi opposte
94	TO077	392.688	399.600	6.912	 ecco questa dimensione di: approfondimento storiografico c' è nel libro della tolomelli
95	TO077	399.768	402.800	3.032	 c' è molto di meno nel libro di °diego giachetti.°
96	TO077	403.160	408.135	4.975	 detto questo per chi ha tempo, voglia:, eccetera, eccetera
97	TO077	408.410	412.348	3.938	 io consiglierei con tutta calma, col tempo di magari
98	TO077	412.381	415.495	3.114	 di dare un' occhiata a questi due libri in biblioteca
99	TO077	415.864	420.965	5.101	 o: in qualche mod~ di farsene un' idea e scegliere per tempo quale:
100	TO077	421.019	423.811	2.792	 mi rendo conto che sia un po' anomalo
101	TO077	424.124	428.544	4.420	 dire tutto questo prima di trattarne effettivamente a lezione,
102	TO077	428.578	431.945	3.367	 ma la mia preoccupazione e poi qui mi fermo
103	TO077	432.432	439.349	6.917	 la mia preoccupazione è che chi poi e:h volesse prepararsi sul testo di marica tolomelli
104	TO077	439.663	442.137	2.474	 possa avere delle difficoltà
105	TO077	442.330	445.773	3.443	 di tempo materiali a trovare il libro
106	TO077	446.174	450.813	4.639	 chiaro il discorso che: ho fatto o non s' è capito niente? no chiaro.
107	TO077	451.416	454.745	3.329	 e:::h allora detto questo
108	TO077	455.436	458.018	2.582	 torniamo invece
109	TO077	458.304	462.848	4.544	 a dove mi ero fermato nella lezione di mercoledì scorso
110	TO077	463.049	464.600	1.551	 e cioè e:h
111	TO077	465.550	471.545	5.995	 il tema è quello della:: la crisi e infine la dissoluzione
112	TO077	472.685	477.768	5.083	 dello stato liberale in italia e e:h l' avvento del
113	TO077	477.997	479.383	1.386	 e:h fascismo.
114	TO077	479.817	484.077	4.260	 io mi ero fermato nell' ultima lezione
115	TO077	484.715	488.604	3.889	 alle elezioni del millenovecentodiciannove
116	TO077	489.277	492.790	3.513	 indicandole come uno spartiacque
117	TO077	493.439	499.826	6.387	 che e:::h a mio giudizio troppo spesso viene la cui importanza
118	TO077	500.188	505.593	5.405	 secondo me troppo spesso viene {P} e::h trascurata
119	TO077	506.060	509.440	3.380	 non dico dimenticata ma sottovalutata sì
120	TO077	510.114	514.424	4.310	 perché perché parto da dove ero fini~ avevo finito
121	TO077	514.712	517.357	2.645	 mercoledì scorso quelle furono
122	TO077	517.585	520.515	2.930	 le prime elezioni da quando
123	TO077	520.760	524.996	4.236	 e::h esisteva (il) regno d' italia in cui
124	TO077	525.278	530.886	5.608	 la classe politica liberale nel suo insieme, nelle sue varie
125	TO077	530.994	532.215	1.221	 tendenze
126	TO077	532.650	537.314	4.664	 non aveva più la maggioranza alla camera dei deputati
127	TO077	538.757	540.099	1.342	 e quindi
128	TO077	540.397	546.536	6.139	 tutto il tema della crisi e infine della dissoluzione dello stato {P} liberale
129	TO077	547.030	549.005	1.975	 e::h va visto
130	TO077	549.229	552.254	3.025	 anche in relazione a questo fenomeno
131	TO077	552.298	557.108	4.810	 cioè una crisi strutturale della classe politica liberale.
132	TO077	558.165	559.792	1.627	 io prima ho detto
133	TO077	560.446	564.414	3.968	 la classe politica liberale nel suo insieme
134	TO077	564.861	570.208	5.347	 perché perché se c' è un' altra anomalia ancora
135	TO077	570.251	574.979	4.728	 della situazione italiana rispetto a quella di altri grandi paesi europei
136	TO077	575.299	578.945	3.646	 che la guerra l' avevano vinta intendiamoci
137	TO077	579.231	584.655	5.424	 ecco questa anomalia rappresentata dalla scarsissima
138	TO077	585.030	586.846	1.816	 formalizzazione
139	TO077	587.195	591.353	4.158	 dei partiti uno o più partiti politici
140	TO077	591.434	594.668	3.234	 di area liberale o liberaldemocratica,
141	TO077	595.562	602.049	6.487	 cioè in italia e:::h anche nei libri di storia inevitabilmente si usa
142	TO077	602.123	607.965	5.842	 il termine il partito liberale allora non ha più la maggioranza dei voti
143	TO077	608.485	612.580	4.095	 ma bisogna tenere presente che nel caso italiano
144	TO077	613.138	617.227	4.089	 si eh parla di partito liberale
145	TO077	617.817	621.343	3.526	 e::h in una maniera sostanzialmente equivoca
146	TO077	621.885	624.341	2.456	 perché questo partito
147	TO077	624.615	631.684	7.069	 è: e::h scarsamente formalizzato come partito nel senso moderno del termine
148	TO077	632.167	638.297	6.130	 non torno su questo punto perché ne avevo parlato già a proposito dell' ottocento,
149	TO077	638.327	641.106	2.779	 e come in vari paesi europei
150	TO077	641.684	646.836	5.152	 la gran bretagna, la francia, la stessa germania guglielmina,
151	TO077	646.885	648.688	1.803	 in questi paesi
152	TO077	649.044	651.683	2.639	 le classi dirigenti
153	TO077	652.251	653.397	1.146	 avevano
154	TO077	653.635	658.590	4.955	 vissuto quel processo (di) costruzione organizzativa,
155	TO077	658.890	660.725	1.835	 e::h politica
156	TO077	661.123	664.377	3.254	 possiamo dire così a livello di massa
157	TO077	664.415	668.541	4.126	 intendendo le proprie forme di organizzazione
158	TO077	668.825	669.850	1.025	 come
159	TO077	670.132	677.468	7.336	 la ricerca delle forme più adeguate a gestire quei processi di trasformazione di massa
160	TO077	677.541	680.605	3.064	 della politica alla quale avevo accennato.
161	TO077	681.525	684.563	3.038	 in italia tutto questo m::h
162	TO077	684.898	690.145	5.247	 avviene si tenta di farlo proprio in questo periodo
163	TO077	690.778	697.588	6.810	 con estrema difficoltà e pagando quindi lo scotto di questo enorme ritardo storico.
164	TO077	698.148	701.218	3.070	 e quindi e:::h
165	TO077	701.624	706.649	5.025	 ribadisco ancora ciò che avevo detto nell' ultima lezione
166	TO077	707.755	711.919	4.164	 e cioè che l' italia è un caso eh molto particolare
167	TO077	712.895	716.895	4.000	 perché è un paese che la guerra e::h l' ha vinta
168	TO077	717.454	718.562	1.108	 e che però
169	TO077	719.005	724.239	5.234	 e::h in pochissimi anni vive questa drammatica crisi
170	TO077	724.510	728.498	3.988	 che è sociale, x ma è anche politica e istituzionale
171	TO077	728.902	732.035	3.133	 che è una crisi {P} che sfocia
172	TO077	732.546	739.608	7.062	 e::h nel giro di non molti anni nella eh dissoluzione dello stato liberale
173	TO077	739.686	741.211	1.525	 in forme
174	TO077	742.194	746.915	4.721	 molto contraddittorie che andranno tenute presenti
175	TO077	747.512	749.386	1.874	 cioè dal punto di vista
176	TO077	749.534	753.857	4.323	 da per alcuni aspetti dal punto di vista costituzionale
177	TO077	754.564	759.691	5.127	 e::h secondo giuristi di area liberale dell' epoca
178	TO077	760.144	762.378	2.234	 vi fu invece continuità
179	TO077	762.579	769.525	6.946	 e la continuità era rappresentata dal fatto che restasse in vigore la carta fondamentale dello stato
180	TO077	769.575	771.417	1.842	 cioè lo statuto albertino
181	TO077	772.385	775.082	2.697	 che non fu mai messo in discussione
182	TO077	775.145	780.677	5.532	 gli stessi fascisti si guardarono bene dal metterlo apertamente in discussione
183	TO077	781.330	785.184	3.854	 perché attorno a quell' elemento c' era la possibilità
184	TO077	785.421	788.662	3.241	 di una convergenza malgrado tutto
185	TO077	788.873	794.512	5.639	 con e::h buona parte della classe politica liberale,
186	TO077	795.113	798.518	3.405	 ma questo lo approfondirò tra p~ tra poco.
187	TO077	799.092	800.224	1.132	 dicevo
188	TO077	800.751	804.232	3.481	 esiste una specificità dell' italia
189	TO077	804.726	810.373	5.647	 e::h esistono contraddizioni che sono specifiche dell' italia,
190	TO077	810.405	816.024	5.619	 e che noi non ritroviamo in altri paesi principalmente la gran bretagna e la francia
191	TO077	816.592	817.643	1.051	 in cui
192	TO077	818.176	821.044	2.868	 malgrado tutte le tensioni sociali,
193	TO077	821.072	823.952	2.880	 politiche, l' aumento del conflitto sociale
194	TO077	823.987	827.588	3.601	 tutte cose che avevo richiamato nella lezione precedente
195	TO077	827.674	829.503	1.829	 malgrado tutto questo
196	TO077	830.500	835.051	4.551	 le classi politiche dirigenti e:::h
197	TO077	835.387	841.223	5.836	 sfruttano diciamo così e::h la vittoria nella guerra
198	TO077	841.749	846.053	4.304	 riescono a mantenere in qualche modo salda
199	TO077	847.259	853.322	6.063	 sia pure tra i marosi: del delle agitazioni sociali e politiche
200	TO077	853.492	855.586	2.094	 la propria leadership.
201	TO077	855.946	859.908	3.962	 in italia no perché la classe politica liberale
202	TO077	860.149	863.155	3.006	 era molto più divisa
203	TO077	863.530	866.138	2.608	 di quanto non fosse in quei paesi
204	TO077	866.174	870.636	4.462	 sto parlando della classe politica liberale nelle sue varie tendenze
205	TO077	871.776	874.004	2.228	 e qui naturalmente
206	TO077	874.132	878.208	4.076	 la chiave di lettura da quale bisogna sempre tornare
207	TO077	878.692	879.382	0.690	 e::h
208	TO077	879.835	883.721	3.886	 è la modalità con cui l' italia era entrata in guerra
209	TO077	884.167	886.876	2.709	 quella divisione verticale
210	TO077	887.547	891.616	4.069	 della classe politica liberale tra per intenderci
211	TO077	891.898	897.436	5.538	 giolittiani {P} e: e:h liberali conservatori.
212	TO077	898.233	899.929	1.696	 quel e::h
213	TO077	900.430	905.620	5.190	 chiamiamolo colpo di mano se non vogliamo usare termini più forti
214	TO077	905.916	908.328	2.412	 verificatosi nel
215	TO077	908.653	911.407	2.754	 maggio millenovecentoquindici
216	TO077	911.718	912.667	0.949	 quando
217	TO077	913.165	917.032	3.867	 una maggioranza parlamentare sulla carta
218	TO077	918.136	922.390	4.254	 contraria alla guerra {P} fu in qualche modo
219	TO077	923.030	926.087	3.057	 convinta, costretta, indotta
220	TO077	926.531	929.512	2.981	 a e::h appoggiare la scelta della guerra.
221	TO077	929.748	933.375	3.627	 quella divisione della classe politica
222	TO077	934.334	938.150	3.816	 aveva caratterizzato poi tutti gli anni di guerra
223	TO077	939.096	943.868	4.772	 e::h in un clima costante di sospetto
224	TO077	943.932	946.546	2.614	 sto parlando sempre di questioni
225	TO077	946.661	951.667	5.006	 all' interno della classe politica liberale eh mh lasciamo perdere
226	TO077	951.960	956.460	4.500	 chi è esterno al campo liberale, chi è contro:
227	TO077	956.688	960.612	3.924	 la classe politica liberale resta costantemente
228	TO077	960.831	964.344	3.513	 divisa con un clima in un clima di
229	TO077	964.717	966.653	1.936	 permanente sospetto
230	TO077	967.045	969.716	2.671	 verso quelle componenti
231	TO077	969.926	974.860	4.934	 in italia si usava sempre il termine giolittiani per per intenderci
232	TO077	975.341	979.252	3.911	 e:::h sistematicamente sospettate
233	TO077	979.412	981.715	2.303	 di non credere veramente nella guerra,
234	TO077	981.733	985.423	3.690	 di averla accettata solo perché se la facevano sotto
235	TO077	985.607	988.094	2.487	 e:::h eccetera, eccetera, eccetera.
236	TO077	988.775	991.712	2.937	 di non vedere l' ora che la guerra finisse,
237	TO077	991.860	998.252	6.392	 di essere sempre disponibili a trattative di pace più o meno acute, nascoste eccetera
238	TO077	998.618	999.542	0.924	 quindi
239	TO077	999.990	1001.471	1.481	 il quadro è
240	TO077	1001.767	1006.419	4.652	 principalmente è la divisione della classe politica
241	TO077	1007.316	1010.209	2.893	 ma il secondo elemento e::h
242	TO077	1011.311	1014.241	2.930	 è:: è quella::
243	TO077	1014.806	1016.382	1.576	 difficoltà
244	TO077	1016.887	1021.887	5.000	 che il governo usiamo pure il plurale i governi italiani
245	TO077	1022.050	1025.929	3.879	 eh a cavallo tra la fine della guerra e l' immediato dopo guerra
246	TO077	1026.199	1029.832	3.633	 ebbero e:h ah nel risolvere la
247	TO077	1029.941	1031.959	2.018	 questione adriatica.
248	TO077	1032.713	1035.050	2.337	 cioè tutto quello che già avevo richiamato
249	TO077	1035.096	1041.337	6.241	 l' interpretazione del: patto di londra del millenovecentoquindici, la questione
250	TO077	1042.803	1046.714	3.911	 della nascita dello stato iugoslavo, quindi
251	TO077	1046.913	1049.654	2.741	 l' impossibilità politica
252	TO077	1049.917	1052.012	2.095	 alla conferenza di versailles
253	TO077	1052.519	1058.323	5.804	 di vedere riconosciuti integralmente e alla lettera
254	TO077	1058.735	1060.222	1.487	 e:::h
255	TO077	1060.614	1065.728	5.114	 i risultati promessi e attesi con il patto di londra.
256	TO077	1066.424	1068.449	2.025	 questo e:::h
257	TO077	1068.517	1074.321	5.804	 che divenne in italia un altro profondo elemento di divisione
258	TO077	1075.036	1080.240	5.204	 proprio nei mesi eh immediatamente a ridosso della fine della guerra
259	TO077	1080.283	1084.391	4.108	 perché la guerra finisce novembre del millenovecentodiciotto
260	TO077	1084.996	1089.512	4.516	 due mesi dopo a parigi si apre già la conferenza di pace
261	TO077	1089.919	1091.540	1.621	 la conseguenza
262	TO077	1092.118	1096.517	4.399	 principale sul piano della politica interna intendo
263	TO077	1096.836	1099.596	2.760	 di queste polemiche è
264	TO077	1100.093	1102.530	2.437	 la crisi e potremmo dire
265	TO077	1102.692	1105.647	2.955	 francamente la dissoluzione
266	TO077	1106.075	1107.277	1.202	 di quel
267	TO077	1107.877	1112.512	4.635	 vasto arco di forze e movimenti politici
268	TO077	1112.908	1119.772	6.864	 che rientravano sotto la dicitura di interventismo °nel periodo della guerra°
269	TO077	1120.411	1123.221	2.810	 cioè gli in~ interventisti
270	TO077	1124.280	1128.159	3.879	 nel quattordici, quindici erano stati
271	TO077	1128.590	1131.350	2.760	 un arco eterogeneo di forze
272	TO077	1132.154	1138.167	6.013	 che andava dai: repubblicani ai democratico radicali fino
273	TO077	1138.306	1140.534	2.228	 a i nazionalisti
274	TO077	1141.319	1142.471	1.152	 e:::h
275	TO077	1142.790	1146.201	3.411	 era un campo che nonostante le differenze
276	TO077	1146.266	1151.406	5.140	 evidenti, esistenti al loro interno si erano trovate unite però nel
277	TO077	1151.663	1155.517	3.854	 l' obiettivo di portare l' italia in guerra.
278	TO077	1157.146	1163.557	6.411	 ecco però che sulla questione adriatica la spaccatura è e:h immediata
279	TO077	1164.026	1166.064	2.038	 nel senso che ci sono
280	TO077	1166.380	1170.696	4.316	 delle componenti soprattutto quelle democratico radicali
281	TO077	1171.644	1175.530	3.886	 rappresentate per altro da un ministro
282	TO077	1175.913	1179.502	3.589	 del::: dei governi di guerra
283	TO077	1179.602	1186.127	6.525	 cioè il socialista riformista leonida bissolati che morì poco dopo insomma ma
284	TO077	1186.465	1191.801	5.336	 era stato ministro {P} e fu il principale fautore
285	TO077	1192.239	1197.707	5.468	 di una politica di dialogo e di accordi con il nuovo stato iugoslavo
286	TO077	1198.386	1204.854	6.468	 cioè una cosa che detta a distanza di tempo sembra assolutamente ragionevole
287	TO077	1205.098	1210.528	5.430	 e cioè ottenere tutto quello che c' era nel patto di londra non è possibile
288	TO077	1210.717	1216.179	5.462	 contrattiamo, sediamoci a un tavolo con il nuovo stato iugoslavo e vediamo
289	TO077	1217.817	1224.330	6.513	 cosa assolutamente inaccettabile per i nazionalisti, per d' annunziani
290	TO077	1224.582	1228.551	3.969	 pe:r per fascisti intendendo per fascisti
291	TO077	1228.893	1231.753	2.860	 eh gli aderenti al nuovo movimento
292	TO077	1231.829	1237.721	5.892	 nato nel marzo del millenovecentodiciannove cioè i fasci italiani di °combattimento°
293	TO077	1237.888	1239.293	1.405	 tutto quello
294	TO077	1239.507	1245.893	6.386	 posizioni come quelle di: bissolati quindi vengono sistematicamente
295	TO077	1246.218	1250.439	4.221	 tacciate di rinu~ come si dice rinu~
296	TO077	1250.911	1254.682	3.771	 >rinuncia< di rinunciare quando xxx non so neanche (dirlo)
297	TO077	1254.744	1259.132	4.388	 quando si rinuncia a qualcosa rinuncita~ rinunciatarismo
298	TO077	1259.182	1263.884	4.702	 non lo so >cioè< erano bravissimi nel coniare dei neologismi::
299	TO077	1263.931	1267.133	3.202	 disfattismo: mettiamola come vogliamo >cioè<
300	TO077	1267.220	1269.809	2.589	 erano i rinunciatari ecco
301	TO077	1270.271	1273.943	3.672	 nemici della patria::: eccetera, °eccetera°
302	TO077	1274.242	1278.360	4.118	 quindi da qui il mito la vittoria mutilata e via dicendo
303	TO077	1278.780	1284.495	5.715	 quindi vedete che abbiamo vari fattori di divisione
304	TO077	1285.038	1287.905	2.867	 all' interno della classe politica
305	TO077	1288.977	1294.996	6.019	 che riguardano eh quei settori che più o meno convintamente
306	TO077	1295.254	1298.050	2.796	 comunque avevano sostenuto la guerra,
307	TO077	1298.095	1301.183	3.088	 avevano votato in parlamento per la guerra,
308	TO077	1301.212	1304.826	3.614	 avevano retto i governi dura~ fino alla vittoria durante la guerra
309	TO077	1305.614	1308.670	3.056	 e le divisioni sono costanti
310	TO077	1309.388	1313.500	4.112	 mentre per contro e:::h
311	TO077	1313.954	1318.593	4.639	 avevo già segnalato la la volta scorsa
312	TO077	1319.216	1320.203	0.987	 i:l
313	TO077	1320.736	1323.553	2.817	 il risultato assolutamente
314	TO077	1323.818	1329.641	5.823	 clamoroso delle elezioni politiche del millenovecentodiciannove
315	TO077	1331.090	1337.381	6.291	 che si svolsero con un sistema e::h proporzionale puro
316	TO077	1338.453	1345.295	6.842	 e che diedero un un risultato che fu veramente una specie di pietra tombale
317	TO077	1345.468	1346.626	1.158	 direi su
318	TO077	1346.884	1350.764	3.880	 tutte le fantasie e le e::h
319	TO077	1351.078	1354.299	3.221	 aspira~ vaghe aspirazioni di
320	TO077	1354.482	1357.691	3.209	 fare della guerra quell' elemento di
321	TO077	1357.954	1364.848	6.894	 rinnovamento generale da pa~ da parte chiamamola liberale dello stato
322	TO077	1365.542	1367.954	2.412	 perché i socialisti
323	TO077	1368.147	1373.318	5.171	 >cioè< l' unica forza politica italiana che durante tutta la guerra era sempre stata
324	TO077	1373.581	1375.885	2.304	 contraria, >cioè< per intenderci
325	TO077	1376.267	1381.557	5.290	 quando la guerra finisce il segretario del partito socialista è in galera
326	TO077	1381.648	1384.996	3.348	 intendiamoci {ride} quindi è una cosa di questo tipo
327	TO077	1385.626	1389.183	3.557	 i socialisti {P} in quelle elezioni
328	TO077	1389.446	1394.775	5.329	 presero il trentadue per cento di voti, furono il partito più votato
329	TO077	1395.185	1398.254	3.069	 e però centocinquantasei seggi
330	TO077	1398.440	1404.338	5.898	 tre volte più che eh alle elezioni precedenti del millenovecento e tre
331	TO077	1407.035	1409.459	2.424	 il partito e::h
332	TO077	1410.044	1412.459	2.415	 a seguire più votato
333	TO077	1412.658	1417.892	5.234	 siamo sempre con un sistema proporzionale fu il partito popolare italiano
334	TO077	1418.232	1421.871	3.639	 costituitosi solo nel millenovecentodiciannove
335	TO077	1422.656	1425.827	3.171	 partito di ispirazione cattolica
336	TO077	1427.605	1429.877	2.272	 che ebbe cento deputati
337	TO077	1432.187	1437.415	5.228	 quindi poi aggiungiamoci qualche repubblicano: dissidente se
338	TO077	1437.948	1440.099	2.151	 fate i:::
339	TO077	1440.528	1446.927	6.399	 conti e mettete insieme considerando che la camera dei deputati
340	TO077	1447.323	1449.456	2.133	 aveva cinquecento e otto
341	TO077	1450.294	1453.104	2.810	 e::h deputati in tutto
342	TO077	1453.726	1460.437	6.711	 e:::h mettendo insieme questi due raggruppamenti più altri raggruppamenti minori
343	TO077	1460.732	1463.529	2.797	 si arriva al fatto da cui ero partito
344	TO077	1463.789	1468.783	4.994	 quello che io sottolineo sempre cioè la classe dirigente liberale da sola
345	TO077	1469.116	1471.079	1.963	 non ha più la maggioranza
346	TO077	1471.412	1472.779	1.367	 qui viene meno
347	TO077	1472.957	1478.546	5.589	 la condizione e:h su cui si era retta tutta la storia del regno
348	TO077	1478.679	1481.806	3.127	 quindi le convulsioni che seguono
349	TO077	1482.353	1485.189	2.836	 sono da vedere in relazione a questo
350	TO077	1486.076	1491.773	5.697	 perché la possibilità di formare dei governi che abbiano un minimo di prospettiva
351	TO077	1492.088	1497.190	5.102	 e:h sono legate principalmente alla possibilità di accordarsi
352	TO077	1498.611	1505.484	6.873	 con qualche raggruppamento disponibile in quelle cirscostanze fu il partito popolare italiano
353	TO077	1506.718	1510.281	3.563	 e lì torniamo alle sempiterne
354	TO077	1510.484	1513.706	3.222	 eh linee di divisione della politica italiana
355	TO077	1514.051	1517.032	2.981	 perché siamo nel millenovecentodiciannove
356	TO077	1517.088	1522.158	5.070	 sicuramente il partito popolare si è costituito con l' assenso
357	TO077	1522.647	1524.634	1.987	 della chiesa cattolica
358	TO077	1526.008	1527.197	1.189	 e però
359	TO077	1527.968	1529.149	1.181	 rimane
360	TO077	1529.256	1534.573	5.317	 e:::h il cattolicesimo italiano rimane una forza
361	TO077	1534.958	1536.660	1.702	 che e:::h
362	TO077	1536.743	1538.072	1.329	 non accetta
363	TO077	1538.138	1543.296	5.158	 non c' è mai stata una dichiarazione di accettazione dello stato
364	TO077	1543.431	1544.476	1.045	 liberale
365	TO077	1545.273	1548.341	3.068	 poi tutto è sfumato e contraddittorio
366	TO077	1548.397	1555.049	6.652	 nell millenovecentodiciannove l' avevano smessa con le disco~ i discorsi sul papa prigioniero
367	TO077	1555.418	1558.880	3.462	 eh in vaticano nello stato liberale cioè
