tu_id	speaker	start	end	duration	text
116	BO140	439.910	442.080	2.170	 e:: la casa era bellissima.
117	BO118	442.120	443.510	1.390	 qua:ttro anni ci hai vissu[to]?
118	BO140	443.340	443.539	0.199	 [sì].
119	BO140	444.310	449.300	4.990	 i primi miei quattro anni:: abbiamo cambiato abbastanza coinquiline in realtà,
120	BO140	450.190	458.380	8.190	 però:: anche:: se ero in doppia:: mi son sempre trovata be:ne perché c'era: un ambiente comune che era la sala:: cucina,
121	BO140	458.705	459.900	1.195	 era: un open space.
122	BO140	460.505	469.610	9.105	 e:: mh ed era molto::: bello cioè:: mh:: l'ambiente era familia:re: e comunque c'erano un paio di divani,
123	BO140	470.262	474.430	4.168	 eh: la televisione:, il tavolo da cucina::, e h: stavam sempre tutte insieme.
124	BO118	474.430	476.450	2.020	 okay quindi eran sala e cucina insieme?
125	BO140	476.460	482.880	6.420	 sì. e po:i c'eran le due camere che si affacciavano su:lla saletta e la cucina, che eran due doppie e u:n bagnetto.
126	BO140	483.025	497.120	14.095	 quindi in realtà era piccolina però: era: ristrutturata da qualche anno quindi:: era una bella casa abbastanza nuova almeno internamente:, esternamente no perché era gli edifici degli anni settanta che hanno costruito in centro.
127	BO140	498.440	499.700	1.260	 e::: sì.
128	BO118	499.715	502.190	2.475	 che poi in quella via son tutti uguali. cioè io pure tipo,
129	BO118	502.545	507.280	4.735	 xxx avevo visto una casa: quando cercavo casa:: l'anno scorso,
130	BO118	508.550	511.610	3.060	 e:: e fuori più o meno son tutti uguali gli edifici.
131	BO140	511.675	513.000	1.325	 sì da fuo:ri [dici]?
132	BO118	512.164	513.840	1.676	 [in quella via xx] in quella [via]
133	BO140	513.575	515.049	1.474	 [sì:] sì in quella zona sì.
134	BO140	515.308	520.650	5.342	 ma anche perché in via nomeluogo cioè via nomeluogo è una::: è una via che è stata costruita in quegli a:nni secondo me.
135	BO140	521.025	523.120	2.095	 cioè: le vie sto:riche sono:
136	BO140	524.277	530.490	6.213	 dai zambo:ni:, [ca]stiglio:ne, san vitale, insomma cioè quello è il centro: piazza maggiore così.
137	BO118	525.550	526.100	0.550	 [sì]
138	BO140	530.798	539.390	8.592	 tutto quello che sta fuori diciamo da:: cioè fuori proprio no via irnerio zona irnerio così: sono più:: si anni cinquanta credo.
139	BO140	539.630	540.260	0.630	 [non lo so].
140	BO118	539.630	540.780	1.150	 [sì {P}] penso di sì.
141	BO118	542.480	543.770	1.290	 po:i ehm::
142	BO118	544.800	546.520	1.720	 e quindi hai vissuto sempre con tutte ragazze?
143	BO140	547.420	550.390	2.970	 sì nella prima casa si eravam solo ragazze.
144	BO140	551.220	558.180	6.960	 e::: in que:sta invece: c'è stato un periodo in cui:: hanno abitato anche: degli uomini,
145	BO140	558.985	564.930	5.945	 ehm:::: anche perché >cioè cioè< son tutte singole quindi è più facile::
146	BO118	564.931	565.153	0.222	 sì.
147	BO140	565.208	569.210	4.002	 eh che ci siano anche degli uomini, mentre nell'altra comunque essendo in due doppie::,
148	BO140	570.200	579.390	9.190	 e: eravamo più contente di dormire:: tra donne che avere un uomo in casa anche perché magari cioè nel senso si possono creare anche diversi imbarazzi
149	BO118	579.390	579.940	0.550	 si.
150	BO118	581.040	585.740	4.700	 e:: e rispetto all'altra casa:? cioè quali sono le differenze tra questa casa qui e l'altra casa?
151	BO140	586.500	588.165	1.665	 e::::: xx
152	BO118	588.255	590.500	2.245	 sia internamente che come: zona.
153	BO140	590.530	598.830	8.300	 allora e: come zona:: ho sempre amato il centro di bologna quindi: fosse per me in questo momento mi ritrasferirei in centro
154	BO140	599.690	613.860	14.170	 perché: questa casa comunque essendo zona nomeluogo e:: pe:r andare in centro: ti muovi generalmen~ cioè ti devi muovere comunque o con dei mezzi, o a piedi, o in bicicletta ma comunque i tempi sono sempre più prolungati.
155	BO140	614.610	625.860	11.250	 e::: quindi capita spesso che se se:i:: mh indaffarato o: non hai tempo di: di andare in centro: non hai un pomeriggio libero: non ci passi ma:i,
156	BO140	626.220	629.290	3.070	 mentre prima comunque studiando ingegneri:a io:,
157	BO140	629.580	640.290	10.710	 ogni volta che tornavo a casa mi:: mi: cioè passavo per il centro:: e:: e il sol fatto di vede:re il centro anche dieci minuti al giorno comunque mi metteva di buonumore
158	BO140	641.410	646.420	5.010	 e::: la differenza principale con l'altra casa:: è che::,
159	BO140	647.060	653.680	6.620	 questa è molto più grande: e ci son molte più stanze quindi ognuno in realtà ha un proprio spazio: più intimo,
160	BO140	654.370	658.900	4.530	 e::: che mh: comunque io apprezzo tanto::,
161	BO140	659.885	664.070	4.185	 mh diciamo che dell'altra preferivo il fatto che fosse in ce:ntro rispetto a questa.
162	BO140	665.240	669.850	4.610	 questa è molto più vecchia come ca:sa:, non è stata ristrutturata ma:i, quindi:
163	BO140	670.320	673.330	3.010	 ehm: a livello estetico l'altra è più bella ma: mh:
164	BO140	674.030	675.620	1.590	 però anche in questa sto bene ovviamente.
165	BO118	675.620	676.150	0.530	 mh mh
166	BO118	676.540	677.540	1.000	 sì anche a me::,
167	BO118	677.980	680.040	2.060	 io ehm questo è il primo anno che sto in singola,
168	BO118	680.675	682.940	2.265	 e:: anche a me m'ha fatto un sacco la differenza:.
169	BO118	683.300	686.010	2.710	 cioè ho sentito un sacco la differenza a:nzi i primi giorni:,
170	BO118	686.780	692.220	5.440	 era stra:no:: che non avessi nessu:no con cui parla' prima di (addormentamme) cioè proprio mi faceva un sacco strano.
171	BO118	692.330	694.100	1.770	 adesso lo apprezzo molto sta cosa
172	BO140	694.115	701.810	7.695	 sì: è che in realtà secondo me è una cosa che si ha: un po' con la cre:scita perché <quattro anni::> i miei pri~ i miei primi tre anni diciamo,
173	BO140	702.297	706.440	4.143	 non l'ho mai sentita:: non ho mai sentito il bisogno di andare in singola.
174	BO140	706.797	719.090	12.293	 anche perché poi sarà di fa~ cioè: sta anche il fatto che la mia:: quella che era in camera con me insomma: il weekend tornava spesso a ca:sa:, quindi [comunque] il weekend la camera ce l'avevo circa libera.
175	BO118	715.410	716.120	0.710	 [okay]
176	BO140	719.607	725.560	5.953	 e: se volevo ritagliarmi anche dei momenti miei:: non facevo:: difficoltà.
177	BO140	726.802	732.820	6.018	 però: sì diciamo che crescendo: hai bisogno di avere: uno spazio più: privato::,
178	BO140	733.256	738.770	5.514	 i primi anni son più belli: si condivide sempre di pi[ù::] sei ancora nella fase del,
179	BO118	736.830	737.340	0.510	 [si].
180	BO140	739.211	740.890	1.679	 siamo tutti am[ici:],
181	BO118	740.180	743.440	3.260	 [sì che be:]lla l'univer[sità] tutti insie[me]
182	BO140	741.990	742.910	0.920	 [esatto].
183	BO140	743.285	749.710	6.425	 [po:]i: crescendo: secondo me hai bisogno anche di avere uno spazio [tuo in cui rin]chiuderti.
184	BO118	748.000	749.342	1.342	 [sì assolutamente].
185	BO118	750.036	756.390	6.354	 >non so se te l'avevo detto< tipo io l'anno sco:rso ero arrivata alla fine che non ce la facevo <più> stavo impazzendo,
186	BO118	756.760	760.040	3.280	 anche perché anche noi aveva:mo sala: e cucina:,
187	BO118	760.460	767.620	7.160	 che praticamente no~ non avevano un~ una porta: divisoria c'avevano solamente una specie di arco tra le due stanze e quindi,
188	BO118	768.010	771.380	3.370	 fondamentalmente non stavi da so:lo quando stavi da una parte o dall'altra
189	BO118	772.085	776.500	4.415	 e io l'u:nico posto:: che c'avevo in cui potevo completamente sta' da sola era il bagno,
190	BO118	777.192	782.160	4.968	 e apprezzavo tantissimo quando stavo in bagno perché non riuscivo più a:: a sta' con le perso:ne
191	BO140	782.252	783.480	1.228	 sì sì ma lo capisco.
192	BO140	783.620	785.430	1.810	 cioè lo capisco per quello:,
193	BO140	785.587	792.330	6.743	 cioè in realtà son sempre stata fortunata perché: ho vissuto sempre con delle persone:: tranquille che mi lasciavano i miei spa[zi]
194	BO118	792.117	795.630	3.513	 [sì] sì ma anch'io:: però era proprio l'esigenza [de sta da sola in dei momenti]
195	BO140	794.208	799.550	5.342	 [sì di stare da so:la di non] parla~ di non vedere in faccia [nessuno] di:: di stare per::,
196	BO118	797.760	798.570	0.810	 [esatto].
197	BO140	799.709	800.459	0.750	 fatti suoi.
198	BO140	800.549	801.720	1.171	 sì sì no per quello [sì]
199	BO118	801.544	807.020	5.476	 [che poi] sta cosa è anche difficile a bologna in genera:le se stai in centro perché ovunque vai c'è qualcuno
200	BO118	807.499	812.030	4.531	 cioè non c'è nessun posto in cui tu stai completamente da solo o comunque stai co' poca gente.
201	BO140	813.289	814.850	1.561	 mh in che senso dici?
202	BO118	815.094	815.980	0.886	 cioè tipo::
203	BO140	815.990	817.159	1.169	 di spazi pubblici?
204	BO118	817.164	817.684	0.520	 sì:.
205	BO118	817.820	821.410	3.590	 cioè stai per stra:[da: è] raro che trovi una strada in cui ci stai solo tu.
206	BO140	818.890	819.654	0.764	 [ce:rto]
207	BO140	821.490	826.930	5.440	 sì=sì=sì=sì assolutamente vabbè quello è un po': il centro:: il centro di tutte le città.
208	BO118	827.037	828.170	1.133	 sì. [esatto]
209	BO140	827.449	833.950	6.501	 [cioè appena ti s]posti un pochino::: più fuo:ri: per dire tipo: in andrea costa c'è un parco pubblico,
210	BO140	834.694	841.110	6.416	 che: ho scoperto l'anno scorso: e: se vai lì: mmmh: in certi orari non trovi mai nessu:no,
211	BO118	841.234	842.110	0.876	 mh dove [sta]?
212	BO140	841.564	842.100	0.536	 [cioè]
213	BO140	842.754	849.270	6.516	 è: il parco mello:ni. si [trova] tipo::: tra via mello:ni: e:: l'altra non so come si chiami in realtà
214	BO118	844.080	844.430	0.350	 [°ah°]
215	BO140	849.372	852.860	3.488	 però ti~ è piccolino: è racchiu:so in mezzo alle case,
216	BO140	853.367	862.430	9.063	 e è molto carino cioè ci portano i cani::, e: anche i bimbi ci sono i giochi per bambini così. quindi se tipo ci vai la sera:: alle nove di sera in estate,
217	BO140	862.933	865.420	2.487	 è difficile che trovi qualcuno magari no?
218	BO140	865.793	867.270	1.477	 è carino: stai lì::,
219	BO140	867.876	869.409	1.533	 è molto tranquilla come zona.
220	BO118	869.497	872.467	2.970	 sì ma infatti, già: uscendo dalle mura:,
221	BO118	872.730	875.430	2.700	 è diversa bologna: cioè proprio cambia totalmente
222	BO140	875.480	875.606	0.126	 sì
223	BO118	875.610	876.347	0.737	 secondo me
224	BO140	876.440	877.830	1.390	 e infatti per [que:llo:],
225	BO118	877.223	880.165	2.942	 [anche] zona mu:rri dove:: [abita le]o
226	BO140	879.050	880.010	0.960	 [sì esatto].
227	BO118	881.050	882.100	1.050	 cioè là:: [io]
228	BO140	881.845	888.220	6.375	 [cioè] è molto residenzia:le: lo [sen]ti lo vedi che ci abitan delle fami:glie:: i non studenti quindi::,
229	BO118	883.510	884.140	0.630	 [si].
230	BO140	888.612	896.590	7.978	 cioè se vuoi anche più tranquillità: ti sposti verso fuori generalmente: [non] conosco person~ famiglie: che bolognesi che abitano in centro.
231	BO118	892.010	892.760	0.750	 [esatto].
232	BO140	897.496	901.520	4.024	 comunque se abitan son rimaste nelle zone più sto:riche tipo::,
233	BO140	902.021	903.913	1.892	 castigl[ione::],
234	BO118	903.060	903.900	0.840	 [sì esatto].
235	BO140	904.020	904.430	0.410	 sì.
236	BO118	904.445	908.360	3.915	 anche se io non so se mh:: nel futu~ cioè,
237	BO118	909.017	912.040	3.023	 se da gra:nde vorrò vi:vere in una città.
238	BO118	912.492	926.170	13.678	 cioè: la città ti offre tanti:ssimo: anche a livello lavorativo sicuramente poi dipende da quello che uno vuole fa ma avendo fatto l'università: è ovvio che uno aspiri a:: un lavoro:: mh ovviamente non da: operaio o quello che sia
239	BO118	927.342	929.120	1.778	 però: non so se abiterei in città.
240	BO118	929.442	931.042	1.600	 o perlomeno se abiterei a bologna.
241	BO140	931.393	938.310	6.917	 [ma in città] parli di centro storico? o:: o città come città metropolita:na: in [gene~]
242	BO118	931.400	932.030	0.630	 [cioè:]
243	BO118	937.780	939.010	1.230	 [città] metropolitana
244	BO140	939.030	943.440	4.410	 cioè vorresti abitare in campagna [lontana dal] dal traffico: [e:],
245	BO118	940.750	941.920	1.170	 [fo:rse sì]
246	BO118	943.180	943.970	0.790	 [forse] sì
247	BO140	944.900	945.900	1.000	 no io in realtà no.
248	BO140	946.060	952.540	6.480	 cioè nel senso per quanto mi piaccia la tranquillità: e la serenità: non mi piacerebbe abitare lontano da tutto.
249	BO140	953.325	957.160	3.835	 perché:: son sempre stata una persona molto:::,
250	BO140	958.010	962.700	4.690	 socievole: cioè mi piace stare con le persone poi ho bisogno dei miei spazi.
251	BO140	962.980	968.840	5.860	 però: mi piace tantissimo uscire a farmi una passeggiata: e: incontrare delle persone.
252	BO140	969.290	971.620	2.330	 cioè farci due chiacchiere magari: così.
253	BO140	972.145	975.390	3.245	 che poi i miei spazi me li ritaglio: a casa mia ecco.
254	BO140	975.482	982.080	6.598	 magari sì in campagna mi piacerebbe abitare: o in in più che in campagna: in un posto: con del verde.
255	BO118	982.480	987.040	4.560	 esa:tto: cioè ma una via di mezzo: tipo mh:: a firenze dove::,
256	BO118	987.385	995.130	7.745	 dove m'hanno ospitato cioè a pistoia questa ragazza: abitava::: abbastanza lontana dal centro di pistoia >cioè c'abbiamo< messo:,
257	BO118	995.422	999.650	4.228	 venti minuti con la macchina: abbiamo fatto una strada belli:ssima per i monti bella,
258	BO118	1000.277	1008.210	7.933	 e le:i sta in campagna però in realtà se vuole un po': cioè se: mh:: il sabato c'ha voglia de fa' una passeggiata in centro,
259	BO118	1008.742	1009.440	0.698	 fa subito
260	BO140	1009.641	1010.000	0.359	 sì.
261	BO118	1010.357	1015.730	5.373	 come magari dove abito io che ok::ay alla fine {nomepaese} non è pistoia cioè a {nomepaese} non c'è assolutamente niente
262	BO118	1016.448	1021.010	4.562	 però: come zo:na: più o meno è limitrofa: a: un centro un po' più gra:nde.
263	BO118	1021.408	1024.560	3.152	 però è comunque resta comunque abbastanza [isolata] per sta' tranqu[illa]
264	BO140	1022.440	1023.180	0.740	 [sì sì sì]
265	BO140	1024.146	1024.700	0.554	 [esatt]o.
266	BO118	1024.988	1028.210	3.222	 cioè non so se i:o quando avrò una famiglia vorrò sta a bologna
267	BO140	1029.137	1036.740	7.603	 sì no beh quello lo capisco in realtà ma perché:: è una città:: molto:: traffic~ cioè comunque sia,
268	BO140	1037.299	1049.520	12.221	 per quanto sia piccola bologna perché rispetto a milano, roma, così: è molto piccola però per stare in tranquillità ti devi spostare in perif~ in periferia tipo san la:zzaro:,
269	BO140	1050.020	1055.560	5.540	 che comunque mh cioè comincia a esser distante perché son venti minuti di macchina::,
270	BO140	1055.925	1060.600	4.675	 poi con tutto il traffico che c'è tro:vi anche: cioè ci metti anche mezz'o:ra,
271	BO140	1061.590	1070.250	8.660	 in quel caso no neanche io vorrei vivere in una città così: più che altro perché quando diventi grande e hai una fami:glia: ti cambia tanto la percezione della città [cioè io:]
272	BO118	1069.708	1070.278	0.570	 [sì xx]
273	BO118	1070.498	1073.550	3.052	 poi una città come bolo:gna che comunque è una città universita[ria:]
274	BO140	1073.360	1073.590	0.230	 [si]
275	BO118	1074.185	1082.910	8.725	 cioè io non me lo immagino da grande: coi miei figli, [fare] una passeggiata per bologna con tutti studenti [cioè] preferisco farmi una passeggiata a fire:nze preferisco farmi una passeggiata,
276	BO140	1076.820	1077.420	0.600	 [esatto]
277	BO140	1079.195	1079.870	0.675	 [esatto]
278	BO118	1083.262	1084.880	1.618	 a pisto:ia che è piccola però,
279	BO118	1085.422	1093.520	8.098	 è molto più::: mh familia::re::, cioè comunque ci stanno un sacco de famiglie: cioè a bologna non ci stanno cioè in via zamboni non ce l'ho mai vista una [famiglia]
280	BO140	1092.845	1093.495	0.650	 [sì sì sì]
281	BO140	1094.115	1101.420	7.305	 eh per dire però allo stesso tempo: non abiterei a bologna forse per tutta la mia vita ma:: neanche in un centro piccolo come {nomepaese.}
282	BO118	1101.670	1102.179	0.509	 °okay°
283	BO140	1102.216	1103.523	1.307	 perché non::
284	BO140	1104.146	1117.733	13.587	 vabbè al di là non offre niente {nomepaese} non mh cioè comunque continuano a lavorarci le persone che ci hanno lavorato da una vita ma per i giovani:: non c'è possibilità lavorativa a meno che: non ti accontenti comunque di lavorare al ba:r,
285	BO140	1118.310	1124.650	6.340	 o:: in un ristorante insomma o se:: riesci a reinventarti: e: costruisci una tua attività
286	BO140	1125.135	1131.760	6.625	 però è:: è difficile insomma io da: ingegnere:: a meno che non vado a lavorare in uno studio di ingegneria:,
287	BO140	1132.082	1136.600	4.518	 e comunque rinchiudere tutta la mia vita a {nomepaese} e non lo vorrò mai fare perché:
288	BO140	1137.041	1145.650	8.609	 comunque:: mh ti offre poco a livello sia:: cioè offre anche poco divertimento a livello giovanile ma anche per delle famiglie
289	BO140	1146.255	1152.700	6.445	 cioè io non ho ricordi di quando son piccola::: che uscivo con i miei in centro a {nomepaese}
290	BO118	1153.116	1153.490	0.374	 n[o:]?
291	BO140	1153.345	1156.700	3.355	 [pe]rché non: ma pochissimi perché [non:]
292	BO118	1156.447	1158.010	1.563	 [ma] in realtà anch'io a {nomepaese.}
293	BO118	1158.170	1161.713	3.543	 cioè non ho ricordi che uscissi a {nomepaese} o a {nomepaese} con i miei
