tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
10	TO065	23.705	25.005	1.3	True	0	0	0	0	0	0	0	False	False	False	False	True	11=0.715,12=0.323	0	0	0	4	a[lmeno per un' oretta.]	a[lmeno per un' oretta.]	almeno per un' oretta
11	TO071	23.798	24.513	0.715	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[per me:]	[per me:]	per me
12	TO071	24.682	26.724	2.042	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	[per me]: è ta:nto di guadagn[ato.]	[per me]: è ta:nto di guadagn[ato.]	per me è tanto di guadagnato
13	TO065	26.05	26.837	0.787	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[a:h va ben]e.	[a:h va ben]e.	ah va bene
14	TO065	27.11	28.066	0.956	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	d' a[ccor(do)].	d' a[ccor(do)].	d' accordo
15	TO071	27.167	28.258	1.091	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[>la porta la chiu]do?< quindi?	[>la porta la chiu]do?< quindi?	la porta la chiudo quindi
16	TO065	28.397	29.736	1.339	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	s:ì, può chiuderla	s:ì, può chiuderla	sì può chiuderla
17	TO065	30.252	32.963	2.711	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	6	[tanto] (.) qualunque cosa accada viene registra[ta.]	[tanto] {P} qualunque cosa accada viene registra[ta.]	tanto {P} qualunque cosa accada viene registrata
18	TO061	30.252	30.959	0.707	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[e::hm]	[e::hm]	ehm
19	TO071	32.508	33.729	1.221	True	0	0	0	0	0	0	0	False	False	False	False	True	17=0.455,20=0.566	0	0	0	3	[va bene.]=grazie.	[va bene.]=grazie.	va bene grazie
20	TO061	33.061	33.627	0.566	True	0	0	0	0	0	0	0	False	False	False	False	True	19=0.566	0	1	0	0	((ride))	{ride}	{ride}
21	TO061	34.132	35.12	0.988	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	e dicevo::	e dicevo::	e dicevo
22	TO065	35.124	38.012	2.888	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	[allora. ecco =nei corsi di ne]ri cosa ha trovato?	[allora. ecco =nei corsi di ne]ri cosa ha trovato?	allora ecco nei corsi di neri cosa ha trovato
23	TO061	35.128	36.692	1.564	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[xxx fatto un confronto]	[xxx fatto un confronto]	xxx fatto un confronto
24	TO061	38.024	41.442	3.418	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	9	sì, ho trovato questo confro:nto fra (.) ehm tre novelle,	sì, ho trovato questo confro:nto fra {P} ehm tre novelle,	sì ho trovato questo confronto fra {P} ehm tre novelle
25	TO061	41.491	45.266	3.775	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	11	che sono quella di chichibio cuoco, con il fabliau (.) delle pernici,	che sono quella di chichibio cuoco, con il fabliau {P} delle pernici,	che sono quella di chichibio cuoco con il fabliau {P} delle pernici
26	TO065	45.61	45.749	0.139	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mh,	mh,	mh
27	TO061	45.761	48.245	2.484	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	poi quella di lodovico con la bourgeoise d' orleans,	poi quella di lodovico con la bourgeoise d' orleans,	poi quella di lodovico con la bourgeoise d' orleans
28	TO065	48.405	48.594	0.189	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mh,	mh,	mh
29	TO061	48.639	51.815	3.176	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	e: quella di ferondo con du vilain du ba~ de bailleul,	e: quella di ferondo con du vilain du ba~ de bailleul,	e quella di ferondo con du vilain du ba~ de bailleul
30	TO065	51.856	52.209	0.353	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	m:h.	m:h.	mh
31	TO061	52.3	52.963	0.663	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	queste tre,	queste tre,	queste tre
32	TO061	53.464	59.576	6.112	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	18	invece il corso precedente affrontava sempre lo stesso:: lo stesso mh =diciamo (.) m:h una variante di questo tema,	invece il corso precedente affrontava sempre lo stesso:: lo stesso mh =diciamo {P} m:h una variante di questo tema,	invece il corso precedente affrontava sempre lo stesso lo stesso mh diciamo {P} mh una variante di questo tema
33	TO061	59.601	62.144	2.543	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	nel senso che >partiva da tr~=dall' analisi di tre fabliau:x<,	nel senso che >partiva da tr~=dall' analisi di tre fabliau:x<,	nel senso che partiva da tr~ dall' analisi di tre fabliaux
34	TO061	62.363	66.337	3.974	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	16	e:h due sono identici, cioè du vilain de baill[eul] e l' altro la bourgeoise d' orléans,	e:h due sono identici, cioè du vilain de baill[eul] e l' altro la bourgeoise d' orléans,	eh due sono identici cioè du vilain de bailleul e l' altro la bourgeoise d' orléans
35	TO065	64.532	64.896	0.364	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mh.]	[mh.]	mh
36	TO065	66.512	67.012	0.5	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	s[ì.]	s[ì.]	sì
37	TO061	66.623	69.07	2.447	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	10	[e (.) ne] aggiungeva uno, le meunier et les deux clercs,	[e {P} ne] aggiungeva uno, le meunier et les deux clercs,	e {P} ne aggiungeva uno le meunier et les deux clercs
38	TO061	69.473	71.311	1.838	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	2	e [(.) a]ffron[tava]~	e [{P} a]ffron[tava]~	e {P} affrontava~
39	TO065	69.663	70.149	0.486	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì.]	[sì.]	sì
40	TO065	70.694	74.077	3.383	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	8	[vabbè] certo perché quello è un tema stra:~ strautilizza[to].	[vabbè] certo perché quello è un tema stra:~ strautilizza[to].	vabbè certo perché quello è un tema stra:~ strautilizzato
41	TO061	73.716	74.467	0.751	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[utilizz][ato].	[utilizz][ato].	utilizzato
42	TO065	74.266	76.254	1.988	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	7	[non so] =ha (.) ha presente la storia.	[non so] =ha {P} ha presente la storia.	non so ha {P} ha presente la storia
43	TO061	76.265	76.772	0.507	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	sì sì.	sì sì.	sì sì
44	TO061	76.899	79.071	2.172	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	>sì sì l' ho già:< ho già avuto modo di leggere un po'.	>sì sì l' ho già:< ho già avuto modo di leggere un po'.	sì sì l' ho già ho già avuto modo di leggere un po'
45	TO061	79.238	80.251	1.013	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e:hm::	e:hm::	ehm
46	TO061	80.364	87.714	7.35	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	28	e fa~ effettuava un comm~ faceva un commento di questi tre fabliau:x, e spiegava quali erano le caratteristiche che poi avevano avuto fortuna nell: nell' opera di bocca[ccio.]	e fa~ effettuava un comm~ faceva un commento di questi tre fabliau:x, e spiegava quali erano le caratteristiche che poi avevano avuto fortuna nell: nell' opera di bocca[ccio.]	e fa~ effettuava un comm~ faceva un commento di questi tre fabliaux e spiegava quali erano le caratteristiche che poi avevano avuto fortuna nell nell' opera di boccaccio
47	TO065	87.422	91.188	3.766	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	[ecco] però n[ella bibliograf]ia per gli studenti ha trovato qual[cosa?]	[ecco] però n[ella bibliograf]ia per gli studenti ha trovato qual[cosa?]	ecco però nella bibliografia per gli studenti ha trovato qualcosa
48	TO061	88.181	88.974	0.793	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[(in) questo,]	[(in) questo,]	in questo
49	TO061	90.75	95.487	4.737	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	13	[no perché:] e:hm ehm (.) erano stati fa~ e:hm erano reperibili presso una: copisteria.	[no perché:] e:hm ehm {P} erano stati fa~ e:hm erano reperibili presso una: copisteria.	no perché ehm ehm {P} erano stati fa~ ehm erano reperibili presso una copisteria
50	TO065	95.992	96.175	0.183	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mh	mh	mh
51	TO061	96.187	100.363	4.176	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	degli appu:nti. quindi proprio dei materiali che il professore ha messo a disposizione.	degli appu:nti. quindi proprio dei materiali che il professore ha messo a disposizione.	degli appunti quindi proprio dei materiali che il professore ha messo a disposizione
52	TO061	100.778	103.402	2.624	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	>quindi non< c' erano proprio dei libri: [reperibili.]	>quindi non< c' erano proprio dei libri: [reperibili.]	quindi non c' erano proprio dei libri reperibili
53	TO065	102.357	105.188	2.831	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	8	[ecco. però allora lei] dovrebbe fare (.) una [co:sa.]	[ecco. però allora lei] dovrebbe fare {P} una [co:sa.]	ecco però allora lei dovrebbe fare {P} una cosa
54	TO061	104.606	106.735	2.129	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[io scrive]rei a:: [al professo:re].	[io scrive]rei a:: [al professo:re].	io scriverei a al professore
55	TO065	105.716	108.293	2.577	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	[ecco esatto. lei] [dovreb~ no ma lo faccio i]o.	[ecco esatto. lei] [dovreb~ no ma lo faccio i]o.	ecco esatto lei dovreb~ no ma lo faccio io
56	TO061	106.783	108.017	1.234	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[molto volentieri].	[molto volentieri].	molto volentieri
57	TO061	108.389	108.633	0.244	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	ah.	ah.	ah
58	TO065	108.937	113.494	4.557	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	17	però lei mi dovrebbe scrivere. mi dovr[ebbe scrive]re una (.) perch~ intanto perché così io me ne ricordo.	però lei mi dovrebbe scrivere. mi dovr[ebbe scrive]re una {P} perch~ intanto perché così io me ne ricordo.	però lei mi dovrebbe scrivere mi dovrebbe scrivere una {P} perch~ intanto perché così io me ne ricordo
59	TO061	110.759	111.266	0.507	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì?]	[sì?]	sì
60	TO061	113.499	114.077	0.578	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	ce:rto.	ce:rto.	certo
61	TO065	114.168	116.019	1.851	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	mi dovrebbe scrivere una roba del genere::.	mi dovrebbe scrivere una roba del genere::.	mi dovrebbe scrivere una roba del genere
62	TO065	116.103	119.099	2.996	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	>(gentile)< profess[ore:, sto lavorando] su?	>(gentile)< profess[ore:, sto lavorando] su?	gentile professore sto lavorando su
63	TO061	117.188	118.699	1.511	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[i punti da: chie~.]	[i punti da: chie~.]	i punti da chie~
64	TO065	119.389	126.389	7.0	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	21	nel corso delle mie ricerche ho ritrovato che il professor neri mette(v)a >a disposizione degli studenti< delle dispense (.) [mi può aiutare?]	nel corso delle mie ricerche ho ritrovato che il professor neri mette(v)a >a disposizione degli studenti< delle dispense {P} [mi può aiutare?]	nel corso delle mie ricerche ho ritrovato che il professor neri metteva a disposizione degli studenti delle dispense {P} mi può aiutare
65	TO061	125.428	126.395	0.967	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[perfetto.]	[perfetto.]	perfetto
66	TO065	126.551	130.239	3.688	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	così io prendo quest' email, scrivo =la inoltro scrivendo due righe	così io prendo quest' email, scrivo =la inoltro scrivendo due righe	così io prendo quest' email scrivo la inoltro scrivendo due righe
67	TO065	130.934	139.22	8.286	True	0	0	0	0	0	0	0	False	False	False	False	False	_	3	0	0	25	a [mariano ne]ri, e vediamo che cos~ (.) tanto gli [devo scrivere anch]e per altre cose, e quindi: (.) e:hm vedia[mo se mi può mandar]e: (.) questi materiali.	a [mariano ne]ri, e vediamo che cos~ {P} tanto gli [devo scrivere anch]e per altre cose, e quindi: {P} e:hm vedia[mo se mi può mandar]e: {P} questi materiali.	a mariano neri e vediamo che cos~ {P} tanto gli devo scrivere anche per altre cose e quindi {P} ehm vediamo se mi può mandare {P} questi materiali
68	TO061	131.012	131.6	0.588	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[>al professore.<]	[>al professore.<]	al professore
69	TO061	133.324	133.909	0.585	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[certo.]	[certo.]	certo
70	TO061	136.454	137.525	1.071	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[va benissimo.]	[va benissimo.]	va benissimo
71	TO065	139.324	141.85	2.526	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	6	[perché s~] (.) quindi erano disponibili pres[so,]	[perché s~] {P} quindi erano disponibili pres[so,]	perché s~ {P} quindi erano disponibili presso
72	TO061	139.339	140.11	0.771	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	2	[esat~ (.) (to).]	[esat~ {P} (to).]	esat~ {P} to
73	TO061	141.61	143.298	1.688	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[sì], presso una co[piste]ria.	[sì], presso una co[piste]ria.	sì presso una copisteria
74	TO065	142.633	142.935	0.302	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[okay.]	[okay.]	okay
75	TO065	143.388	146.876	3.488	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	11	va bene. allora vediamo se (.) neri mi può mandare [qualche co:sa.]	va bene. allora vediamo se {P} neri mi può mandare [qualche co:sa.]	va bene allora vediamo se {P} neri mi può mandare qualche cosa
76	TO061	146.051	150.474	4.423	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	[perché son proprio fo]ndamentali.=proprio l' argo[mento:::] fondamenta[(le.)]	[perché son proprio fo]ndamentali.=proprio l' argo[mento:::] fondamenta[(le.)]	perché son proprio fondamentali proprio l' argomento fondamentale
77	TO065	148.142	149.254	1.112	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[e direi di sì,]	[e direi di sì,]	e direi di sì
78	TO065	149.961	150.461	0.5	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[ecco,]	[ecco,]	ecco
79	TO065	150.826	154.928	4.102	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	sempre a proposito di neri, in quell' articolo che lei ha let[to,]	sempre a proposito di neri, in quell' articolo che lei ha let[to,]	sempre a proposito di neri in quell' articolo che lei ha letto
80	TO061	154.509	161.05	6.541	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	18	[sì?] ho poi [controllato. al]lora (.) in realtà, tratta poco dei falbiaux perché si parla di varie fon[ti galloro]manze?	[sì?] ho poi [controllato. al]lora {P} in realtà, tratta poco dei falbiaux perché si parla di varie fon[ti galloro]manze?	sì ho poi controllato allora {P} in realtà tratta poco dei falbiaux perché si parla di varie fonti galloromanze
81	TO065	155.366	156.571	1.205	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[cosa c' ha trovato?]	[cosa c' ha trovato?]	cosa c' ha trovato
82	TO065	160.01	160.418	0.408	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mh.]	[mh.]	mh
83	TO061	161.403	164.005	2.602	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	5	eh, (.) dei fabliau semplicemente: m:h	eh, {P} dei fabliau semplicemente: m:h	eh {P} dei fabliau semplicemente mh
84	TO061	164.632	169.815	5.183	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	specifica quelle che >sono appunto< sempre il problema del: del riconoscimento =del rintracciare le fonti.	specifica quelle che >sono appunto< sempre il problema del: del riconoscimento =del rintracciare le fonti.	specifica quelle che sono appunto sempre il problema del del riconoscimento del rintracciare le fonti
85	TO061	170.147	171.718	1.571	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	4	e:hm delle (.) delle novelle,	e:hm delle {P} delle novelle,	ehm delle {P} delle novelle
86	TO061	171.948	180.692	8.744	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	24	e, e:hm: appar~ =in particolare, e:hm specifica quelle che sono le novelle che hanno dei (.) modelli diciamo specifici, che hanno dei dei fabliaux specifici,	e, e:hm: appar~ =in particolare, e:hm specifica quelle che sono le novelle che hanno dei {P} modelli diciamo specifici, che hanno dei dei fabliaux specifici,	e ehm appar~ in particolare ehm specifica quelle che sono le novelle che hanno dei {P} modelli diciamo specifici che hanno dei dei fabliaux specifici
87	TO061	181.0	181.887	0.887	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	quelli che invece,	quelli che invece,	quelli che invece
88	TO061	182.275	186.642	4.367	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	17	>diciamo parla dello< =affronta un po' lo stesso tema: di lee e di girolamo in questo s[enso.]	>diciamo parla dello< =affronta un po' lo stesso tema: di lee e di girolamo in questo s[enso.]	diciamo parla dello affronta un po' lo stesso tema di lee e di girolamo in questo senso
89	TO065	186.004	186.647	0.643	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh.]	[mhmh.]	mhmh
90	TO061	187.101	190.172	3.071	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	e poi:? e:hm =e in realtà solo questo::	e poi:? e:hm =e in realtà solo questo::	e poi ehm e in realtà solo questo
91	TO061	190.867	194.887	4.02	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	>neri. perché< c' è un picco~ =una piccola parte proprio minuscola all' interno del saggio.	>neri. perché< c' è un picco~ =una piccola parte proprio minuscola all' interno del saggio.	neri perché c' è un picco~ una piccola parte proprio minuscola all' interno del saggio
92	TO061	195.719	200.447	4.728	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	18	[è più il saggio] di lee di girolamo che affron[ta in] nei particolari =proprio (con) ho voluto controllare.	[è più il saggio] di lee di girolamo che affron[ta in] nei particolari =proprio (con) ho voluto controllare.	è più il saggio di lee di girolamo che affronta in nei particolari proprio con ho voluto controllare
93	TO065	195.808	196.417	0.609	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[cioè?]	[cioè?]	cioè
94	TO065	197.639	198.014	0.375	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[(e)h.]	[(e)h.]	eh
95	TO065	200.977	204.117	3.14	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	ma è sicura di avermi stampato quello che mi ha mandato? perché [qui?]	ma è sicura di avermi stampato quello che mi ha mandato? perché [qui?]	ma è sicura di avermi stampato quello che mi ha mandato perché qui
96	TO061	203.763	204.432	0.669	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[s:]ì?	[s:]ì?	sì
97	TO065	205.11	209.168	4.058	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	12	secondo me è una versione precedente perché (.) qui tutta la parte su:	secondo me è una versione precedente perché {P} qui tutta la parte su:	secondo me è una versione precedente perché {P} qui tutta la parte su
98	TO065	209.911	212.215	2.304	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	lee di girolamo non la vedo. adesso (devo) [recuperare]	lee di girolamo non la vedo. adesso (devo) [recuperare]	lee di girolamo non la vedo adesso devo recuperare
99	TO061	211.661	213.205	1.544	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[no sarà di]etro forse? no?	[no sarà di]etro forse? no?	no sarà dietro forse no
100	TO065	213.208	217.242	4.034	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	a::h [c' è un fronte retro scusi scusi sc]usi scusi [scusi.]	a::h [c' è un fronte retro scusi scusi sc]usi scusi [scusi.]	ah c' è un fronte retro scusi scusi scusi scusi scusi
101	TO061	213.698	216.205	2.507	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	[>no no< è fronte retro preofessore. >no no<, nulla.]	[>no no< è fronte retro preofessore. >no no<, nulla.]	no no è fronte retro preofessore no no nulla
102	TO061	216.757	218.095	1.338	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	6	[no mi sta]va venendo un co~ ((ride))	[no mi sta]va venendo un co~ {ride}	no mi stava venendo un co~ {ride}
103	TO065	218.104	220.147	2.043	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	non ho visto che c' era un fronte ret[ro.]	non ho visto che c' era un fronte ret[ro.]	non ho visto che c' era un fronte retro
104	TO061	219.9	221.524	1.624	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	[no] no ho fatto fr[onte retro.]	[no] no ho fatto fr[onte retro.]	no no ho fatto fronte retro
105	TO065	220.702	223.91	3.208	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	[no per~ =ec]co, perché l' altra cosa che le volevo chiedere è questa.	[no per~ =ec]co, perché l' altra cosa che le volevo chiedere è questa.	no per~ ecco perché l' altra cosa che le volevo chiedere è questa
106	TO065	224.007	224.781	0.774	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	lei.	lei.	lei
107	TO065	225.022	227.397	2.375	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	[(a)desso poi] parliamo di questa cosa che mi ha mandato.	[(a)desso poi] parliamo di questa cosa che mi ha mandato.	adesso poi parliamo di questa cosa che mi ha mandato
108	TO061	225.022	225.359	0.337	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì?]	[sì?]	sì
109	TO065	227.875	228.649	0.774	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	2	ma (.) lei,	ma {P} lei,	ma {P} lei
110	TO065	229.794	230.207	0.413	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	di:?	di:?	di
111	TO065	230.544	233.752	3.208	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	9	questo sa:ggio che come (.) ci siamo detti questo di	questo sa:ggio che come {P} ci siamo detti questo di	questo saggio che come {P} ci siamo detti questo di
112	TO065	234.075	235.455	1.38	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	collingwood le[e.]	collingwood le[e.]	collingwood lee
113	TO061	235.268	237.713	2.445	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	[es]atto. questo ho pensato [di acquistarlo.]	[es]atto. questo ho pensato [di acquistarlo.]	esatto questo ho pensato di acquistarlo
114	TO065	236.514	237.808	1.294	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[questo lei l' ha letto?]	[questo lei l' ha letto?]	questo lei l' ha letto
115	TO061	237.821	239.955	2.234	True	0	0	0	0	0	0	0	False	False	False	False	True	_	0	0	0	10	[n]o. >io infatti no li< non ho specificato le pagine,	[n]o. >io infatti no li< non ho specificato le pagine,	no io infatti no li non ho specificato le pagine
116	TO061	240.005	244.182	4.177	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	9	>proprio perché< e:hm, ancora devo recuperare questo::: (.) [questo li]bro.	>proprio perché< e:hm, ancora devo recuperare questo::: {P} [questo li]bro.	proprio perché ehm ancora devo recuperare questo {P} questo libro
117	TO065	243.607	244.005	0.398	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mh.]	[mh.]	mh
118	TO061	244.483	249.397	4.914	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	17	questo veniva citato, infatti a tal proposito lei mi aveva chiesto di controllare se nel saggio fonti,	questo veniva citato, infatti a tal proposito lei mi aveva chiesto di controllare se nel saggio fonti,	questo veniva citato infatti a tal proposito lei mi aveva chiesto di controllare se nel saggio fonti
