tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
14	BOI059	25.614	26.197	0.583	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	comune	comune	comune
15	BOI059	26.244	27.257	1.013	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	non è un quartiere	non è un quartiere	non è un quartiere
16	BOI059	27.643	27.892	0.249	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	poi	poi	poi
17	BOI059	28.053	31.43	3.377	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	8	all'interno di casalecchio sto nel quartiere del: vecchio municipio	all'interno di casalecchio sto nel quartiere del: vecchio municipio	all'interno di casalecchio sto nel quartiere del vecchio municipio
18	BOI059	31.906	32.667	0.761	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	parco talon	parco talon	parco talon
19	BOR017	33.013	34.963	1.95	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	hai sempre vissuto quindi a bologna	hai sempre vissuto quindi a bologna	hai sempre vissuto quindi a bologna
20	BOI059	34.98	35.393	0.413	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	n[i]	n[i]	ni
21	BOR017	35.22	35.833	0.613	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	°[mh] n[o]°	°[mh] n[o]°	mh no
22	BOI059	35.706	36.893	1.187	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[sì] allora a bologna sì	[sì] allora a bologna sì	sì allora a bologna sì
23	BOI059	37.297	40.518	3.221	True	1	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	nel senso che io sono na:ta: e sta:vo in  corticella	nel senso che io sono na:ta: e sta:vo in corticella	nel senso che io sono nata e stavo in corticella
24	BOI059	41.095	41.498	0.403	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	poi	poi	poi
25	BOI059	41.793	46.474	4.681	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	18	eh mamma e papà si sono separati io con mamma sono tornata a quella che era l'origine di mamma	eh mamma e papà si sono separati io con mamma sono tornata a quella che era l'origine di mamma	eh mamma e papà si sono separati io con mamma sono tornata a quella che era l'origine di mamma
26	BOI059	46.849	47.409	0.56	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	che è	che è	che è
27	BOI059	47.563	48.792	1.229	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	2	la zona dell'aeroporto	la zona dell'aeroporto	la zona dell'aeroporto
28	BOI059	48.952	50.691	1.739	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	4	>più (precisamente quella) dell'acqua azzurra<	>più (precisamente quella) dell'acqua azzurra<	più precisamente quella dell'acqua azzurra
29	BOI059	50.93	54.99	4.06	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	16	che è la vecchia fornace ma >per quell~ già quelli della mia generazione era già< l'acqua azzurra	che è la vecchia fornace ma >per quell~ già quelli della mia generazione era già< l'acqua azzurra	che è la vecchia fornace ma per quell~ già quelli della mia generazione era già l'acqua azzurra
30	BOI059	55.305	56.307	1.002	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	1	e l'aeroporto	e l'aeroporto	e l'aeroporto
31	BOI059	56.92	60.186	3.266	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	poi ci siamo trasferiti per (ehm) un ritorno di mamma alle origini	poi ci siamo trasferiti per (ehm) un ritorno di mamma alle origini	poi ci siamo trasferiti per ehm un ritorno di mamma alle origini
32	BOI059	60.315	62.476	2.161	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	già con un pa~ un nuovo patrigno e tutto	già con un pa~ un nuovo patrigno e tutto	già con un pa~ un nuovo patrigno e tutto
33	BOI059	62.852	64.55	1.698	True	1	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	a calderara di reno che  è	a calderara di reno che è	a calderara di reno che è
34	BOI059	64.938	67.779	2.841	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	un filo meno bologna ma ci sentiamo comunque ancora [bolognesi]	un filo meno bologna ma ci sentiamo comunque ancora [bolognesi]	un filo meno bologna ma ci sentiamo comunque ancora bolognesi
35	BOR017	67.151	67.779	0.628	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[°bolognesi°]	[°bolognesi°]	bolognesi
36	BOI059	68.046	69.571	1.525	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	e poi la mia vita è proseguita	e poi la mia vita è proseguita	e poi la mia vita è proseguita
37	BOI059	69.846	71.623	1.777	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	e ora sto a casalecchio appunto	e ora sto a casalecchio appunto	e ora sto a casalecchio appunto
38	BOR017	72.658	74.156	1.498	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	e:h da quanto vivi:	e:h da quanto vivi:	eh da quanto vivi
39	BOI059	74.162	75.572	1.41	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	a <casa[lecchio]>	a <casa[lecchio]>	a casalecchio
40	BOR017	74.822	75.906	1.084	True	0	0	0	0	0	0	0	False	False	False	False	True	39=0.750	0	0	0	3	[a casalecchio] quind[i]?	[a casalecchio] quind[i]?	a casalecchio quindi
41	BOI059	75.911	77.388	1.577	True	0	0	0	0	0	0	0	False	False	False	False	True	_	0	0	0	1	[s]o:no:	[s]o:no:	sono
42	BOI059	78.127	78.873	0.746	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	otto anni	otto anni	otto anni
43	BOR017	78.913	79.48	0.567	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	°otto [anni]°	°otto [anni]°	otto anni
44	BOI059	79.243	80.315	1.072	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	1	[pra]ticamente ((ride))	[pra]ticamente {ride}	praticamente {ride}
45	BOI059	80.836	81.209	0.373	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
46	BOR017	81.294	82.102	0.808	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[come ti trovi?]	[come ti trovi?]	come ti trovi
47	BOI059	81.297	84.065	2.768	True	1	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	[otto di trenta~]  o~ [otto di] trentasette sono vecchia	[otto di trenta~] o~ [otto di] trentasette sono vecchia	otto di trenta~ o~ otto di trentasette sono vecchia
48	BOR017	82.286	82.639	0.353	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[come]	[come]	come
49	BOR017	84.086	85.237	1.151	True	0	0	0	0	0	0	0	False	False	False	False	True	50=0.908	0	0	0	1	xxxx	xxxx	xxxx
50	BOI059	84.329	85.757	1.428	True	0	0	0	0	0	0	0	False	False	False	False	True	49=0.908	0	1	0	0	((ride))	{ride}	{ride}
51	BOR017	85.865	87.776	1.911	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	come ti trovi in questa città quindi?	come ti trovi in questa città quindi?	come ti trovi in questa città quindi
52	BOI059	87.865	88.24	0.375	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	bene	bene	bene
53	BOI059	88.348	92.927	4.579	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	16	mi trovo bene sia a casalecchio che a casalecchio in quanto è facente parte di bologna	mi trovo bene sia a casalecchio che a casalecchio in quanto è facente parte di bologna	mi trovo bene sia a casalecchio che a casalecchio in quanto è facente parte di bologna
54	BOI059	93.501	95.458	1.957	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	6	perchè casalecchio da solo non avrebbe	perchè casalecchio da solo non avrebbe	perché casalecchio da solo non avrebbe
55	BOI059	95.784	97.202	1.418	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	tutte le: m:h	tutte le: m:h	tutte le mh
56	BOI059	97.501	98.922	1.421	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	tutto quello che trovo a bologna	tutto quello che trovo a bologna	tutto quello che trovo a bologna
57	BOI059	99.138	100.685	1.547	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	alcuni negozi >alcune cose (no)<	alcuni negozi >alcune cose (no)<	alcuni negozi alcune cose no
58	BOI059	100.709	102.151	1.442	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	poi siamo fortunati abbiamo:	poi siamo fortunati abbiamo:	poi siamo fortunati abbiamo
59	BOI059	102.472	105.496	3.024	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	supermercati cinema: ogni genere di cose	supermercati cinema: ogni genere di cose	supermercati cinema ogni genere di cose
60	BOI059	105.911	108.328	2.417	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	però a volte devi prendere la macchina e andar su fino a [bologna]	però a volte devi prendere la macchina e andar su fino a [bologna]	però a volte devi prendere la macchina e andar su fino a bologna
61	BOR017	107.901	109.803	1.902	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	[beh comunque] con i mezzi è °[fattibile]°	[beh comunque] con i mezzi è °[fattibile]°	beh comunque con i mezzi è fattibile
62	BOI059	109.057	111.731	2.674	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	e[satto o anche so]lamente per andare a una sera: al pub	e[satto o anche so]lamente per andare a una sera: al pub	esatto o anche solamente per andare a una sera al pub
63	BOR017	113.399	115.637	2.238	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	hai detto di avere trentasette anni	hai detto di avere trentasette anni	hai detto di avere trentasette anni
64	BOR017	115.72	120.771	5.051	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	pensi che durante la tua vita a bologna in generale sia cambiata in quanto città?	pensi che durante la tua vita a bologna in generale sia cambiata in quanto città?	pensi che durante la tua vita a bologna in generale sia cambiata in quanto città
65	BOI059	121.811	122.167	0.356	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	ni	ni	ni
66	BOI059	122.461	128.323	5.862	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	16	allora nell'arco della mia vita io sono una di quelle che ha visto bologna diventare da città	allora nell'arco della mia vita io sono una di quelle che ha visto bologna diventare da città	allora nell'arco della mia vita io sono una di quelle che ha visto bologna diventare da città
67	BOI059	128.515	129.985	1.47	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	al massimo per stude:nti	al massimo per stude:nti	al massimo per studenti
68	BOI059	130.426	131.572	1.146	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	a città	a città	a città
69	BOI059	131.954	133.701	1.747	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	3	per (.) anche turisti	per {P} anche turisti	per {P} anche turisti
70	BOI059	134.094	136.566	2.472	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	8	quindi l'ho vista cambiare nel senso che ho visto:	quindi l'ho vista cambiare nel senso che ho visto:	quindi l'ho vista cambiare nel senso che ho visto
71	BOI059	136.851	140.741	3.89	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	molti più supermercati aprirsi: aumentare tantissimo:	molti più supermercati aprirsi: aumentare tantissimo:	molti più supermercati aprirsi aumentare tantissimo
72	BOI059	141.005	146.493	5.488	True	3	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	23	e:h l~  le vie del~ dello shopping  nel senso una volta via indipendenza non era la via dello shopping  come lo è adesso	e:h l~ le vie del~ dello shopping nel senso una volta via indipendenza non era la via dello shopping come lo è adesso	eh l~ le vie del~ dello shopping nel senso una volta via indipendenza non era la via dello shopping come lo è adesso
73	BOI059	146.721	149.345	2.624	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	a differenza di via farini che è la via dello shopping dei ricchi	a differenza di via farini che è la via dello shopping dei ricchi	a differenza di via farini che è la via dello shopping dei ricchi
74	BOI059	149.557	150.93	1.373	True	0	0	0	0	0	0	0	False	False	False	False	True	75=0.527	0	0	0	6	ma quello lo è sempre stato	ma quello lo è sempre stato	ma quello lo è sempre stato
75	BOR017	150.403	151.045	0.642	True	0	0	0	0	0	0	0	False	False	False	False	True	74=0.527	0	1	0	0	((ride))	{ride}	{ride}
76	BOI059	151.488	153.567	2.079	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	5	e: quindi l'ho vista cambiare sì	e: quindi l'ho vista cambiare sì	e quindi l'ho vista cambiare sì
77	BOI059	153.876	155.52	1.644	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	non dico in peggio	non dico in peggio	non dico in peggio
78	BOI059	155.717	156.704	0.987	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	2	perchè comunque	perchè comunque	perché comunque
79	BOI059	157.062	159.253	2.191	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	io capisco le potenzialità del turismo	io capisco le potenzialità del turismo	io capisco le potenzialità del turismo
80	BOI059	159.817	163.531	3.714	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	1	8	non dico in meglio perchè comunque s'è riempita un	non dico in meglio perchè comunque s'è riempita un	non dico in meglio perché comunque s'è riempita un
81	BOI059	163.838	167.294	3.456	True	1	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	filo tanto e stiamo perdendo  alcune cose molto belle tipo	filo tanto e stiamo perdendo alcune cose molto belle tipo	filo tanto e stiamo perdendo alcune cose molto belle tipo
82	BOI059	167.72	170.085	2.365	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	la basilica dei servi che ci stanno facendo un conad	la basilica dei servi che ci stanno facendo un conad	la basilica dei servi che ci stanno facendo un conad
83	BOR017	170.149	170.438	0.289	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	°mh°	°mh°	mh
84	BOI059	171.065	171.886	0.821	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	per[ò il turismo]	per[ò il turismo]	però il turismo
85	BOR017	171.343	172.149	0.806	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[questo è triste]	[questo è triste]	questo è triste
86	BOI059	172.149	176.068	3.919	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	sì però il turismo lo richiede se comunque salvano in maniera coerente lo spazio	sì però il turismo lo richiede se comunque salvano in maniera coerente lo spazio	sì però il turismo lo richiede se comunque salvano in maniera coerente lo spazio
87	BOI059	176.337	177.003	0.666	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	male non fa	male non fa	male non fa
88	BOR017	177.857	178.677	0.82	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	benissimo	benissimo	benissimo
89	BOR017	178.906	182.97	4.064	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	13	e:h per quanto riguarda invece il tuo quartiere pensi che anch'esso sia cambiato molto?	e:h per quanto riguarda invece il tuo quartiere pensi che anch'esso sia cambiato molto?	eh per quanto riguarda invece il tuo quartiere pensi che anch'esso sia cambiato molto
90	BOI059	182.976	185.139	2.263	True	0	0	0	0	0	0	0	False	False	False	False	True	_	0	0	0	5	>allora< casalecchio città no quartier[e]	>allora< casalecchio città no quartier[e]	allora casalecchio città no quartiere
91	BOR017	185.149	185.563	0.414	True	0	0	0	0	0	0	0	False	False	False	False	True	_	0	0	0	1	°[o]kay°	°[o]kay°	okay
92	BOI059	185.604	188.682	3.078	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	non lo conosco a sufficienza da sapere quanto sia cambiato	non lo conosco a sufficienza da sapere quanto sia cambiato	non lo conosco a sufficienza da sapere quanto sia cambiato
93	BOI059	189.299	191.984	2.685	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	da che ero piccola >a che io sono arrivata a viverci lì< sì	da che ero piccola >a che io sono arrivata a viverci lì< sì	da che ero piccola a che io sono arrivata a viverci lì sì
94	BOI059	192.045	194.504	2.459	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	6	perchè appunto ha subito grandi espansio:ni	perchè appunto ha subito grandi espansio:ni	perché appunto ha subito grandi espansioni
95	BOI059	194.884	198.308	3.424	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	a livello appunto di e:hm supermercati e cose del genere	a livello appunto di e:hm supermercati e cose del genere	a livello appunto di ehm supermercati e cose del genere
96	BOI059	198.992	201.741	2.749	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	in generale i quartieri più esterni di bologna	in generale i quartieri più esterni di bologna	in generale i quartieri più esterni di bologna
97	BOI059	201.838	203.617	1.779	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	quindi io prima vivevo a borgo paniga:le	quindi io prima vivevo a borgo paniga:le	quindi io prima vivevo a borgo panigale
98	BOI059	204.186	205.992	1.806	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	3	sì l'ho visto cambiare	sì l'ho visto cambiare	sì l'ho visto cambiare
99	BOI059	206.313	208.402	2.089	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	6	perchè anche lì ho visto nascere	perchè anche lì ho visto nascere	perché anche lì ho visto nascere
100	BOI059	208.597	210.517	1.92	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	il primo grande supermercato	il primo grande supermercato	il primo grande supermercato
101	BOI059	211.545	219.041	7.496	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	26	il primo supermercato di bologna che era appunto il centro borgo che o:h >grande (ipercoop) e tutto il resto< è stato tanta roba per per noi	il primo supermercato di bologna che era appunto il centro borgo che o:h >grande (ipercoop) e tutto il resto< è stato tanta roba per per noi	il primo supermercato di bologna che era appunto il centro borgo che oh grande ipercoop e tutto il resto è stato tanta roba per per noi
102	BOI059	219.303	219.567	0.264	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	io	io	io
103	BOI059	219.99	225.403	5.413	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	2	14	#con le cassiere scherzo sempre io ero una delle cinne che saltellava sul gonfiabile all'apertura adesso	#con le cassiere scherzo sempre io ero una delle cinne che saltellava sul gonfiabile all'apertura adesso	#con le cassiere scherzo sempre io ero una delle cinne che saltellava sul gonfiabile all'apertura adesso
104	BOI059	225.547	227.625	2.078	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	ci vengo a fare l~ mh le mie spese da	ci vengo a fare l~ mh le mie spese da	ci vengo a fare l~ mh le mie spese da
105	BOI059	227.816	230.227	2.411	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	eh donna con una famiglia con una casa ecco	eh donna con una famiglia con una casa ecco	eh donna con una famiglia con una casa ecco
106	BOR017	230.973	235.251	4.378	True	0	0	0	0	0	0	0	False	False	False	False	True	107=0.613	0	0	0	16	credi che ci siano delle differenze tra i vari quartieri a [bologna]? e tra le person[e]?	credi che ci siano delle differenze tra i vari quartieri a [bologna]? e tra le person[e]?	credi che ci siano delle differenze tra i vari quartieri a bologna e tra le persone
107	BOI059	233.587	234.2	0.613	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[oh sì]	[oh sì]	oh sì
108	BOI059	235.262	235.693	0.531	True	0	0	0	0	0	0	0	False	False	False	False	True	_	0	0	0	2	[oh] sì	[oh] sì	oh sì
109	BOR017	235.758	236.202	0.444	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
110	BOI059	236.239	237.1	0.861	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	nel senso che	nel senso che	nel senso che
111	BOI059	237.445	238.776	1.331	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	e:h bologna è	e:h bologna è	eh bologna è
112	BOI059	239.095	240.896	1.801	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	quel tantinello gra:nde	quel tantinello gra:nde	quel tantinello grande
113	BOI059	241.169	241.597	0.428	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	da	da	da
114	BOI059	241.755	242.806	1.051	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	eh avere	eh avere	eh avere
115	BOI059	243.159	243.542	0.383	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e:h	e:h	eh
116	BOI059	243.871	246.577	2.706	True	1	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	3	il  l'autorazzismo interno ovvero	il l'autorazzismo interno ovvero	il l'autorazzismo interno ovvero
117	BOR017	246.66	246.94	0.28	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmh	mhmh	mhmh
118	BOI059	246.95	247.269	0.319	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	eh	eh	eh
119	BOI059	247.393	253.05	5.657	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	16	c(io)è se sei dei co:lli sei ricco >ma tendenzialmente è facile che tu sia< lievemente antipatico	c(io)è se sei dei co:lli sei ricco >ma tendenzialmente è facile che tu sia< lievemente antipatico	cioè se sei dei colli sei ricco ma tendenzialmente è facile che tu sia lievemente antipatico
120	BOR017	253.055	253.522	0.467	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
121	BOI059	253.557	255.289	1.732	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	se sei del pila:stro	se sei del pila:stro	se sei del pilastro
122	BOI059	255.351	259.413	4.062	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	17	c'era il periodo in cui tanto se stai al pilastro sei un delinquente poi è diventata la ba:rca	c'era il periodo in cui tanto se stai al pilastro sei un delinquente poi è diventata la ba:rca	c'era il periodo in cui tanto se stai al pilastro sei un delinquente poi è diventata la barca
123	BOI059	259.674	261.52	1.846	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	e poi adesso non è più da nessuna parte	e poi adesso non è più da nessuna parte	e poi adesso non è più da nessuna parte
124	BOI059	261.793	262.58	0.787	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	rimane	rimane	rimane
125	BOI059	262.845	264.333	1.488	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	ci sono grandi differnze sui quartieri	ci sono grandi differnze sui quartieri	ci sono grandi differnze sui quartieri
126	BOI059	264.43	264.958	0.528	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	per	per	per
127	BOI059	265.597	269.995	4.398	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	16	stile di vita che la gente ha iniziato a viverci lontananza e vicinanza dal centro perchè	stile di vita che la gente ha iniziato a viverci lontananza e vicinanza dal centro perchè	stile di vita che la gente ha iniziato a viverci lontananza e vicinanza dal centro perché
128	BOI059	270.526	271.981	1.455	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	quelli magari più lonta:ni	quelli magari più lonta:ni	quelli magari più lontani
129	BOI059	272.302	278.763	6.461	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	25	che sen~ si sentono satelliti in realtà hanno una vita propria >a differenza di quelli più vicini al centro< che vivono in funzione del centro	che sen~ si sentono satelliti in realtà hanno una vita propria >a differenza di quelli più vicini al centro< che vivono in funzione del centro	che sen~ si sentono satelliti in realtà hanno una vita propria a differenza di quelli più vicini al centro che vivono in funzione del centro
130	BOI059	279.248	282.97	3.722	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	e anche per quanto riguarda magari diciamo le persone che ci vivono	e anche per quanto riguarda magari diciamo le persone che ci vivono	e anche per quanto riguarda magari diciamo le persone che ci vivono
131	BOR017	284.008	286.666	2.658	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	ti piace di più la bologna di oggi o di ieri?	ti piace di più la bologna di oggi o di ieri?	ti piace di più la bologna di oggi o di ieri
132	BOR017	288.895	290.2	1.305	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	è difficile la scelt[a]	è difficile la scelt[a]	è difficile la scelta
133	BOI059	290.051	290.726	0.675	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[a:]llora	[a:]llora	allora
