tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
14	TOI112	132.011	143.53	11.519	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	1	31	quindi è molto raro che (.) quindi questa c'è stata una chiusura delle persone che ognuno si fa gli affari suoi è molto meno espansiva è molto meno:: socializza meno di una volta	quindi è molto raro che {P} quindi questa c'è stata una chiusura delle persone che ognuno si fa gli affari suoi è molto meno espansiva è molto meno:: socializza meno di una volta	quindi è molto raro che {P} quindi questa c'è stata una chiusura delle persone che ognuno si fa gli affari suoi è molto meno espansiva è molto meno socializza meno di una volta
15	TOI112	145.05	145.17	0.12	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mh	mh	mh
16	TOR010	145.585	148.955	3.37	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	e ti piace questo: cioè ti piaceva più prima o::?	e ti piace questo: cioè ti piaceva più prima o::?	e ti piace questo cioè ti piaceva più prima o
17	TOI112	149.85	171.397	21.547	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	48	mah una volta: era così e:: un po' pe:r mancanza di disponibilità finanziaria e ci si aiutava di più adesso comunque con il benessere provato il benessere ha provocato e:hm meno:: mh problema finanziari quindi mh la gente e:: si ha è più abituata a fare da sè	mah una volta: era così e:: un po' pe:r mancanza di disponibilità finanziaria e ci si aiutava di più adesso comunque con il benessere provato il benessere ha provocato e:hm meno:: mh problema finanziari quindi mh la gente e:: si ha è più abituata a fare da sè	mah una volta era così e un po' per mancanza di disponibilità finanziaria e ci si aiutava di più adesso comunque con il benessere provato il benessere ha provocato ehm meno mh problema finanziari quindi mh la gente e si ha è più abituata a fare da sè
18	TOI112	172.468	179.313	6.845	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	11	e:::hm insomma per me va bene (.) anche adesso non è che:	e:::hm insomma per me va bene {P} anche adesso non è che:	ehm insomma per me va bene {P} anche adesso non è che
19	TOR010	181.69	181.91	0.22	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	°okay°	°okay°	okay
20	TOR010	183.005	185.745	2.74	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	e:hm ti ricordi come hai conosciuto tua moglie?	e:hm ti ricordi come hai conosciuto tua moglie?	ehm ti ricordi come hai conosciuto tua moglie
21	TOI112	187.28	205.4	18.12	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	2	51	>certo che mi ricordo come l'ho conosciuta mia moglie< mia moglie l'ho conosciuta in discoteca come si faceva negli anni settanta ottanta (.) che il maggiore di: il posto:: più probabile per incontrare una ragazza era comunque la discoteca in quegli anni là poi le discoteche sono cambiate sono diventate un ritrovo per matti	>certo che mi ricordo come l'ho conosciuta mia moglie< mia moglie l'ho conosciuta in discoteca come si faceva negli anni settanta ottanta {P} che il maggiore di: il posto:: più probabile per incontrare una ragazza era comunque la discoteca in quegli anni là poi le discoteche sono cambiate sono diventate un ritrovo per matti	certo che mi ricordo come l'ho conosciuta mia moglie mia moglie l'ho conosciuta in discoteca come si faceva negli anni settanta ottanta {P} che il maggiore di il posto più probabile per incontrare una ragazza era comunque la discoteca in quegli anni là poi le discoteche sono cambiate sono diventate un ritrovo per matti
22	TOI112	206.57	219.15	12.58	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	30	cioè aumentando le musiche facevano delle musiche non più ballabili queste cose (.) e quindi:: penso che i giovani che si incontrano in discoteca adesso siano praticamente pochi o praticamente nessuno	cioè aumentando le musiche facevano delle musiche non più ballabili queste cose {P} e quindi:: penso che i giovani che si incontrano in discoteca adesso siano praticamente pochi o praticamente nessuno	cioè aumentando le musiche facevano delle musiche non più ballabili queste cose {P} e quindi penso che i giovani che si incontrano in discoteca adesso siano praticamente pochi o praticamente nessuno
23	TOR010	220.83	221.32	0.49	True	0	0	0	0	0	0	False	False	False	False	True	24=0.490	0	0	0	1	okay	okay	okay
24	TOI112	220.83	221.32	0.49	True	0	0	0	0	0	0	False	False	False	False	True	23=0.490	0	1	0	0	((ride))	{ride}	{ride}
25	TOR010	222.03	226.11	4.08	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	11	mh hai figli? com'è cambiata la tua vita dopo la loro nascita?	mh hai figli? com'è cambiata la tua vita dopo la loro nascita?	mh hai figli com'è cambiata la tua vita dopo la loro nascita
26	TOI112	227.03	234.879	7.849	True	0	0	1	0	0	0	False	False	False	False	False	_	1	0	0	25	sì ho due figli: la mia vita è cambiata che però è cambiata anche perchè io sono invecchiato quindi (.) e penso sia una cosa naturale	sì ho due figli: la mia vita è cambiata che però è cambiata anche perchè io sono invecchiato quindi {P} e penso sia una cosa naturale	sì ho due figli la mia vita è cambiata che però è cambiata anche perché io sono invecchiato quindi {P} e penso sia una cosa naturale
27	TOI112	235.578	247.288	11.71	True	0	0	1	0	0	0	False	False	False	False	False	_	0	0	0	22	eh avere dei figli è una cosa bellissima perchè comunque ti lascia un qualcosa: ti lascia u::n come dire? u~ una:: m::h	eh avere dei figli è una cosa bellissima perchè comunque ti lascia un qualcosa: ti lascia u::n come dire? u~ una:: m::h	eh avere dei figli è una cosa bellissima perché comunque ti lascia un qualcosa ti lascia un come dire u~ una mh
28	TOI112	248.661	251.216	2.555	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	4	e::hm (.) ti lascia: mh	e::hm {P} ti lascia: mh	ehm {P} ti lascia mh
29	TOI112	253.397	262.8	9.403	True	0	0	1	0	0	0	False	False	False	False	False	_	0	0	1	25	e:hm una cert~ un'importanza no? cioè almeno hai vissuto per qualcosa almeno sai che ci sarà qualcuno che viene dopo di te perchè poi a te	e:hm una cert~ un'importanza no? cioè almeno hai vissuto per qualcosa almeno sai che ci sarà qualcuno che viene dopo di te perchè poi a te	ehm una cert~ un'importanza no cioè almeno hai vissuto per qualcosa almeno sai che ci sarà qualcuno che viene dopo di te perché poi a te
30	TOI112	264.21	271.38	7.17	True	0	0	0	0	0	0	False	False	False	False	False	_	3	0	0	20	cioè se non sono i figli (.) per il resto che senso ha? (.) se non è per i figli (.) la vita	cioè se non sono i figli {P} per il resto che senso ha? {P} se non è per i figli {P} la vita	cioè se non sono i figli {P} per il resto che senso ha {P} se non è per i figli {P} la vita
31	TOI112	272.31	280.0	7.69	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	20	invece con i figli: sai che bene o male fanno la loro vita ma un pensiero per te lo dedicano	invece con i figli: sai che bene o male fanno la loro vita ma un pensiero per te lo dedicano	invece con i figli sai che bene o male fanno la loro vita ma un pensiero per te lo dedicano
32	TOI112	281.27	281.366	0.096	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	no?	no?	no
33	TOI112	282.51	286.662	4.152	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	invece se sono già nipoti o cugini vabbè::	invece se sono già nipoti o cugini vabbè::	invece se sono già nipoti o cugini vabbè
34	TOI112	287.686	305.267	17.581	True	0	0	0	0	0	0	False	False	False	False	False	_	2	1	0	31	c(io)è magari ci pensano anche ma (.) solitamente solo pe::r (.) per un interesse ((ride)) finanziario un interesse interess~ per interesse di soldi diversamente i figli almeno sono nati lì li hai cresciuti tu	c(io)è magari ci pensano anche ma {P} solitamente solo pe::r {P} per un interesse {ride} finanziario un interesse interess~ per interesse di soldi diversamente i figli almeno sono nati lì li hai cresciuti tu	cioè magari ci pensano anche ma {P} solitamente solo per {P} per un interesse {ride} finanziario un interesse interess~ per interesse di soldi diversamente i figli almeno sono nati lì li hai cresciuti tu
35	TOI112	305.999	313.661	7.662	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	17	hanno un ricordo no? che può essere (.) bello o un po' meno bello dipende dalle famiglie però	hanno un ricordo no? che può essere {P} bello o un po' meno bello dipende dalle famiglie però	hanno un ricordo no che può essere {P} bello o un po' meno bello dipende dalle famiglie però
36	TOR010	315.66	316.12	0.46	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	okay	okay	okay
37	TOR010	317.26	317.59	0.33	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e:hm	e:hm	ehm
38	TOR010	319.32	324.09	4.77	True	0	0	1	0	0	0	False	False	False	False	False	_	1	1	0	14	((ride)) queste domande non le faccio perchè non si riferiscono a te: (.) che lavoro fa?	{ride} queste domande non le faccio perchè non si riferiscono a te: {P} che lavoro fa?	{ride} queste domande non le faccio perché non si riferiscono a te {P} che lavoro fa
39	TOI112	325.13	332.95	7.82	True	0	0	1	0	0	0	False	False	False	False	False	_	1	1	0	16	allora io::: faccio due lavori perchè: (.) io s~ ((tossisce)) vengo da una famiglia di agricoltori coltivatori diretti	allora io::: faccio due lavori perchè: {P} io s~ {tossisce} vengo da una famiglia di agricoltori coltivatori diretti	allora io faccio due lavori perché {P} io s~ {tossisce} vengo da una famiglia di agricoltori coltivatori diretti
40	TOI112	333.84	364.56	30.72	True	1	0	0	0	0	0	False	False	False	False	False	_	1	0	4	50	e::hm però poi:: e:hm negli anni le aziende: sono state divise la mia xx un'azienda piccola ho dovuto fare una: una come si dire aprire un'altra attività che:: n~ è secondaria rispetto all'agricoltura che: è una: agric~ è un'attività di da muratore (.) da posatore pavimenti:: e: e  scale comunque lavori di edilizia:: in genere	e::hm però poi:: e:hm negli anni le aziende: sono state divise la mia xx un'azienda piccola ho dovuto fare una: una come si dire aprire un'altra attività che:: n~ è secondaria rispetto all'agricoltura che: è una: agric~ è un'attività di da muratore {P} da posatore pavimenti:: e: e scale comunque lavori di edilizia:: in genere	ehm però poi ehm negli anni le aziende sono state divise la mia xx un'azienda piccola ho dovuto fare una una come si dire aprire un'altra attività che n~ è secondaria rispetto all'agricoltura che è una agric~ è un'attività di da muratore {P} da posatore pavimenti e e scale comunque lavori di edilizia in genere
41	TOR010	366.4	370.06	3.66	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	le piace? i:l entramb~ le piacciono entrambi i lavori?	le piace? i:l entramb~ le piacciono entrambi i lavori?	le piace il entramb~ le piacciono entrambi i lavori
42	TOI112	371.02	387.64	16.62	True	1	0	1	0	0	0	False	False	False	False	False	_	2	0	5	42	allora io lavoro da: da in edilizia  (.) e:hm non essendo proprio il mio lavoro non ho mai visto come un lavoro: l'ho sempre (.) dall'inizio l'ho sempre visto come un lavoro che l'avrei fatto magari un po' di tempo per necessità perchè la mia era un'azienda piccola quindi	allora io lavoro da: da in edilizia {P} e:hm non essendo proprio il mio lavoro non ho mai visto come un lavoro: l'ho sempre {P} dall'inizio l'ho sempre visto come un lavoro che l'avrei fatto magari un po' di tempo per necessità perchè la mia era un'azienda piccola quindi	allora io lavoro da da in edilizia {P} ehm non essendo proprio il mio lavoro non ho mai visto come un lavoro l'ho sempre {P} dall'inizio l'ho sempre visto come un lavoro che l'avrei fatto magari un po' di tempo per necessità perché la mia era un'azienda piccola quindi
43	TOI112	388.29	395.132	6.842	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	e:hm che non poteva darmi e::hm sufficiente sussistenza per andare avanti	e:hm che non poteva darmi e::hm sufficiente sussistenza per andare avanti	ehm che non poteva darmi ehm sufficiente sussistenza per andare avanti
44	TOI112	396.144	404.626	8.482	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	1	18	però poi::: m:h (.) questa cosa è andata avanti negli anni e senza accorgermene praticamente l'ho fatto tutta la vita	però poi::: m:h {P} questa cosa è andata avanti negli anni e senza accorgermene praticamente l'ho fatto tutta la vita	però poi mh {P} questa cosa è andata avanti negli anni e senza accorgermene praticamente l'ho fatto tutta la vita
45	TOR010	407.28	407.5	0.22	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	okay	okay	okay
46	TOR010	409.25	409.82	0.57	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e::hm	e::hm	ehm
47	TOR010	413.63	416.15	2.52	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	ti viene in mente un bel ricordo legato al lavoro?	ti viene in mente un bel ricordo legato al lavoro?	ti viene in mente un bel ricordo legato al lavoro
48	TOI112	418.37	422.95	4.58	True	0	0	1	0	0	0	False	False	False	False	False	_	0	0	0	17	mah ho tanti bei ricordi legati al lavoro perchè comunque il lavoro se lo fai co::n u:n	mah ho tanti bei ricordi legati al lavoro perchè comunque il lavoro se lo fai co::n u:n	mah ho tanti bei ricordi legati al lavoro perché comunque il lavoro se lo fai con un
49	TOI112	424.94	431.626	6.686	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	se lo fai co~ u::n piacere co u:n passione ti lascia comunque dei bei ricordi	se lo fai co~ u::n piacere co u:n passione ti lascia comunque dei bei ricordi	se lo fai co~ un piacere co un passione ti lascia comunque dei bei ricordi
50	TOI112	432.156	453.939	21.783	True	0	0	1	0	0	0	False	False	False	False	False	_	1	0	3	47	bei ricordi: i miei bei ricordi sono (.) sono legati a::: ai miei campi di mais quando il mais è bello e rigoglioso e fa delle belle produzioni quando i raccolti sono belli anche legati all'orto cioè perchè l'orto lo faccio io personalmente quindi avere l'orto bello e:hm mi rende felice	bei ricordi: i miei bei ricordi sono {P} sono legati a::: ai miei campi di mais quando il mais è bello e rigoglioso e fa delle belle produzioni quando i raccolti sono belli anche legati all'orto cioè perchè l'orto lo faccio io personalmente quindi avere l'orto bello e:hm mi rende felice	bei ricordi i miei bei ricordi sono {P} sono legati a ai miei campi di mais quando il mais è bello e rigoglioso e fa delle belle produzioni quando i raccolti sono belli anche legati all'orto cioè perché l'orto lo faccio io personalmente quindi avere l'orto bello ehm mi rende felice
51	TOI112	454.688	464.787	10.099	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	22	poi legati non so a:: m::h agli animaletti che ho in cortile che:: vedendoli sono come degli amici che mi danno soddisfazione	poi legati non so a:: m::h agli animaletti che ho in cortile che:: vedendoli sono come degli amici che mi danno soddisfazione	poi legati non so a mh agli animaletti che ho in cortile che vedendoli sono come degli amici che mi danno soddisfazione
52	TOI112	465.859	484.79	18.931	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	41	poi: per rigua~ in riguardo all'edilizia sicuramente tante tante belle soddisfazioni la soddisfazione di vedere un lavoro ben riuscito, di vedere che: il cliente è col~ è contento del lavoro fatto, che:: m:h parlano bene di te è comunque una grande soddisfazione	poi: per rigua~ in riguardo all'edilizia sicuramente tante tante belle soddisfazioni la soddisfazione di vedere un lavoro ben riuscito, di vedere che: il cliente è col~ è contento del lavoro fatto, che:: m:h parlano bene di te è comunque una grande soddisfazione	poi per rigua~ in riguardo all'edilizia sicuramente tante tante belle soddisfazioni la soddisfazione di vedere un lavoro ben riuscito di vedere che il cliente è col~ è contento del lavoro fatto che mh parlano bene di te è comunque una grande soddisfazione
53	TOR010	487.62	489.57	1.95	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	cosa fai durante il tuo tempo libero?	cosa fai durante il tuo tempo libero?	cosa fai durante il tuo tempo libero
54	TOI112	489.95	499.94	9.99	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	29	oh io ho un sacco di cose da fare nel mio tempo libero ((ride)) e:::h sono e quelle che faccio sono: non sono niente rispetto a quello che potrei fare	oh io ho un sacco di cose da fare nel mio tempo libero {ride} e:::h sono e quelle che faccio sono: non sono niente rispetto a quello che potrei fare	oh io ho un sacco di cose da fare nel mio tempo libero {ride} eh sono e quelle che faccio sono non sono niente rispetto a quello che potrei fare
55	TOI112	500.76	505.012	4.252	True	0	0	1	0	0	0	False	False	False	False	False	_	0	1	0	7	((ride)) perchè ho un sacco di passioni no?	{ride} perchè ho un sacco di passioni no?	{ride} perché ho un sacco di passioni no
56	TOI112	505.515	519.107	13.592	True	0	0	0	0	0	0	False	False	False	False	False	_	2	0	0	33	ho la passione del canto, ho la passione della musica, ho la passione (.) delle moto e delle auto vecchie, ho la passione di:: (.) m::h riparare: qualsiasi tipo di riparazione a me piace farla	ho la passione del canto, ho la passione della musica, ho la passione {P} delle moto e delle auto vecchie, ho la passione di:: {P} m::h riparare: qualsiasi tipo di riparazione a me piace farla	ho la passione del canto ho la passione della musica ho la passione {P} delle moto e delle auto vecchie ho la passione di {P} mh riparare qualsiasi tipo di riparazione a me piace farla
57	TOI112	519.802	539.867	20.065	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	42	m::h poi avrei a~ m::h un mucchio di passioni che che ho fatto poco ho fatto da giovane ho scritto poesie, ho ho ((ride)) ho anche dipinto, ho disegnato, ho sono tutte passioni che che:: sono sempre accantonate lì perche manca il tempo	m::h poi avrei a~ m::h un mucchio di passioni che che ho fatto poco ho fatto da giovane ho scritto poesie, ho ho {ride} ho anche dipinto, ho disegnato, ho sono tutte passioni che che:: sono sempre accantonate lì perche manca il tempo	mh poi avrei a~ mh un mucchio di passioni che che ho fatto poco ho fatto da giovane ho scritto poesie ho ho {ride} ho anche dipinto ho disegnato ho sono tutte passioni che che sono sempre accantonate lì perche manca il tempo
58	TOI112	541.53	542.55	1.02	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e:hm	e:hm	ehm
59	TOR010	547.084	547.809	0.725	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e::hm	e::hm	ehm
60	TOR010	548.86	550.54	1.68	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	come trascorri di solito le vacanze?	come trascorri di solito le vacanze?	come trascorri di solito le vacanze
61	TOI112	552.77	562.92	10.15	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	21	le vacanze:: le mie vacanze sono molto poche le trascorro con mia moglie, con i figli se possibile (.) e:: qualche viaggio	le vacanze:: le mie vacanze sono molto poche le trascorro con mia moglie, con i figli se possibile {P} e:: qualche viaggio	le vacanze le mie vacanze sono molto poche le trascorro con mia moglie con i figli se possibile {P} e qualche viaggio
62	TOI112	564.12	572.13	8.01	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	24	qualche::: che non è mai lungo comunque i viaggi non s~ non sono mai più di tre quattro cinque giorni una settimana al massimo	qualche::: che non è mai lungo comunque i viaggi non s~ non sono mai più di tre quattro cinque giorni una settimana al massimo	qualche che non è mai lungo comunque i viaggi non s~ non sono mai più di tre quattro cinque giorni una settimana al massimo
63	TOI112	573.92	577.11	3.19	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	e poi:: mh magari una settimana al mare	e poi:: mh magari una settimana al mare	e poi mh magari una settimana al mare
64	TOI112	578.77	594.72	15.95	True	0	0	1	0	0	0	False	False	False	False	False	_	1	1	1	36	e:hm (.) dove ho abbiamo in proprietà una casetta con un uliveto quindi c'è anche lì un po' di lavoro da fare anche lì dà dà soddisfazione perchè sembra che la soddisfazone più grossa per me sia lavorare ((ride))	e:hm {P} dove ho abbiamo in proprietà una casetta con un uliveto quindi c'è anche lì un po' di lavoro da fare anche lì dà dà soddisfazione perchè sembra che la soddisfazone più grossa per me sia lavorare {ride}	ehm {P} dove ho abbiamo in proprietà una casetta con un uliveto quindi c'è anche lì un po' di lavoro da fare anche lì dà dà soddisfazione perché sembra che la soddisfazone più grossa per me sia lavorare {ride}
65	TOR010	598.52	599.04	0.52	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	ehm	ehm	ehm
66	TOR010	600.49	606.183	5.693	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	16	oltre la cri~ (.) oltre la crisi degli ultimi anni ti ricordi altri periodi di crisi economica?	oltre la cri~ {P} oltre la crisi degli ultimi anni ti ricordi altri periodi di crisi economica?	oltre la cri~ {P} oltre la crisi degli ultimi anni ti ricordi altri periodi di crisi economica
67	TOI112	608.17	622.5	14.33	True	0	0	1	0	0	0	False	False	False	False	False	_	2	0	1	38	mah io la crisi economica (.) e::h questa degli ultimi anni per me è stata una crisi:: (.) che si è avvertita molto specialmente nell'edilizia perché:: in agricoltura la crisi non si avverte perchè comunque siamo sempre stati perennermente in crisi	mah io la crisi economica {P} e::h questa degli ultimi anni per me è stata una crisi:: {P} che si è avvertita molto specialmente nell'edilizia perché:: in agricoltura la crisi non si avverte perchè comunque siamo sempre stati perennermente in crisi	mah io la crisi economica {P} eh questa degli ultimi anni per me è stata una crisi {P} che si è avvertita molto specialmente nell'edilizia perché in agricoltura la crisi non si avverte perché comunque siamo sempre stati perennermente in crisi
68	TOI112	623.49	639.76	16.27	True	0	0	0	0	0	0	False	False	False	False	False	_	2	0	2	30	io ne~ nell'agricoltura c(io)è tran~ tranne:: (.) spor~ ehm piccoli:: periodi per cui cerea~ io:: la mia azienda è un'azienda cerealicola quindi (.) che i prezzi erano lievitati ma sono cose un po' rare	io ne~ nell'agricoltura c(io)è tran~ tranne:: {P} spor~ ehm piccoli:: periodi per cui cerea~ io:: la mia azienda è un'azienda cerealicola quindi {P} che i prezzi erano lievitati ma sono cose un po' rare	io ne~ nell'agricoltura cioè tran~ tranne {P} spor~ ehm piccoli periodi per cui cerea~ io la mia azienda è un'azienda cerealicola quindi {P} che i prezzi erano lievitati ma sono cose un po' rare
69	TOI112	640.35	653.25	12.9	True	0	0	1	0	0	0	False	False	False	False	False	_	2	0	2	30	diversamente in agricoltura (.) per noi la crisi è sempre stata: (.) c'è sempre stata perchè c'è sempre stata una lotta per riuscire a far quadrare i bilanci per riuscire a guadagnare qualcosa lavorando	diversamente in agricoltura {P} per noi la crisi è sempre stata: {P} c'è sempre stata perchè c'è sempre stata una lotta per riuscire a far quadrare i bilanci per riuscire a guadagnare qualcosa lavorando	diversamente in agricoltura {P} per noi la crisi è sempre stata {P} c'è sempre stata perché c'è sempre stata una lotta per riuscire a far quadrare i bilanci per riuscire a guadagnare qualcosa lavorando
