tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
14	BO102	65.548	67.028	1.48	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	domande, questioni?	domande, questioni?	domande questioni
15	BO102	68.358	78.47	10.112	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	28	allora mentre ci pensate un attimo, visto che: oggi è il cinque, >quindi prossima settimana ci sará l' esame il quattordici<, come arcinoto, e come arcinoto occorre inscriversi	allora mentre ci pensate un attimo, visto che: oggi è il cinque, >quindi prossima settimana ci sará l' esame il quattordici<, come arcinoto, e come arcinoto occorre inscriversi	allora mentre ci pensate un attimo visto che oggi è il cinque quindi prossima settimana ci sará l' esame il quattordici come arcinoto e come arcinoto occorre inscriversi
16	BO102	79.064	91.78	12.716	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	25	e::h che significa::, niente, perché, dato fondamentale è la nostra classe le presenze e queste cose ma ormai è tutto digitalizzato e quindi bisogna iscriversi.	e::h che significa::, niente, perché, dato fondamentale è la nostra classe le presenze e queste cose ma ormai è tutto digitalizzato e quindi bisogna iscriversi.	eh che significa niente perché dato fondamentale è la nostra classe le presenze e queste cose ma ormai è tutto digitalizzato e quindi bisogna iscriversi
17	BO102	93.723	99.393	5.67	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	21	peró bisogna anche studia:re, per superare l' esame perché se poi ci sará un altro sciopero, quando si dà l' esame?	peró bisogna anche studia:re, per superare l' esame perché se poi ci sará un altro sciopero, quando si dà l' esame?	peró bisogna anche studiare per superare l' esame perché se poi ci sará un altro sciopero quando si dà l' esame
18	BO102	100.128	101.068	0.94	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	quando si dà?	quando si dà?	quando si dà
19	BO102	101.278	101.678	0.4	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mh?	mh?	mh
20	BO102	102.118	102.708	0.59	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	lo si dà	lo si dà	lo si dà
21	BO102	103.753	109.68	5.927	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	15	per cui (.) i consigli che vi ho dato sono stati: proprio: pragmatici, anche per voi.	per cui {P} i consigli che vi ho dato sono stati: proprio: pragmatici, anche per voi.	per cui {P} i consigli che vi ho dato sono stati proprio pragmatici anche per voi
22	BO102	110.496	110.816	0.32	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	eh.	eh.	eh
23	BO102	111.775	119.685	7.91	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	18	e ve lo dissi a settembre: e quindi, bene, sono contento che noi non incorreremo in questa (.) ennesima:	e ve lo dissi a settembre: e quindi, bene, sono contento che noi non incorreremo in questa {P} ennesima:	e ve lo dissi a settembre e quindi bene sono contento che noi non incorreremo in questa {P} ennesima
24	BO102	122.84	127.09	4.25	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	5	disefficienza generata dalla classe (.) politica	disefficienza generata dalla classe {P} politica	disefficienza generata dalla classe {P} politica
25	BO102	128.0	129.42	1.42	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	intera, si puó dire.	intera, si puó dire.	intera si puó dire
26	BO102	132.2	141.18	8.98	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	23	per cui studiamo, studiamo bene, superiamo l' esame e andiamo per la nostra strada. noi insieme. e gli altri vadano per la loro.	per cui studiamo, studiamo bene, superiamo l' esame e andiamo per la nostra strada. noi insieme. e gli altri vadano per la loro.	per cui studiamo studiamo bene superiamo l' esame e andiamo per la nostra strada noi insieme e gli altri vadano per la loro
27	BO102	142.37	144.53	2.16	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	peró, per studiare bisogna aver capito	peró, per studiare bisogna aver capito	peró per studiare bisogna aver capito
28	BO102	145.53	150.11	4.58	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	e per capire, bisogna dialogare, checché ne pensano taluni.	e per capire, bisogna dialogare, checché ne pensano taluni.	e per capire bisogna dialogare checché ne pensano taluni
29	BO102	151.06	155.71	4.65	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	6	egocentrici. che dominano (.) le nostre: vite.	egocentrici. che dominano {P} le nostre: vite.	egocentrici che dominano {P} le nostre vite
30	BO102	156.2	157.84	1.64	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	private e pubbliche.	private e pubbliche.	private e pubbliche
31	BO102	158.44	159.74	1.3	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	egocentrismo.	egocentrismo.	egocentrismo
32	BO102	161.03	164.57	3.54	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	per sant' agostino era il problema numero uno.	per sant' agostino era il problema numero uno.	per sant' agostino era il problema numero uno
33	BO102	164.97	172.4	7.43	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	19	per morgenthau anche, sappiamo, tesi antropologica, da lí, derivano tanti problemi. noi non abbando~ ho abbandonato le tesi antropologiche.	per morgenthau anche, sappiamo, tesi antropologica, da lí, derivano tanti problemi. noi non abbando~ ho abbandonato le tesi antropologiche.	per morgenthau anche sappiamo tesi antropologica da lí derivano tanti problemi noi non abbando~ ho abbandonato le tesi antropologiche
34	BO102	172.81	176.56	3.75	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	noi abbiamo studiato, con xx xx degli scena:ri	noi abbiamo studiato, con xx xx degli scena:ri	noi abbiamo studiato con xx xx degli scenari
35	BO102	178.15	183.46	5.31	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	10	alternativi, (.) al sistema degli stati, niente popó di meno, quindi.	alternativi, {P} al sistema degli stati, niente popó di meno, quindi.	alternativi {P} al sistema degli stati niente popó di meno quindi
36	BO102	184.49	190.78	6.29	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	a::l terzo quarto della nostre lezioni siamo arrivati i~ al punto,	a::l terzo quarto della nostre lezioni siamo arrivati i~ al punto,	al terzo quarto della nostre lezioni siamo arrivati i~ al punto
37	BO102	190.91	200.23	9.32	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	21	per cui non solo noi (.) conosciamo il le:: il gergo, il linguaggio diplomatico, gli interlocutori, le teorie i concetti gli autori,	per cui non solo noi {P} conosciamo il le:: il gergo, il linguaggio diplomatico, gli interlocutori, le teorie i concetti gli autori,	per cui non solo noi {P} conosciamo il le il gergo il linguaggio diplomatico gli interlocutori le teorie i concetti gli autori
38	BO102	202.43	204.13	1.7	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	abbiamo una teoria dell' ordine,	abbiamo una teoria dell' ordine,	abbiamo una teoria dell' ordine
39	BO102	204.45	210.69	6.24	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	quindi, l' impalcatura fondamentale appunto non esclusiva non finale ma fondamentale,	quindi, l' impalcatura fondamentale appunto non esclusiva non finale ma fondamentale,	quindi l' impalcatura fondamentale appunto non esclusiva non finale ma fondamentale
40	BO102	211.03	213.12	2.09	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	per pensare in modo autonomo,	per pensare in modo autonomo,	per pensare in modo autonomo
41	BO102	213.64	221.86	8.22	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	18	le relazioni internazionali e la politica internazionale. non solo noi tutto questo sappiamo fare, a differenza degli altri.	le relazioni internazionali e la politica internazionale. non solo noi tutto questo sappiamo fare, a differenza degli altri.	le relazioni internazionali e la politica internazionale non solo noi tutto questo sappiamo fare a differenza degli altri
42	BO102	224.3	230.41	6.11	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	noi siamo anche in grado appunto, di immaginare degli scenari alternativi, mh?	noi siamo anche in grado appunto, di immaginare degli scenari alternativi, mh?	noi siamo anche in grado appunto di immaginare degli scenari alternativi mh
43	BO102	231.5	234.54	3.04	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	e questo abbiamo fatto, studiando la societá anarchica.	e questo abbiamo fatto, studiando la societá anarchica.	e questo abbiamo fatto studiando la societá anarchica
44	BO102	234.91	237.52	2.61	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	per esempio, noi siamo in grado,	per esempio, noi siamo in grado,	per esempio noi siamo in grado
45	BO102	237.92	242.85	4.93	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	di domandarci, ma il fatto che noi si sia passati l' altra estate	di domandarci, ma il fatto che noi si sia passati l' altra estate	di domandarci ma il fatto che noi si sia passati l' altra estate
46	BO102	243.46	249.43	5.97	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	la st~ l' anno più secco dal milleottocento in italia, no? due secoli, mh?	la st~ l' anno più secco dal milleottocento in italia, no? due secoli, mh?	la st~ l' anno più secco dal milleottocento in italia no due secoli mh
47	BO102	252.09	255.7	3.61	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	porta a domandarci se il sistema degli stati ancora:	porta a domandarci se il sistema degli stati ancora:	porta a domandarci se il sistema degli stati ancora
48	BO102	255.78	266.11	10.33	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	21	lo strumento politico, essendo questo in realtá la societá internazionale, noi lo sappiamo, modello organizzativo della comunitá umana, è ancora funzionante?	lo strumento politico, essendo questo in realtá la societá internazionale, noi lo sappiamo, modello organizzativo della comunitá umana, è ancora funzionante?	lo strumento politico essendo questo in realtá la societá internazionale noi lo sappiamo modello organizzativo della comunitá umana è ancora funzionante
49	BO102	266.75	267.35	0.6	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	si o no?	si o no?	si o no
50	BO102	268.38	271.35	2.97	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	c' entra, o non c' entra con questo fatto?	c' entra, o non c' entra con questo fatto?	c' entra o non c' entra con questo fatto
51	BO102	271.73	277.64	5.91	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	14	le questioni ambientali per esempio, (.) che sono l' ultima parola che vuole dire bull.	le questioni ambientali per esempio, {P} che sono l' ultima parola che vuole dire bull.	le questioni ambientali per esempio {P} che sono l' ultima parola che vuole dire bull
52	BO102	278.305	282.935	4.63	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	sulla congruenza del sistema degli stati con una realtá globale.	sulla congruenza del sistema degli stati con una realtá globale.	sulla congruenza del sistema degli stati con una realtá globale
53	BO102	283.34	286.6	3.26	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	di questa natura. è ancora una strumento:	di questa natura. è ancora una strumento:	di questa natura è ancora una strumento
54	BO102	287.62	293.5	5.88	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	ehm, plausibile per affrontare i problemi politici dell' umanitá, sì o no?	ehm, plausibile per affrontare i problemi politici dell' umanitá, sì o no?	ehm plausibile per affrontare i problemi politici dell' umanitá sì o no
55	BO102	294.02	300.31	6.29	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	14	attorno a questa domanda si addensano, (.) questioni che noi l' ultima volta abbiamo affrontato,	attorno a questa domanda si addensano, {P} questioni che noi l' ultima volta abbiamo affrontato,	attorno a questa domanda si addensano {P} questioni che noi l' ultima volta abbiamo affrontato
56	BO102	300.645	312.76	12.115	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	20	nei punti nodali. teoretici. alcune le abbiamo chiarite, altre spetta a voi come sempre, studiare, studiare, non leggere no? studiare.	nei punti nodali. teoretici. alcune le abbiamo chiarite, altre spetta a voi come sempre, studiare, studiare, non leggere no? studiare.	nei punti nodali teoretici alcune le abbiamo chiarite altre spetta a voi come sempre studiare studiare non leggere no studiare
57	BO102	315.457	318.54	3.083	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	e con ció abbiamo chiuso:: la nostra::,	e con ció abbiamo chiuso:: la nostra::,	e con ció abbiamo chiuso la nostra
58	BO102	323.498	326.22	2.722	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	il nostro percorso. è compiuto adesso.	il nostro percorso. è compiuto adesso.	il nostro percorso è compiuto adesso
59	BO102	326.528	329.158	2.63	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	per cui d' ora in poi, adesso facciamo quello che vogliamo.	per cui d' ora in poi, adesso facciamo quello che vogliamo.	per cui d' ora in poi adesso facciamo quello che vogliamo
60	BO102	329.33	330.46	1.13	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	come previsto no?	come previsto no?	come previsto no
61	BO102	330.521	335.21	4.689	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	abbiamo altre tre aree tematiche, due, tre non mi ricordo, quante ce ne abbiamo,	abbiamo altre tre aree tematiche, due, tre non mi ricordo, quante ce ne abbiamo,	abbiamo altre tre aree tematiche due tre non mi ricordo quante ce ne abbiamo
62	BO102	336.235	346.3	10.065	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	25	abbandoniamo i numeri come abbiam sempre fatto e stiamo alla sostanza, abbiamo questioni da affrontare che affrontiamo con massima libertá, in base alle (.) alle urgenze.	abbandoniamo i numeri come abbiam sempre fatto e stiamo alla sostanza, abbiamo questioni da affrontare che affrontiamo con massima libertá, in base alle {P} alle urgenze.	abbandoniamo i numeri come abbiam sempre fatto e stiamo alla sostanza abbiamo questioni da affrontare che affrontiamo con massima libertá in base alle {P} alle urgenze
63	BO102	346.817	349.72	2.903	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	che vogliamo: dedurre dalla nostra fase,	che vogliamo: dedurre dalla nostra fase,	che vogliamo dedurre dalla nostra fase
64	BO102	350.332	359.79	9.458	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	23	anche, in contemporanea. in realtá ogni volta che: affrontiamo l' argomento basta, no? aprire un giornale e troviamo temi, di cui ci occupiamo,	anche, in contemporanea. in realtá ogni volta che: affrontiamo l' argomento basta, no? aprire un giornale e troviamo temi, di cui ci occupiamo,	anche in contemporanea in realtá ogni volta che affrontiamo l' argomento basta no aprire un giornale e troviamo temi di cui ci occupiamo
65	BO102	362.031	363.451	1.42	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	attualissimi.	attualissimi.	attualissimi
66	BO102	364.551	368.201	3.65	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	il territorio, lo spazio, siamo partiti da quello,	il territorio, lo spazio, siamo partiti da quello,	il territorio lo spazio siamo partiti da quello
67	BO102	369.801	375.231	5.43	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	la nostra il nostro sillabus, parla di spazio politico internazionale, vero?	la nostra il nostro sillabus, parla di spazio politico internazionale, vero?	la nostra il nostro sillabus parla di spazio politico internazionale vero
68	BO102	375.62	380.026	4.406	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	siccome le macchine mi hanno stancato non le non le uso più. recupero la memoria,	siccome le macchine mi hanno stancato non le non le uso più. recupero la memoria,	siccome le macchine mi hanno stancato non le non le uso più recupero la memoria
69	BO102	380.556	381.81	1.254	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	e quindi. mh?	e quindi. mh?	e quindi mh
70	BO102	382.396	388.76	6.364	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	20	non c' è un' immagine sullo schermo, ve la riproduco io mentalmente, la fantasia la creativitá il fondamento della politica,	non c' è un' immagine sullo schermo, ve la riproduco io mentalmente, la fantasia la creativitá il fondamento della politica,	non c' è un' immagine sullo schermo ve la riproduco io mentalmente la fantasia la creativitá il fondamento della politica
71	BO102	389.458	391.58	2.122	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	gli scenari, no? di bull.	gli scenari, no? di bull.	gli scenari no di bull
72	BO102	393.133	395.91	2.777	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	parte degli scenari sono, un esercizio di creativitá.	parte degli scenari sono, un esercizio di creativitá.	parte degli scenari sono un esercizio di creativitá
73	BO102	396.718	402.23	5.512	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	mh? e: un esercizio di grandissima intelligenza quando, no?	mh? e: un esercizio di grandissima intelligenza quando, no?	mh e un esercizio di grandissima intelligenza quando no
74	BO102	402.419	406.18	3.761	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	dice, e poi esistono scenari neanche immaginabili.	dice, e poi esistono scenari neanche immaginabili.	dice e poi esistono scenari neanche immaginabili
75	BO102	408.519	410.48	1.961	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	questioni di esercizio di fantasia.	questioni di esercizio di fantasia.	questioni di esercizio di fantasia
76	BO102	413.654	420.53	6.876	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	noi. dovremmo affrontare se siete daccordo in questa discesa verso, la gloria.	noi. dovremmo affrontare se siete daccordo in questa discesa verso, la gloria.	noi dovremmo affrontare se siete daccordo in questa discesa verso la gloria
77	BO102	421.684	422.434	0.75	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	vostra.	vostra.	vostra
78	BO102	424.562	430.19	5.628	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	del quattordici dicembre, giorno fatale per altri, invece per voi è di gloria.	del quattordici dicembre, giorno fatale per altri, invece per voi è di gloria.	del quattordici dicembre giorno fatale per altri invece per voi è di gloria
79	BO102	431.356	441.09	9.734	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	23	affrontiamo:, tutto se siete daccordo, un tema centralissimo, perché: da quando ci siamo conosciuti, ormai un po' di tempo fa, molto tempo fa.	affrontiamo:, tutto se siete daccordo, un tema centralissimo, perché: da quando ci siamo conosciuti, ormai un po' di tempo fa, molto tempo fa.	affrontiamo tutto se siete daccordo un tema centralissimo perché da quando ci siamo conosciuti ormai un po' di tempo fa molto tempo fa
80	BO102	442.408	444.7	2.292	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	a settembre era caldo, se non sbaglio.	a settembre era caldo, se non sbaglio.	a settembre era caldo se non sbaglio
81	BO102	446.203	451.94	5.737	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	da lí siamo partiti. dal territorio. dall' elemento base della politica.	da lí siamo partiti. dal territorio. dall' elemento base della politica.	da lí siamo partiti dal territorio dall' elemento base della politica
82	BO102	452.291	454.52	2.229	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	quello contestato, ormai da,	quello contestato, ormai da,	quello contestato ormai da
83	BO102	455.335	458.83	3.495	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	per anni e anni, nella nostra crescita	per anni e anni, nella nostra crescita	per anni e anni nella nostra crescita
84	BO102	459.715	471.28	11.565	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	2	26	io un po' più grande, voi, meno, ma sempre in grado di intendere e di volere fino all' anno scorso la retorica del post-moderno, del post-territoriale, la globalizzazione,	io un po' più grande, voi, meno, ma sempre in grado di intendere e di volere fino all' anno scorso la retorica del post-moderno, del post-territoriale, la globalizzazione,	io un po' più grande voi meno ma sempre in grado di intendere e di volere fino all' anno scorso la retorica del post-moderno, del post-territoriale, la globalizzazione
85	BO102	471.515	474.79	3.275	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	5	e questa gamma di (.) affermazioni:	e questa gamma di {P} affermazioni:	e questa gamma di {P} affermazioni
86	BO102	475.505	484.54	9.035	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	22	che nessuno ha più il coraggio di fare semplicemente perché com' era noto a chiunque avesse: acquisito i fondamentali di relazioni internazionali,	che nessuno ha più il coraggio di fare semplicemente perché com' era noto a chiunque avesse: acquisito i fondamentali di relazioni internazionali,	che nessuno ha più il coraggio di fare semplicemente perché com' era noto a chiunque avesse acquisito i fondamentali di relazioni internazionali
87	BO102	485.062	486.14	1.078	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	sostenere che,	sostenere che,	sostenere che
88	BO102	488.027	491.077	3.05	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	la politica internazionale e la politica mondiale,	la politica internazionale e la politica mondiale,	la politica internazionale e la politica mondiale
89	BO102	491.962	496.99	5.028	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	entri in una fase in cui il territorio perde la sua rilevanza è ridicolo.	entri in una fase in cui il territorio perde la sua rilevanza è ridicolo.	entri in una fase in cui il territorio perde la sua rilevanza è ridicolo
90	BO102	497.437	499.437	2.0	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	è semplicemente ridicolo.	è semplicemente ridicolo.	è semplicemente ridicolo
91	BO102	501.177	503.237	2.06	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	ma non c' è limite al ridicolo.	ma non c' è limite al ridicolo.	ma non c' è limite al ridicolo
92	BO102	503.467	505.537	2.07	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	e ormai si vive di ridicolo.	e ormai si vive di ridicolo.	e ormai si vive di ridicolo
93	BO102	510.742	511.702	0.96	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	va bene.	va bene.	va bene
94	BO102	517.712	519.77	2.058	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	il territorio è centrale.	il territorio è centrale.	il territorio è centrale
95	BO102	519.957	527.06	7.103	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	14	nella politica è centralissimo (.) se volete usare superlativi assoluti come ama fare, >diciamo< kampf,	nella politica è centralissimo {P} se volete usare superlativi assoluti come ama fare, >diciamo< kampf,	nella politica è centralissimo {P} se volete usare superlativi assoluti come ama fare diciamo kampf
96	BO102	527.826	532.75	4.924	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	nella, realazione internazionale. e ogni studente di relazioni internazionali	nella, realazione internazionale. e ogni studente di relazioni internazionali	nella realazione internazionale e ogni studente di relazioni internazionali
97	BO102	533.471	540.28	6.809	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	24	appena entra in una classe, a set~ in un giorno di settembre, se sta in questo emisfero, o di gennaio se sta in australia,	appena entra in una classe, a set~ in un giorno di settembre, se sta in questo emisfero, o di gennaio se sta in australia,	appena entra in una classe a set~ in un giorno di settembre se sta in questo emisfero o di gennaio se sta in australia
98	BO102	540.706	541.716	1.01	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	lo impara.	lo impara.	lo impara
99	BO102	543.251	550.43	7.179	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	24	lo impara intuitivamente, no? vede una mappa sul muro e l' altro gli spiega, no? o l' altra, in questo caso se sono io,	lo impara intuitivamente, no? vede una mappa sul muro e l' altro gli spiega, no? o l' altra, in questo caso se sono io,	lo impara intuitivamente no vede una mappa sul muro e l' altro gli spiega no o l' altra in questo caso se sono io
100	BO102	551.42	552.53	1.11	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	quello che sa giá.	quello che sa giá.	quello che sa giá
101	BO102	552.99	554.41	1.42	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	ma che non ha messo a fuoco.	ma che non ha messo a fuoco.	ma che non ha messo a fuoco
102	BO102	556.495	561.36	4.865	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	17	non l' ha messo a fuoco perché non è come il primo ministro, ex, di yemen, no?	non l' ha messo a fuoco perché non è come il primo ministro, ex, di yemen, no?	non l' ha messo a fuoco perché non è come il primo ministro ex di yemen no
