tu_id	speaker	start	end	duration	text
38	PKP056	81.618	82.996	1.378	[eh beh nsomma dai]
39	PKP094	83.741	85.201	1.460	no comunque va bene quella è x
40	PKP094	85.506	89.256	3.750	ma non c'andava [neanche quest'estate col] pieno sole eh:
41	PKP093	86.182	88.336	2.154	[eh so non è mica il bronx]
42	PKP094	89.350	94.732	5.382	ecco quindi figurati se ci va ora ora nci (va) non torna da sola nem[meno: (.) se la paghi]
43	PKP093	92.942	96.452	3.510	[sì ma io gli dicevo ascolta] (.) vai a piedi e non rompere le pa[lle]
44	PKP094	96.046	98.649	2.603	#[no:] po(ve)ra citta dai su [lasci]ala stare
45	PKP093	97.692	98.051	0.359	[eh:]
46	PKP094	102.550	104.682	2.132	(ogg~ a te) quando so~ tornato
47	PKP056	104.679	105.093	0.414	mh
48	PKP093	105.794	106.858	1.064	ma dov[e xxx]
49	PKP094	106.250	116.014	9.764	[me chia]ma la mi~ mamma dice: me~ chiama manda un messag[gio] (.) dice: puoi venire: qua [(.)] dico ti senti male, cos'è succ[esso?]
50	PKP056	110.682	111.247	0.565	[mh]
51	PKP056	113.825	114.286	0.461	[mh]
52	PKP093	115.600	117.241	1.641	[ma] quando eri appena andato via ?
53	PKP094	117.414	121.649	4.235	sì. no: dico:: dice no no assolutamente no ma se puoi venire:
54	PKP056	121.642	122.104	0.462	mh
55	PKP094	122.441	124.535	2.094	e: io mi so~ precipitato sche~
56	PKP093	125.423	126.697	1.274	ma: eri a p[iedi?]
57	PKP094	126.190	127.678	1.488	[co]sa: cos'è successo?
58	PKP093	127.817	128.697	0.880	eri a piedi?
59	PKP094	128.984	130.457	1.473	no con la macchina
60	PKP093	131.746	132.407	0.661	(ma anche) lì
61	PKP094	132.622	135.220	2.598	dice: no eh gli ho portato l'acq[ua]
62	PKP093	134.810	137.886	3.076	[ah] o[k v]abbè io non lo sapevo ci sta
63	PKP056	135.257	135.717	0.460	[eh]
64	PKP094	139.780	143.350	3.570	e dice guarda: ieri sera ieri è arrivata:: na lettera al babbo
65	PKP094	143.850	150.644	6.794	una multa che ha preso in germania con l'a~ con l'autovelox la sua la sua targa
66	PKP093	145.973	150.714	4.741	((ride))]
67	PKP094	151.060	155.260	4.200	dice guarda qua una lettera dalla polizia: del reno westfalia
68	PKP093	152.443	153.622	1.179	((ride))
69	PKP093	154.798	164.248	9.450	((ride))
70	PKP094	156.960	160.818	3.858	[dice: a ce]ntoQUARANTATRÉ chilometri or[ari]
71	PKP056	157.121	158.089	0.968	[cosa ridi?]
72	PKP056	160.648	163.560	2.912	[ma] xx ci ridi? l'è mica una cosa da ridere [eh]
73	PKP094	163.363	170.524	7.161	[ce]ntoquarantatrè chilometri orari su un limite di centotrent[a tredici chilome]tri dai vabbè dai
74	PKP093	165.203	166.695	1.492	((ride))
75	PKP093	166.977	168.263	1.286	((ride))
76	PKP056	167.489	168.863	1.374	[ma è una roba da ridere?]
77	PKP094	171.003	173.410	2.407	e qui dice fagli la xx e [io:]
78	PKP056	172.985	175.386	2.401	[non] è manco arrivato a xxx [eh]
79	PKP094	174.330	177.420	3.090	[app]unto appunto lui e~ e~ era nel panico
80	PKP094	177.480	178.980	1.500	ora qui come faccio io,
81	PKP094	179.180	182.290	3.110	sono andato a cercare i vigili stamattina voleva andare dai carabini[eri pe]rò
82	PKP056	181.780	182.153	0.373	[eh]
83	PKP094	183.120	186.870	3.750	dico guarda (.) oltretutto è una multa di venti euro x per una multa
84	PKP094	187.080	188.620	1.540	però l'è (andato) a sentire ieri:
85	PKP056	188.745	191.153	2.408	[no più che altro: (.) eh]
86	PKP094	188.800	193.100	4.300	[l'assicura~] l'assicura[zio]ne: laggiù la: l'(elisamedi) ha detto n[o]
87	PKP056	193.070	193.756	0.686	[eh]
88	PKP094	193.290	196.860	3.570	[t]e non pagare perché sembra che se no è un'ammissione di colpa
89	PKP056	196.830	197.550	0.720	certo
90	PKP094	197.700	200.690	2.990	però la stessa macchina targa i
91	PKP094	201.110	205.390	4.280	c a secondo [me è una eh] è una g e loro han~ perso per c a
92	PKP056	201.731	203.121	1.390	[(ma) è un errore:]
93	PKP094	205.630	208.010	2.380	e poi manca il bol~ il bollino della provin[cia d']arezzo
94	PKP056	207.492	208.173	0.681	[eh:]
95	PKP094	208.490	215.605	7.115	ma a loro così io te~ questi guarda questa è una [cazza:ta] [ma] non ce pensare nea[nche io quand'è così] è ver[amente]
96	PKP056	210.732	212.161	1.429	[(pore:~) (.) eh]
97	PKP093	213.210	214.098	0.888	[(esatto)]
98	PKP056	214.413	216.014	1.601	[il xx è megli]o a xx
99	PKP094	216.210	219.930	3.720	io ora gli scriverò: ma loro voglio~ ha mandato la lettera in italiano
100	PKP093	218.097	218.785	0.688	((schiarisce la voce))
101	PKP056	219.985	220.660	0.675	[mh:]
102	PKP094	220.260	225.040	4.780	[e vo]gliono la risposta dice se non è stato lei (.) giustifichi tu:~ tutto in tedesco
103	PKP094	225.400	233.230	7.830	e io dico col CAZZO là io vi giustifico tutto in tedesco io m'avete mandato la lettera in italiano: [e io vi rispo~ io vi ris]pond[o in i]taliano.
104	PKP056	226.464	227.244	0.780	((ride))
105	PKP056	229.859	231.972	2.113	[x(s'è preso anche giulia:)]
106	PKP056	232.336	233.116	0.780	[eh]
107	PKP094	233.250	237.900	4.650	se la volete ve la fate tradurre come avete fa~ come m'a~ m'avete mandato la lettera in italiano,
108	PKP094	238.060	239.929	1.869	ci sarà qualcuno che lì ve lo traduc[e:]
109	PKP056	239.575	241.896	2.321	[se] no anche [con] google traduttor[e:]
110	PKP094	240.252	240.827	0.575	[eh]
111	PKP094	241.348	246.126	4.778	[no]: xx google traduttore viene una cosa: emh: maccheronica però anche l[ì]
112	PKP093	245.816	247.183	1.367	[ch]iedi a gigi
113	PKP094	247.180	250.990	3.810	infa:tti io ho pensato ora gli rispondo io  non voglio rompere i coglioni a jakob
114	PKP094	251.310	253.750	2.440	se no poi sento lui dico: dimmi cosa devo fare eh
115	PKP094	254.510	259.710	5.200	ho fatto la foto, c'è il bollino d'arezzo che lui c'ha e lì non compare e compare una donna al volante
116	PKP094	260.120	265.710	5.590	però quello non è probatorio di nulla perché dice sì va bene la macchina è la tua tu l'ha data: alla tu figliola:,
117	PKP094	265.950	273.619	7.669	alla tu(a) nuora >a qualcuno< però dico queste vi fa~ vi m~ vi mando le foto segnaletiche: di tutta la famiglia, (n)on c'è nessun[o]
118	PKP093	273.084	278.328	5.244	[m]a perché ma ehm cioè nella multa c'è tipo la foto della tar[ga d]i qu[esta macchina?]
119	PKP094	276.572	276.881	0.309	[sì]
120	PKP094	277.380	282.465	5.085	[la ta:rga], e la targa è identica alla sua [cioè] secondo me [è una g però]
121	PKP056	277.394	278.764	1.370	[xxxxx]
122	PKP056	280.086	280.576	0.490	[ma]
123	PKP056	281.366	282.852	1.486	[(a noi però eh eh)]
124	PKP094	282.970	288.720	5.750	loro hanno interpretato che quella g è in realtà una c quindi c a:: la targa è così ed è ed è la sua
125	PKP094	289.180	296.440	7.260	effettivamente xx (te) lui ha cercato stamattina alle nove e: ha cercato >vedeva< i vigili in piazza per (chiedere)
126	PKP094	296.800	303.595	6.795	l'elisabetta sensi assicurazioni ha detto no. eh: vai eventualmente va~ a sentire lì i vigili o se no o se no i carabinieri
127	PKP093	302.603	303.278	0.675	((schiarisce la voce))
128	PKP094	303.636	308.100	4.464	però anche i carabinieri vai lì ti dicono e:::h cosa ci posso fare, dico guarda comunque sta tranquillo
129	PKP094	308.450	310.270	1.820	cosa ti fanno per venti euro
130	PKP094	310.400	311.460	1.060	i:o non pago
131	PKP094	311.730	312.600	0.870	io non ero
132	PKP094	312.810	316.080	3.270	venite venite giù a arrestarmi fate chiedete l'estradizione
133	PKP093	316.225	318.125	1.900	((ride))
134	PKP094	316.260	321.940	5.680	a un vecchio d'ottantanni: per una macchina che è la centoquarantatré i~ a a coblenza
135	PKP093	319.973	321.465	1.492	((ride))
136	PKP094	321.970	327.066	5.096	allora tu (m'ha di te) c'è eh:: è na veramente na cazzata megagalattica eh dico ma xxx
137	PKP056	322.342	323.532	1.190	((ride))
138	PKP093	327.102	327.577	0.475	ma
139	PKP094	328.120	336.732	8.612	però (te) questi qui lo~  loro erano nel panico eri se:ra dice (n)on s'è dormito stanotte: xxx allora [arriva: gli arriva il ver]bale: dalla germania dice oddio non so eh
140	PKP056	332.717	334.417	1.700	[xxx eh]
141	PKP093	336.741	339.049	2.308	vabbè xxx[xx]
142	PKP094	338.291	343.100	4.809	[mi to]cca mettermi lì però e: rispondere a questi de~ de~ del~ della polizia tedesca: dico
143	PKP094	343.460	346.380	2.920	porca miseria per[ò che cazzo]
144	PKP056	344.244	346.707	2.463	[e anche tedes]chi ma niente per niente precisi
145	PKP094	346.725	347.104	0.379	eh.
146	PKP094	347.160	352.990	5.830	e io non lo so: io c'è c'è una donna al volante però ho detto loro ti dicono no eh: chi chi se n[e frega la macchina è la tua]
147	PKP056	351.622	356.030	4.408	[hanno sbagliato la] la: l'interpretazione della targ[a: eh]
148	PKP094	354.200	360.640	6.440	[però la macchina è italiana c']è una i però (n)on c'è la e la a erre di arezzo che c'ha anche lui
149	PKP094	360.710	364.113	3.403	io ho fatto le foto [e: glie~ gli allegherò anche questo però]
150	PKP056	361.824	364.645	2.821	[eh fatto bene quella è la pro:va giusta] [eh]
151	PKP094	364.518	374.750	10.232	[però:] che cavolo è macchinoso tocca stare comunque perdere tempo romperti i coglioni: a dover rispondere a:: alla polizia der de~ del del westfalien rhein e che cazzo
152	PKP056	370.560	371.446	0.886	((ride))
153	PKP093	375.338	375.709	0.371	((ride))
154	PKP094	375.725	378.924	3.199	non è che uno n'ha da fà nulla (.) °veramente°
155	PKP093	376.390	379.254	2.864	((ride))
156	PKP094	379.000	382.520	3.520	però lì quando ha detto così dico xx cazzo  (questi) stanno male
157	PKP094	382.820	386.792	3.972	m:h dico ehm no no era così: te vola~, babbo diceva lascia stare ~ascia stare
158	PKP056	386.863	387.340	0.477	no.
159	PKP094	387.357	390.790	3.433	ora ha fatto bene a: eh::m te comunque non ti preoccupare dico
160	PKP056	390.700	391.786	1.086	[alle brutte:,]
161	PKP094	391.180	394.660	3.480	[questa] è na cazzata cioè [venti euro (n)on succede nulla]
162	PKP056	392.754	396.291	3.537	alle brutte chie~] >alle brutte sì appunto< dai alle brutte uno paga: [ma]
163	PKP094	395.814	397.511	1.697	[ma] è palese che n[on: sia lui eh]
164	PKP056	396.764	401.792	5.028	[comunque scusa] centoquaranta[tré all'ora: e] solo venti euro? (.) di multa?
165	PKP094	398.359	399.648	1.289	[ma no (.) eh]
166	PKP094	401.798	404.202	2.404	sì perché il limite era centotrenta
167	PKP056	404.675	405.061	0.386	mh [mh]
168	PKP093	404.914	408.131	3.217	[m]a poi in germania ci so~ [quelli dell'aut]ostrade ci sono anche delle zone senza limiti
169	PKP094	405.804	406.379	0.575	[(assolutamente)]
170	PKP056	410.239	411.015	0.776	(il limite è otto)
171	PKP094	411.070	413.074	2.004	no tratto UR BA NO
172	PKP093	413.649	414.224	0.575	cosa?
173	PKP056	414.855	415.840	0.985	urbano?
174	PKP094	415.908	418.772	2.864	urba[no ne]lla cintura di coblenza (.) [mi dà (u)n fastidio]
175	PKP093	416.159	416.632	0.473	[eh.]
176	PKP093	418.288	420.590	2.302	[in (auto)st]rada sen~ senza limiti alcune
177	PKP094	420.875	425.013	4.138	io mi ricordo quando ero a colonia: che facevo e:: il corso di tedesco
178	PKP094	425.544	430.097	4.553	questi qui prendevano la macchina queste: que~ quel quel mio amico: si (ve~)
179	PKP094	430.454	435.546	5.092	a: ehm: per strade urbane proprio:: nova::nta ce::nto proprio:
180	PKP093	435.642	437.248	1.606	ma quando ci sei stato a colonia?
181	PKP094	437.732	439.461	1.729	°boh° nell'ottanta?
182	PKP056	439.487	440.166	0.679	nove
183	PKP094	440.644	442.444	1.800	ottantanove? mi ricordo neanche
184	PKP093	442.687	443.299	0.612	be[:llo]
185	PKP056	442.785	446.208	3.423	ottantanove sì (.) è quando hai conosciuto jakob
186	PKP094	447.914	449.715	1.801	no. jakob l'ho conosciut[o:]
187	PKP093	449.242	451.357	2.115	[m]a cosa ci facevi a colonia? (.) cioè no[n]
188	PKP094	451.357	452.544	1.187	studi[avo te]desco:
189	PKP056	451.541	451.917	0.376	[eh]
190	PKP056	452.544	453.837	1.293	[da jakob?]
191	PKP093	452.544	453.837	1.293	[sei andato a fare cosa?]
192	PKP093	455.265	457.779	2.514	sei andato in pe~  per fare tipo un corso? oppur[e, m:]
193	PKP094	457.324	462.276	4.952	no per fare un po': di di pratica c'era: m: un amico:
194	PKP094	462.395	469.194	6.799	era un amico della elena rossi che faceva il cor[so di tedesc]o con me lei è (u)na germanista ha fatto quella carriera lì è diventata (u)na germanista
195	PKP056	465.015	465.594	0.579	[ah sì:?]
196	PKP094	470.947	476.110	5.163	faceva il corso con me [(.) mi] disse c'ho st'amico così puoi andare là ti ospita dico vabbè
197	PKP056	472.075	472.447	0.372	[eh]
198	PKP056	476.116	476.655	0.539	ah sì:?
199	PKP093	476.658	477.546	0.888	okay va[da]
200	PKP056	477.245	478.285	1.040	[co]me si chiamava?
201	PKP094	478.274	479.152	0.878	mi ricordo neanche
202	PKP056	479.226	481.030	1.804	((ride))
203	PKP056	481.544	483.727	2.183	non ti c'hai perso i contatti? nonxx
204	PKP094	483.719	486.131	2.412	completamente (.) (u)na settiman[a dico]
205	PKP093	484.532	485.106	0.574	[ma quindi?]
206	PKP056	485.538	488.357	2.819	[non] è era (u)n anno che eri andato:
207	PKP094	488.362	490.259	1.897	ma jakob l'ho conosciuto p[e:r]
208	PKP056	489.661	493.088	3.427	[ja]kob era quell'anno che andasti a brema: ti ricordi:?
209	PKP056	493.785	498.430	4.645	eh che una volta io chiamai: a casa di ja:kob [(.) mh:]
210	PKP093	497.701	498.282	0.581	[perché?]
211	PKP056	498.486	503.324	4.838	perché io: ero in grecia e:: lui era: in vacanza lassù
212	PKP056	503.357	509.537	6.180	e: allora chiama:i e mi ricordo la mamma di lui che mi rispondeva e mi diceva bri:me bri:me giusto?
213	PKP093	509.538	510.532	0.994	cosa vuol d[ire?]
214	PKP094	510.050	513.038	2.988	[br]emen [bremen brime no]
215	PKP056	511.086	515.896	4.810	[bre ((ridendo)) bremen (.) io] io avevo inteso così non sapendo il tedesco
216	PKP056	516.018	519.550	3.532	e capii che insomma era bre:ma (.) capito
217	PKP094	519.597	521.707	2.110	perché se: si gira [e lava: eh]
218	PKP056	520.914	523.024	2.110	[xx era] l'ottantanove:
219	PKP094	523.175	524.727	1.552	io non mi ricordo [°sinceramente°]
220	PKP056	524.044	530.616	6.572	[ch]e andasti anche a berlino: e:s[t, (.) po]co prima della caduta [de:l muro eh in quell'anno lì eh]
221	PKP094	526.292	527.781	1.489	[esatto esatto]
222	PKP094	528.435	530.610	2.175	[ah sì è vero bravissima è vero è vero]
223	PKP093	530.622	532.013	1.391	io non mi ricordo mica [na cosa]
224	PKP094	531.362	533.573	2.211	[mam]ma mia che comunista
225	PKP093	533.373	534.259	0.886	((ride))
226	PKP056	533.832	536.654	2.822	no. andò per turismo cosa c'entra
227	PKP056	537.564	538.546	0.982	eh (.) x
228	PKP094	538.000	540.710	2.710	[ja]kob c'aveva (u)n amico a berlino e:st
229	PKP056	540.183	540.613	0.430	[eh:]
230	PKP093	540.453	540.879	0.426	[ah:]
231	PKP056	540.708	541.136	0.428	[eh]:
232	PKP094	541.214	543.381	2.167	mi son fatto anche il viaggio con la tr[abant]
233	PKP056	542.813	547.915	5.102	[eh be]llino con la tra:bant eh: belli:ssimo eh infatti
234	PKP093	547.915	548.802	0.887	ma:,
235	PKP093	549.420	550.953	1.533	colonia da che parte era?
236	PKP056	551.662	552.092	0.430	eh
237	PKP094	552.186	552.796	0.610	in che senso?
238	PKP093	553.226	555.030	1.804	ma poi ci sei andato [nell'ottantanove?]
239	PKP056	553.937	555.562	1.625	[o:verst o:]vest
240	PKP093	555.577	556.459	0.882	e che ne so io
241	PKP056	556.463	557.548	1.085	come che ne sa[i:]
242	PKP094	557.333	558.941	1.608	[c]eh colonia (no)n sai dov'è colonia?
243	PKP056	558.985	559.293	0.308	eh
244	PKP093	559.305	560.291	0.986	né in che parte
245	PKP056	560.490	561.318	0.828	ovest
246	PKP093	561.336	565.074	3.738	ma cos~ ((ride)) [(.)] ((batte le mani)) ma [cosa ne so io]
247	PKP056	562.760	563.132	0.372	[eh]
248	PKP056	563.975	564.653	0.678	[eh:]
249	PKP094	564.175	565.662	1.487	[io io] non lo so eh
250	PKP056	565.668	566.039	0.371	eh
251	PKP094	566.045	567.133	1.088	COLONIA
252	PKP094	567.980	570.338	2.358	ma se ti devo dire: ehm la zona dove: xx
253	PKP093	569.494	571.850	2.356	[sì c'è la] squadra di calcio [dove giocava pogoba]
254	PKP094	570.862	571.570	0.708	[xxx]
255	PKP056	571.844	572.621	0.777	est:
256	PKP093	571.937	572.614	0.677	(ride))
257	PKP094	572.623	573.402	0.779	ecco bravo
258	PKP056	573.409	576.583	3.174	est era: [ehm xxx:]
259	PKP093	574.811	576.623	1.812	[che c'hanno come mascotte la capra]
260	PKP056	576.636	576.844	0.208	eh
261	PKP094	576.850	580.083	3.233	bravi:ssim[o] lo vedi che sei (u)n fenomeno porca m[iseria xx eh]
262	PKP056	577.239	577.581	0.342	[eh]
263	PKP093	578.934	581.811	2.877	[no solo la la] (.) la squadra però non so dov'è
264	PKP094	581.810	591.610	9.800	ma quello è: è la zona: ehm ehm x bonn, ruhrgebiet, quello lì [dormund], düsseldorf tutta quella zona lì è la zona [più: eh]
265	PKP056	587.925	588.606	0.681	[dortmund]
266	PKP056	591.126	594.351	3.225	[al]lora: la potresti anche scrivere la lettera alla fine [te:]
267	PKP094	593.701	597.230	3.529	[ma io no]n mi ricordo nulla (.) non mi ricordo nulla di te[desco]
268	PKP093	596.659	599.344	2.685	[poi deve scr]ivere in un linguaggio un [po' più xxx eh]
269	PKP094	597.946	602.401	4.455	[eh capito non è che] posso dire: f[are: xx (.) no.] no.
270	PKP056	599.873	601.981	2.108	[non sono stato io]
271	PKP093	602.100	603.387	1.287	((ride))
272	PKP056	602.527	604.125	1.598	((ride))
273	PKP094	602.642	607.240	4.598	ma poi io no io gli rispondo: gli rispondo in italiano la lettera l'ho ricevuta in italiano
274	PKP056	607.252	607.835	0.583	[bravo]
275	PKP094	607.360	611.100	3.740	[qui]ndi costringi poi mandi tutte le regole in ted[esco ma che CAZZO me n]e frega
276	PKP056	609.537	610.835	1.298	[ma qua:ndo?]
277	PKP093	611.227	611.534	0.307	((tossisce))
278	PKP094	611.637	614.551	2.914	il dodici settembre (.) l'ha presa il dodici settembre
279	PKP093	612.920	613.291	0.371	((tossisce))
280	PKP093	614.552	615.738	1.186	ah: fresca fresca
281	PKP094	615.739	619.465	3.726	sì. l'ha ricevuta ieri: (.) la notifica eh eh così
282	PKP094	620.073	622.468	2.395	°madonna (.) mh bah°
283	PKP093	624.306	624.934	0.628	((schiarisce la voce))
284	PKP056	627.484	628.261	0.777	questi
285	PKP094	628.266	630.267	2.001	vo~ qualcosa guarda c[he c'è l'affettati]
286	PKP056	629.534	631.877	2.343	[no no] l'ho già preso già preso ((ridendo))
287	PKP056	631.926	632.802	0.876	((sospira))
288	PKP056	633.789	644.010	10.221	°mamma mia° eh inso:mma dai eh c'hai: c'hai eh: poverini poi i tuoi dai uno (i)nsomma si vede arriv[a' (u)na: (.) una lettera]
289	PKP094	641.651	647.404	5.753	[no loro sì si sono spaventati a mo:rte] c'ho dico (siamo) cos'è successo dico guarda ma cosa [vuoi che ti faccia]
290	PKP056	644.795	645.685	0.890	((ride))
291	PKP056	646.315	653.083	6.768	[no più che al]tro è una cosa sgradevole che: se questa andava faceva (u)n incidente:, mh:
292	PKP056	653.104	659.253	6.149	fa conto ci scappava fuori: (u)n: morto e scappava via:, [eh cavoli. mandato d'arresto ((ridendo))]
293	PKP094	656.814	664.357	7.543	[eh ho capito ma: l'avrebbero (.) l'avrebbero] fermato eh cioè se (vedivi) lo lo cogli in flagrante: ti rendi conto [che (no)n è lui eh eh]
294	PKP056	663.053	669.589	6.536	[no: no:] ma metti che qualcuno cioè se c'è questo sca~ non è piacevole voglio dire: ecco
295	PKP094	670.441	678.665	8.224	n(on) è piacevole no: a me sembra [più un]a gi e non una CI (.) però loro dicono lì: ci a e corrisponde la targa è quella dic[o xx]
296	PKP056	672.042	672.350	0.308	[eh]
297	PKP093	678.295	680.757	2.462	però se non c'è il coso della provincia d'arezzo
298	PKP094	680.821	683.968	3.147	eh quello non c'è io [xxxxxxxxxxxxxxx]
299	PKP093	681.869	684.783	2.914	[eh. allo~ allora: xxx la macchina s]cusa che macchina è?
300	PKP094	685.400	691.939	6.539	eh non se sa la macchina (no)n se: (no)n se sa ha~ hanno fotografato: la targa, (i)nfatti (mo) glielo faccio vedere guardate eh questa è la toyota
301	PKP094	691.957	698.427	6.470	io non so, se possiate o meno >rico~ eh< ricostruir[e:] risalire: al tipo di macchina questa è: è una toyota
302	PKP056	694.835	695.207	0.372	[eh:]
303	PKP094	698.620	705.788	7.168	eh però loro ha preso la: ma:~ eh: ha preso la targa (.) ITALIA ci a e: (no)n me ricordo che numeri c'ha comunque corrisponde
304	PKP056	705.831	706.168	0.337	scus[a]
305	PKP094	705.950	710.220	4.270	[s]olo che secondo me non è una ci infatti anche annalisa ha detto ma questa è una gi
306	PKP094	710.660	716.229	5.569	e loro dicono [>che per loro< è] una [ci] o hanno preso il primo che ci troviamo nell'elenco corrisponde a questo qui, eh.
307	PKP056	711.173	711.478	0.305	[eh]
308	PKP056	711.925	712.231	0.306	[eh]
309	PKP093	716.789	718.178	1.389	te la passo (.) °tieni°
310	PKP094	718.178	719.670	1.492	giova vorrei (u)n po' di questa
311	PKP093	719.672	720.550	0.878	te li presento
312	PKP093	721.621	723.175	1.554	°che° (.) prosc~ che prosciutto è?
313	PKP094	723.233	726.052	2.819	era forse non è mai così poco l'ho mangiato tutto io oh [sì]
314	PKP093	725.864	726.953	1.089	[e]ra ((ride))
315	PKP093	727.852	730.663	2.811	va vai mh tanto no: non: non: voglio nien[te]
316	PKP094	730.420	735.977	5.557	[ah] (mangia) te: ecco me sembrava dico mh: mi sembrava di averlo già: finito tutto ah l'ha mangiato te ecco
317	PKP056	735.999	736.890	0.891	avevo fame
318	PKP093	736.922	739.026	2.104	((ride))
319	PKP094	740.968	743.200	2.232	xx s'è affamata ((ride))
320	PKP094	744.620	745.480	0.860	ma anche oggi eh
321	PKP093	748.610	749.695	1.085	((ride))
322	PKP094	752.430	754.589	2.159	>secondo te< stasera mi tocca sta lì eh::
323	PKP056	754.589	756.992	2.403	ma secondo me, fai è semp~ [cioè]
324	PKP093	756.380	758.890	2.510	[ma] gli mandi (u)na cosina sem[plice dici guarda]
325	PKP056	757.657	761.187	3.530	[gli mandi l]a foto di questo questa è la foto del[la mia macchina]
326	PKP094	760.315	768.224	7.909	[sì ma bisogna trovare lì] la polizia quella che:: deve (fare) qualcuno: che che se ne occupa e che loro vogliono qu[el quel foglio lì]
327	PKP056	767.273	769.936	2.663	[ma dovre]sti anda~ dai carab~ telefona~ ai carabinieri eh
328	PKP094	769.973	773.105	3.132	[i carabinieri (che ti dicono? che ti dicono i carabinieri?)]
329	PKP093	769.973	773.105	3.132	[ma (.) complicano di più la situazione ((ride)) lascia fare]
330	PKP056	776.010	776.890	0.880	tramite lor[o:]
331	PKP094	776.726	782.020	5.294	[no] l'unico potrebbe essere ja[kob ~st]e cose si fa difficili ho pensato subito guarda chiamo ja[kob e sai cosa gli dico
332	PKP093	778.272	778.749	0.477	[eh infatti]
333	PKP093	781.100	787.010	5.910	[ma scusa (.) eh gli chiedi mi mi dai] mi dai l'indirizzo della posta a parte no se c'è già ma chi se ne frega
334	PKP094	782.157	783.766	1.609	jakob come cazzo faccio]
335	PKP056	783.045	783.659	0.614	[xxx]
336	PKP056	787.000	787.582	0.582	no
337	PKP093	788.134	789.428	1.294	una mail gli scrivi no?
338	PKP094	790.293	792.515	2.222	no esatto ma xx dico guarda
339	PKP094	795.010	802.104	7.094	è andata così ti rendi conto te lo conosci e: il mi(o) babbo non può essere stato a: a: cioè a parte non se muove da (nessuna) parte ma
340	PKP094	802.809	808.479	5.670	cio[è la cos]a veramente d'accusa veramente paradossale bisognerebbe che x che gli [(.)] scrivessi: o fa[cessi x]
341	PKP056	802.855	803.235	0.380	[xx]
342	PKP056	806.055	806.600	0.545	[babbo:]
343	PKP056	807.663	812.178	4.515	[sarà ar]rivato al massimo a bibbiena pe xx[x da sei mesi a questa parte]
344	PKP094	810.242	813.378	3.136	[eh. appunto brava brava ma questo è da anni]
345	PKP093	811.820	814.651	2.831	[ma vedrai ma anche ma ve]drai che se n~ cioè
