tu_id	speaker	start	end	duration	text
217	TO017	485.615	490.187	4.572	e:h linguistica sapete che a un certo punto qualcuno si è accorto che (.) m:h ma come mai?
218	TO017	490.461	493.889	3.428	i:l l' italiano somiglia così tanto all' inglese che somiglia così tanto,
219	TO017	494.703	497.789	3.086	al (.) persiano che somiglia così tanto al sanscrito, m:h
220	TO017	498.075	504.018	5.943	forse queste lingue hanno un' origine comune (.) hanno passato <duecento> anni a fare alberi genealogici finchè,
221	TO017	504.099	509.303	5.204	non <solo> hanno dimostra:to che queste lingue (.) effettivamente hanno (.) un' origine comune,
222	TO017	509.436	512.731	3.295	ma hanno (.) anche (.) proposto la ricostruzione,
223	TO017	512.918	518.241	5.323	di questa <lingua> (.) ormai estinta che sarebbe la lingua nonno la lingua <bis:nonno>,
224	TO017	518.414	521.576	3.162	la lingua tris tris tris tris nonna,
225	TO017	521.694	523.976	2.282	di tutte le lingue indoeuropee che si chiamerebbe,
226	TO017	525.048	525.654	0.606	proto,
227	TO017	526.644	527.488	0.844	indoeuropeo.
228	TO017	527.711	529.782	2.071	< i::ndo e:uro,>
229	TO017	530.532	531.111	0.579	pe:o.
230	TO017	531.549	532.017	0.468	okay,
231	TO017	532.149	534.928	2.779	ovviamente la ricostruzione di un~ una ricostruzione del genere
232	TO017	536.609	536.968	0.359	è:
233	TO017	537.688	541.536	3.848	aleatoria nella migliore del~ noi non possiamo sapere se era sicuramente così.
234	TO017	541.939	544.211	2.272	si applica quello che si chiama il meotodo comparativo,
235	TO017	544.278	544.612	0.334	cioè no,
236	TO017	544.653	546.915	2.262	ci sono delle re:gole di cambiamento,
237	TO017	547.198	550.047	2.849	nel~ al~ al che sono state studiate nelle lingue del mondo
238	TO017	551.323	555.000	3.677	°prevalentemente nel proto in~ nell' indoeuropeo° <nell' indoeuropeistica>
239	TO017	555.301	556.332	1.031	la linguistica storica,
240	TO017	559.124	564.461	5.337	e si prova (.) a ricostruire all' indietro partendo da quello che abbiamo adesso e dai documenti  scritti~ (che abb~) vecchi,
241	TO017	564.852	569.163	4.311	andando indietro indietro indietro proviamo a ricostruire questo indo europeo quindi la domanda è
242	TO017	569.460	570.370	0.910	esiste,
243	TO017	571.068	572.443	1.375	un proto a:rabo?
244	TO017	572.527	575.761	3.234	eh esist~ una vo:lta tutte queste varietà di arabo (.) avevano,
245	TO017	575.922	577.393	1.471	un <no:nno> comune,
246	TO017	577.504	581.550	4.046	>perché< se questa lingua esiste noi possiamo dimostrare che esiste abbiamo risolto il nostro problema.
247	TO017	581.750	586.580	4.830	invece che cos' è l' arabo, l' arabo son tutte le lingue che der~ che son~ che di~ discendono dal proto arabo.
248	TO017	586.724	587.205	0.481	okay
249	TO017	588.611	589.092	0.481	finito.
250	TO017	589.517	590.091	0.574	facile
251	TO017	590.387	593.338	2.951	a~ al livello linguistico possiamo ritenerci soddisfatti.
252	TO017	599.651	600.058	0.407	okay
253	TO017	602.104	602.512	0.408	quindi
254	TO017	605.512	606.418	0.906	la domanda è,
255	TO017	606.543	607.225	0.682	esiste,
256	TO017	607.419	608.458	1.039	non esiste,
257	TO017	609.525	611.099	1.574	(se) trovo le altre slide
258	TO017	611.765	613.424	1.659	cominciamo (.) a guardarlo
259	TO017	613.572	615.914	2.342	nel tempo che ci resta della lezione di oggi
260	TO017	616.603	616.771	0.168	e
261	TO017	617.090	617.748	0.658	domani,
262	TO017	618.501	619.462	0.961	con un po' di fortuna,
263	TO017	626.629	627.296	0.667	quindi
264	TO017	628.247	630.376	2.129	la domanda (.) a questo punto è,
265	TO017	631.558	633.769	2.211	sono due domande che son più o meno la stessa domanda,
266	TO017	634.298	634.906	0.608	e:::h
267	TO017	637.287	639.812	2.525	quando nasce (.) quando nasce la lingua araba.
268	TO017	639.927	642.724	2.797	o qual è la prima att:estazione che noi abbiamo
269	TO017	643.153	643.641	0.488	di arabo
270	???	644.611	645.329	0.718	i nabatei
271	TO017	645.837	646.164	0.327	come,
272	???	646.300	646.950	0.650	i nabatei?
273	TO017	647.966	648.729	0.763	lui dice,
274	TO017	648.941	650.290	1.349	i nabatei. attenzione.
275	???	650.293	651.560	1.267	l' iscrizione::
276	TO017	653.050	654.788	1.738	i nabatei (.) la poesia pre islamica,
277	???	654.818	656.960	2.142	l' iscrizione del re imru al qays
278	TO017	657.099	660.764	3.665	l' iscrizione del re imru al qays s:iete <preparatissimi>. su questi:,
279	TO017	661.321	661.682	0.361	e::h
280	TO017	661.761	663.729	1.968	questo è rossi (.) che vi [fa il primo anno,]
281	???	662.791	664.135	1.344	[sì:] s::ì
282	TO017	664.300	665.014	0.714	okay allora,
283	TO017	665.469	669.402	3.933	<alcu:ni> di voi <alcune> di queste cose le hanno già sentite.
284	TO017	670.070	670.669	0.599	allora
285	TO017	671.229	672.847	1.618	poesia pre islamica,
286	TO017	674.231	676.944	2.713	nel periodo del xxx quindi prima dell' islam
287	TO017	677.328	679.186	1.858	e::h (.) lui dice regno nabateo,
288	TO017	679.442	682.506	3.064	°che in effetti (.) a una parte il regno nabateo era°
289	TO017	682.890	686.192	3.302	che poi lo vediamo (.) (comunque) era attestato in quella che è oggi o
290	TO017	687.062	692.816	5.754	<dalla giordania parte del negev del sinai israele un po' del xxx> in arabia saudita,
291	TO017	693.809	696.271	2.462	che ha una parte importante nella storia della lingua araba,
292	???	696.481	697.098	0.617	°l' amorreo°
293	???	698.870	699.500	0.630	xxx
294	TO017	699.544	700.868	1.324	lui ci colpisce,
295	TO017	701.282	706.281	4.999	con l' amo=rr:eo che è un' altra lingua semitica estinta (.) dai tempi che furono,
296	???	708.394	709.441	1.047	((parla in arabo))
297	TO017	709.497	710.603	1.106	però l' amorreo
298	???	710.608	711.720	1.112	((parla in arabo))
299	TO017	712.241	715.228	2.987	io non mi esprimo in proposito dell' amorreo perché,
300	TO017	715.262	719.574	4.312	ho fatto poca filologia semitica ma l' amorreo (.) ci dicono i semitisti,
301	TO017	719.709	720.928	1.219	che era una lingua diversa
302	TO017	721.153	721.813	0.660	dall' arabo.
303	???	721.823	722.576	0.753	c' è anche il suda~
304	???	722.835	724.110	1.275	sudarabico nordarabico?
305	TO017	724.420	724.421	0.001	
306	TO017	724.421	726.145	1.724	sudarabico, nordarabico, perché.
307	???	726.787	728.134	1.347	c' erano (le) [attestazioni.]
308	TO017	727.420	730.546	3.126	[al >sudarabico] nordarabico< ci arriviamo. all' amorreo (.) no,
309	TO017	730.979	733.340	2.361	perché per que:llo che ne sappiamo era la,
310	TO017	733.481	736.234	2.753	lingua distinta naturalmente si pone sempre il problema di,
311	TO017	736.505	737.811	1.306	il problema >che abbiamo detto< prima
312	TO017	737.924	740.146	2.222	quand' è che una lingua smette di essere,
313	TO017	740.857	742.637	1.780	questa lingua per diventare un' altra?
314	TO017	743.199	743.787	0.588	quindi
315	TO017	744.846	747.748	2.902	questo~ se noi affrontiamo anche que:sta:
316	TO017	747.919	750.369	2.450	la~ la questione da~ da questo punto di vista:,
317	TO017	751.291	756.453	5.162	le le cose si complicano (.) e non c' è nessun motivo per cui non dovremmo farlo se non il fatto che abbiamo trenta ore,
318	TO017	756.865	758.613	1.748	e no °e° non possiamo pensare
319	TO017	758.692	759.854	1.162	a tutto quanto però:
320	TO017	759.962	763.151	3.189	non è:: così malposta la~ la~ il problema.
321	TO017	768.655	772.561	3.906	quindi datemi un (.) okay mandatemi u:n (.) periodo i~ in anni
322	TO017	773.236	774.322	1.086	allora facciamo una roba
323	TO017	776.089	777.051	0.962	dov' è lo straccetto,
324	TO017	784.992	785.936	0.944	per comodità,
325	TO017	786.418	790.249	3.831	cerchiamo adesso di ricos~ di ripercorre breveme:nte la storia dell' arabo.
326	TO017	790.615	793.823	3.208	per comodità dividiamola in tre fasi (.) per comodità che fanno comodo a me
327	TO017	794.047	795.276	1.229	per raccontarvela
328	TO017	798.827	801.141	2.314	partiamo dal periodo pre islamico,
329	TO017	803.540	805.898	2.358	quando finisce il periodo (.) pre-islamico?
330	???	806.162	806.937	0.775	°seicento:,°
331	???	807.253	808.781	1.528	e:::h xxx
332	TO017	809.460	810.853	1.393	o esattamente. quindi?
333	???	811.029	812.072	1.043	e::h (.) seice~
334	???	812.187	813.331	1.144	~ntonovantadue
335	TO017	813.328	814.721	1.393	prima sura, seicento,
336	TO017	816.480	816.910	0.430	dieci,
337	???	816.974	817.459	0.485	dieci.
338	TO017	817.790	819.581	1.791	dopo cristo nel caledario
339	TO017	819.645	821.495	1.850	gregoriano (e) nel calendario
340	TO017	821.811	823.196	1.385	dell' e~ egira non lo so,
341	TO017	823.715	824.886	1.171	e:::h mi dispiace,
342	TO017	825.213	827.544	2.331	>cioè< la corrispondenza col calendario,
343	TO017	828.300	829.281	0.981	islamico=okay.
344	TO017	829.362	834.531	5.169	seicentodieci la pri~ la rivelazione della prima sura la sur~ del gru~ del grumo di sangue al profeta mohamed. okay,
345	TO017	835.012	836.874	1.862	quindi (qui) possiamo mettere una data sicura.
346	TO017	837.241	840.279	3.038	e:h poi abbiamo il periodo proto (.) islamico,
347	TO017	841.163	841.660	0.497	che
348	TO017	843.333	846.137	2.804	<primo> periodo i primi anni (.) dell' islam okay, che
349	TO017	846.283	847.692	1.409	succedono alcune cose importanti
350	TO017	848.009	850.787	2.778	questo periodo qua (.) non so se esiste una,
351	TO017	851.483	854.826	3.343	definizione precisa u:n termine preciso
352	TO017	855.001	857.587	2.586	noi prendiamo (.) diciamo i:l periodo
353	TO017	858.172	859.853	1.681	del xxx dei primi quattro califfi
354	TO017	859.958	860.425	0.467	okay,
355	TO017	860.673	862.410	1.737	i primi quattro califfi, xxx,
356	TO017	862.819	863.068	0.249	m:h,
357	TO017	863.527	865.348	1.821	xxxxxx
358	TO017	866.234	869.467	3.233	e:h xxxxx okay. ci siamo?
359	TO017	869.467	871.601	2.134	okay quindi diciamo il periodo dei primi quattro >califfi<,
360	TO017	871.712	874.214	2.502	questa è è una cosa che dico io qua ade:sso,
361	TO017	874.398	878.454	4.056	per comodità non andate fuori e dite ah il professor marroni ha detto che il periodo proto islamico no.
362	TO017	878.811	881.331	2.520	eh, è soltanto una definizione che ci fa comodo a noi,
363	TO017	881.674	882.905	1.231	e poi c' è il periodo >islamico<
364	TO017	885.190	885.701	0.511	okay,
365	TO017	886.398	887.206	0.808	quindi vediamo
366	TO017	888.212	890.837	2.625	che queste tre fasi i::::n
367	TO017	893.021	893.891	0.870	una alla volta
368	TO017	894.916	895.659	0.743	e:::h
369	TO017	895.753	896.453	0.700	okay. quindi.
370	TO017	896.900	899.122	2.222	partiamo dal >periodo< pre (.) islamico il primo.
371	TO017	899.802	904.675	4.873	quando quando è (bi~ avevamo detto) quando è o mi dite quando nasce la lingua araba o mi dite,
372	TO017	904.785	906.794	2.009	quand' è la prima attestazione
373	???	907.788	909.270	1.482	trecentovento:tto
374	TO017	910.112	910.862	0.750	xxx
375	TO017	911.378	913.758	2.380	la iscrizione (.) di xxx
376	TO017	914.246	916.280	2.034	è datata al trecentovento:tto.
377	TO017	916.335	917.202	0.867	mi sem:bra.
378	TO017	917.365	918.956	1.591	°avanti° e dopo cristo.
379	TO017	919.470	920.417	0.947	quindi abbiamo
380	TO017	920.509	921.437	0.928	una data
381	TO017	925.720	931.346	5.626	°dopo cristo (le) iscrizione° di xxx non: state a segnarvelo poi lo vediamo dopo ne parliamo dopo di quest' iscrizione,
382	TO017	932.061	932.937	0.876	e::::h
383	TO017	935.677	938.497	2.820	è la x ultima offerta? l' accendiamo?
384	TO017	940.209	940.553	0.344	okay.
385	TO017	941.528	942.024	0.496	allora
386	TO017	946.098	948.376	2.278	la (.) prima (.) attestazione
387	TO017	948.476	950.102	1.626	che noi abbiamo. non di arabo
388	TO017	950.695	952.438	1.743	ma di qualcuno che parla:
389	TO017	952.688	953.905	1.217	>allora< noi possiamo scusate.
390	TO017	954.156	955.786	1.630	una cosa fondamentale. noi possiamo,
391	TO017	955.987	958.968	2.981	eh. ovviamente è difficile fare questa descrizione,
392	TO017	959.060	964.794	5.734	eh se noi vogliamo risalire al nostro proto arabo, per capire da dove vengono questi dialetti che cosa sono eccetera eccetera,
393	TO017	966.459	968.780	2.321	perché. perché come faccio. quando io voglio,
394	TO017	969.207	970.719	1.512	descrivere una lingua,
395	TO017	971.979	974.332	2.353	se io voglio descrivere (.) i dialetti:,
396	TO017	974.940	978.179	3.239	delle vallate del piemonte occidentale, cosa faccio,
397	TO017	984.093	987.201	3.108	vado (.) da quelli che lo parlano. e cosa faccio?
398	TO017	988.146	990.754	2.608	li intervisto. prendo il registratore come questo qua
399	TO017	991.072	998.003	6.931	eh un be:l registratorone di alessandro che oggi è qua che mi registra tutto quello che dico (ovvero) su studio sulla variazione nel lessico, com' è?
400	TO017	998.403	1001.112	2.709	no. nella:: (nelle) produzioni di parla:to::
401	TO017	1001.442	1003.705	2.263	in contesti: formali e informali,
402	TO017	1003.836	1004.305	0.469	okay,
403	TO017	1004.617	1008.506	3.889	questo costa un s:acco di soldi un bel registratore io non me lo posso permettere,
404	TO017	1009.050	1009.906	0.856	e:::h
