tu_id	speaker	start	end	duration	text
37	BO089	108.658	118.233	9.575	 mentre la secondaria si fonda su al~ m:h {P} si basa su altre {P} e:h bibliografie o cataloghi:: di {P} di bilbioteche per {P} mh {P} [per la stesura del repertorio.]
38	BO087	116.289	117.870	1.581	 [per raccogliere notizie::,]
39	BO087	118.426	119.323	0.897	 [indirette,]
40	BO089	118.426	120.200	1.774	 [e infatti qua c' è] scritto,
41	BO089	120.390	121.232	0.842	 io, {P} poi,
42	BO089	121.488	122.701	1.213	 se ho sbagliato non lo so.
43	BO089	123.077	128.562	5.485	 dice nella compilazione di questo lavoro sono state consultate le bibliografie di <studi sinologi a cura di>,
44	BO089	128.721	133.733	5.012	 e:: {P} quelle delle traduzioni di opere letterarie a cura di=m~ {P} di masci maria rita e federico masini.
45	BO089	134.530	135.780	1.250	 quindi è secondaria.
46	BO087	136.607	140.277	3.670	 dunque un conto è dire che, {P} <nel compilare una bibliografia>,
47	BO087	140.536	143.983	3.447	 dice nella compilazione sono state consultate.
48	BO087	144.561	149.668	5.107	 un conto è dire {P} FONTE delle notizie bibliografiche sono i seguenti repertori.
49	BO087	150.393	153.532	3.139	 se non dice altro, e dice solo questo, io direi:::,
50	BO087	153.706	154.092	0.386	 che
51	BO087	154.252	157.044	2.792	 se vuol dire che è secondaria è detto proprio male.
52	BO087	157.358	157.617	0.259	 mh,
53	BO089	157.617	157.899	0.282	 mh,
54	BO087	158.511	159.129	0.618	 pero',
55	BO087	168.216	171.590	3.374	 anzitutto, nasce come complemento di un' altra blibliografia.
56	BO089	171.625	172.120	0.495	 mh [mh,]
57	BO087	171.760	172.170	0.410	 [che è?]
58	BO089	172.241	179.910	7.669	 che è quella degl=m::h {P} delle opere tradotte dal {P} dall' ita~ mh dal mh {P} sì, {P} dall' italiano al cinese, {P} la bibliografia del
59	BO087	180.000	180.990	0.990	 che mi sembra::
60	BO087	181.376	185.060	3.684	 di tipo primario, perché voglio di[re dell' amba]sciata d' italia,
61	BO089	183.453	183.907	0.454	 [sì.]
62	BO087	188.288	188.930	0.642	 quindi,
63	BO087	189.000	190.018	1.018	 secondo me,
64	BO087	190.670	202.444	11.774	 questo <prosegue un lavoro e quindi non dice tutta la natura di questo lavoro si aggancia subito a quello> se, {P} >io sarei andato a vede l' introduzione alla bibliografia delle opere italiane se la bibliografia delle opere italiane è tradotta in cinese<,
65	BO087	202.960	207.586	4.626	 dice chiaramente, che trattasi di una bibliografia primaria, allora questa lo è pure.
66	BO087	207.677	208.150	0.473	 [infatti,]
67	BO089	207.686	208.166	0.480	 [okay]
68	BO089	208.406	210.750	2.344	 tra l' altro, {P} [no perché c' era scritto,]
69	BO087	209.344	214.870	5.526	 [questa affermazione dice che appunto] {P} nel compilarlo, abbiamo comunque tenuto conto, di altre bibliografie,
70	BO087	214.882	218.630	3.748	 non è che se uno, {P} compila, {P} una bilbiografia primaria,
71	BO087	218.721	224.595	5.874	 appunto {P} attingendo {P} al documento in forma diretta, {P} esclude la consultazione di tutte le altre bibliografie.
72	BO089	224.672	225.299	0.627	 mhmh,
73	BO087	225.299	229.140	3.841	 mh no no anzi lo fa, {P} perché magari il documento che ha in mano è incompleto,
74	BO087	229.580	231.312	1.732	 perché magari il documento che ha in mano,
75	BO087	231.812	234.789	2.977	 è bibliografato in modo diverso, rispetto a quello,
76	BO087	235.388	240.690	5.302	 perché è un' emissione diversa, perché è una {P} uno stato diverso, non lo so {P} insomma.
77	BO089	240.690	241.225	0.535	 okay
78	BO087	241.225	242.110	0.885	 pero' {P} ecco,
79	BO087	242.463	244.559	2.096	 se solo qui, il punto in cui,
80	BO087	245.138	248.777	3.639	 ne parla:=m:h io direi che {P} la cosa rimane,
81	BO089	249.772	260.418	10.646	 no dice poi che=m::h è stato difficile per alcuni {P} e:h andare a ritrovare {P} insomma le informazioni bibliografiche, perché le traduzioni erano {P} mh molto datate.
82	BO089	260.832	266.306	5.474	 [e::: {P} qui]ndi comunque un' analisi {P} diretta dei documenti ovviamente c' è stata, {P} pero',
83	BO087	261.333	261.682	0.349	 [mh,]
84	BO089	266.720	267.325	0.605	 e:::h
85	BO089	267.703	270.019	2.316	 mi è rimasto questo [dubbio insomma.]
86	BO087	268.685	276.050	7.365	 [dunque, {P} bisogna pero'] capire una cosa {P} questa è la bibliografia delle opere CINESI tra[dotte in italiano sì sì sì sì perfetto.]
87	BO089	273.450	274.819	1.369	 [sì, {P} tradotte in italiano.]
88	BO089	274.901	278.485	3.584	 [quindi,] {P} poi ho scelto, siccome è diviso in generi,
89	BO089	278.485	285.153	6.668	 il=e::h=il le intere schede, quindi ci sono documenti politici filosofici, {P} e:::h di letteratura,
90	BO089	285.233	297.330	12.097	 ho scelto: {P} quelli di letteratura, {P} moderna e contemporanea, e ho {P} mh sono andata a analizzare le varie {P} le varie opere ho segnato {P} ovviamente non è esaustiva come nota bilbiografica, pero' sono andata a segnare quelle che magari
91	BO089	297.720	299.148	1.428	 conosco meglio perché
92	BO089	299.505	301.409	1.904	 studio: {P} studio cinese quindi:,
93	BO087	301.480	301.810	0.330	 mh mh,
94	BO089	301.980	307.059	5.079	 e::::=m:h {P} quelle che magari ho letto, durante i miei studi, {P} e quindi::
95	BO089	307.671	312.380	4.709	 un po' le ho {P} le ho riportate ho scelto lo stile citazionale:: short title quindi una::
96	BO087	312.380	313.347	0.967	 short ti[tle.] {corregge_la_pronuncia}
97	BO089	313.180	315.596	2.416	 [sho]rt title {ride} {P} [eh=m:h,]
98	BO087	315.090	317.224	2.134	 [studi anche] un po' di inglese [per la carità].
99	BO089	316.100	318.231	2.131	 {ride} [sì sì] {ride}
100	BO089	318.408	324.527	6.119	 eh=m:::::::h {P} e poi sono andata a ordinarle::: {P} alfabeticamente per autore, {P} cinese,
101	BO089	324.857	325.940	1.083	 e:h=[m::::h],
102	BO087	325.450	327.528	2.078	 [adesso] mi deve togliere subito la curi[osità]
103	BO089	327.098	327.910	0.812	 [sì] {P} {ride}
104	BO087	328.295	328.723	0.428	 cioè,
105	BO087	329.806	330.694	0.888	 acheng,
106	BO087	331.065	332.857	1.792	 è un nome solo, {P} e non ci piove.
107	BO089	332.945	333.290	0.345	 no.
108	BO089	334.284	335.791	1.507	 so~ è a, {P} ceng.
109	BO087	336.601	338.376	1.775	 acheng, {P} e si scrive attaccato,
110	BO087	339.059	339.983	0.924	 perfetto.
111	BO087	341.423	342.563	1.140	 ba jin,
112	BO089	343.115	343.801	0.686	 due nomi.
113	BO087	343.817	344.556	0.739	 due nomi.
114	BO087	344.636	346.752	2.116	 ba è il nome? {P} o è il co[gnome?]
115	BO089	346.333	347.461	1.128	 [sono] i cognomi.
116	BO087	347.922	349.758	1.836	 ba jin, sono due cognomi.
117	BO089	349.801	351.870	2.069	 no è il no~ {P} cognome, e no[me.]
118	BO087	351.473	354.192	2.719	 [co]gnome nome {P} [e in cinese loro] come si chiamano?
119	BO089	352.265	353.412	1.147	 [poi alcuni::,]
120	BO087	354.538	359.165	4.627	 si chiama[no {P} cioè, {P} no]me e cognome come in italiano, perché noi in italiano ci chiaiamo nome e cognome.
121	BO089	355.093	356.009	0.916	 [e::h=m:::h,]
122	BO087	359.454	360.899	1.445	 poi quando ci elencano,
123	BO087	361.431	369.050	7.619	 invertono il nostro nome norm[ale dicono] prima il cognome poi mettono una virgola {P} e mettono ciò che viene dopo gius[to]?
124	BO089	363.858	364.396	0.538	 [mh mh,]
125	BO089	368.890	369.372	0.482	 [mh]mh,
126	BO087	370.520	371.200	0.680	 loro?
127	BO087	372.804	374.546	1.742	 la sequenza normale
128	BO087	374.757	375.363	0.606	 della
129	BO087	375.696	376.789	1.093	 deno[minazione,]
130	BO089	375.895	377.420	1.525	 [cogn~ {P} cognome] nome.
131	BO087	377.420	380.370	2.950	 cognome nom[e? {P} pri]ma si dice il cognome, poi il nome.
132	BO089	378.554	378.858	0.304	 [sì.]
133	BO089	380.440	380.820	0.380	 mh mh,
134	BO087	380.980	381.539	0.559	 okay.
135	BO089	381.539	388.405	6.866	 sì m:::h {P} il mh {P} il m:::h {P} il l' elemento importante, è il cognome nel=e::h,
136	BO089	388.971	390.520	1.549	 nel nel in cina insomma.
137	BO089	390.861	398.292	7.431	 pero' alcuni non sono proprio i nomi reali, perché m:::h hanno usato degli pseudo~ pseudonimi nella loro carriera tipo lu xun.
138	BO087	398.876	400.271	1.395	 [lu xun {P} dov' è?]
139	BO089	398.880	400.280	1.400	 [e:::h il padre del,]
140	BO089	400.551	401.426	0.875	 lu xu:[n,]
141	BO087	401.102	402.727	1.625	 [lu] xun ecco [qui.]
142	BO089	402.350	402.710	0.360	 [sì:::,]
143	BO087	403.114	408.532	5.418	 e il nome reale, lei non l' ha proprio messo perché tanto [lui non ha pubblicato nulla col nome reale.]
144	BO089	405.602	408.710	3.108	 [no perché è conosciuto come:: {P} come lu xun.]
145	BO089	408.780	412.350	3.570	 padre della:: narrativa::: moderna, quindi:::,
146	BO089	413.001	415.523	2.522	 e::: lu xun, è conosciuto così.
147	BO089	416.128	418.161	2.033	 e::: ho riportato sia:::,
148	BO089	418.489	426.184	7.695	 e quindi l' ordine alfabetico::: al primo livello, {P} l' ordine cronologico {P} e:h quindi data delle pubblicazioni delle traduzioni,
149	BO089	426.428	436.528	10.100	 e poi di m:::h traduzioni che avevano lo stesso anno di pubblcazione, sono andata al terzo livello in ordine=mh {P} alfabetico per=e::h il titolo del {P} tradotto del,
150	BO089	437.606	439.210	1.604	 del dell' opera insomma.
151	BO089	439.526	442.214	2.688	 e ci sono sia romanzi, che:::=m::h,
152	BO089	442.305	444.529	2.224	 racconti e racconti brevi,
153	BO089	444.727	446.859	2.132	 e:: anche poesie e:::,
154	BO089	447.223	448.561	1.338	 dei saggi mi pare.
155	BO089	449.025	450.236	1.211	 primavera di::,
156	BO089	450.586	452.387	1.801	 li dazhao è un saggio.
157	BO087	467.821	470.383	2.562	 allor~ io le ho evidenziato qui [due noti]zie eh,
158	BO089	469.358	469.787	0.429	 [mh,]
159	BO089	470.410	470.930	0.520	 okay.
160	BO087	472.395	474.430	2.035	 lei me le commenta per favore.
161	BO089	475.256	476.433	1.177	 m:::::h,
162	BO089	477.218	479.320	2.102	 si trata di {P} e::h {P} una:::,
163	BO089	479.672	484.275	4.603	 e::h=m::::h di una traduzione che è stata:: edita in una rivista,
164	BO089	484.717	487.764	3.047	 e:::h=m:::h {P} la rivista lo::=m:::h,
165	BO089	488.470	489.107	0.637	 eh {P} m::h,
166	BO089	489.489	491.812	2.323	 la devo dire, {P} m::h ana[lizzandola tutta?]
167	BO087	490.770	492.161	1.391	 [sì sì sì] {P} sì [sì.]
168	BO089	491.916	493.871	1.955	 [cioè] {P} m:h dal=[e::h dal titolo,]
169	BO087	492.574	494.593	2.019	 [proceda nello specifico], si tratta di un,
170	BO089	494.645	500.697	6.052	 okay {P} ho m::::h scritto il {P} titolo dell' autore cinese, {P} in=e:::h maiuscolo,
171	BO089	500.889	501.689	0.800	 e:::h=[m::h,]
172	BO087	501.409	503.140	1.731	 [il] nome [dell' autore cinese,]
173	BO089	502.090	505.216	3.126	 [il {P} il nome dell' au]tore cinese in maiuscolo, {P} [ho ripor~]
174	BO087	504.605	505.590	0.985	 [che è gu]muo::: ru
175	BO089	505.600	506.535	0.935	 guo: moruo.
176	BO087	506.540	507.270	0.730	 guo moruo.
177	BO089	507.350	508.013	0.663	 guo moruo.
178	BO089	508.165	513.113	4.948	 e:: ho riportato anche:::=m::h i relativi caratteri cinesi del {P} del nome,
179	BO087	513.206	514.150	0.944	 del nome s[ì.]
180	BO089	514.000	514.630	0.630	 [de]l nome,
181	BO089	515.014	518.573	3.559	 poi {P} e::h {P} il titolo del=e::h {P} dell' opera {P} [°tradotta°],
182	BO087	517.299	519.467	2.168	 [perché ha riportato i carat]teri cinesi?
183	BO089	520.313	521.019	0.706	 m::h per
184	BO089	521.349	522.241	0.892	 m:h=non lo so.
185	BO089	522.750	523.897	1.147	 m::h=[in alcune,]
186	BO087	523.073	525.946	2.873	 [si usa così] nella bibliografia che lei ha avuto in mano?
187	BO089	526.441	531.785	5.344	 c' è anche il nome {P} in {P} in cinese sia dell' opera, che del=eh {P} [dell' autor~] {P} del,
188	BO087	530.580	531.507	0.927	 [traduttore,]
189	BO089	532.123	532.911	0.788	 dell' autore.
190	BO087	534.033	535.540	1.507	 ah {P} no {P} e questo è il tiolo?
191	BO089	534.354	535.203	0.849	 {ride}
192	BO087	536.057	538.374	2.317	 lun dun iu ba li [min gin]
193	BO089	537.318	539.720	2.402	 [sì {P} è il titolo] del=e::h {P} dell ' opera.
194	BO089	539.870	544.666	4.796	 quella tras~ {P} traslitterazione pinyin del=e::h=m::h {P} dei caratteri.
195	BO089	545.270	546.950	1.680	 e=m::::h,
196	BO089	547.978	551.943	3.965	 e: ho riportato il nome del=e::h dell' opera {P} m::h tradotta in itali[ano,]
197	BO087	551.639	553.017	1.378	 [titolo dell' opera.]
198	BO089	552.097	555.014	2.917	 [in corsi~] {P} titolo dellopera, {P} in [corsivo,]
199	BO087	553.918	556.466	2.548	 [mi dice il titolo] dell' autore e il nome dell' opera.
200	BO089	556.130	558.120	1.990	 {ride} [ho sbagliato] {ride} .
201	BO087	556.585	557.170	0.585	 [davvero.]
202	BO087	557.803	559.605	1.802	 [il titolo dell' opera che è?]
203	BO089	558.296	559.299	1.003	 [e:::h=m:::h,]
204	BO089	559.900	565.753	5.853	 poesie inedite {P} da le dee, {P} e:h [le dee] che {P} che è il e::h=m::::h,
205	BO087	562.354	562.895	0.541	 [mh mh,]
206	BO089	565.867	572.025	6.158	 diciamo il contenuto generale, {P} e:h=m:::h delle poesie di questo: {P} autore, {P} eh cinese,
207	BO089	572.234	578.347	6.113	 e:::h {P} quindi in uscen {P} ho riportato anche qui i caratteri del=e:h {P} contenuto: m:h generale,
208	BO089	578.606	580.894	2.288	 e:::h ho riportato il nome della trauttrice,
209	BO089	580.956	582.121	1.165	 buiatti anna,
210	BO089	582.267	583.804	1.537	 e::h tutto in ton[do,]
211	BO087	583.551	585.738	2.187	 [pe]rché ha invertito il nome e il congome?
212	BO089	588.009	589.280	1.271	 m::::::h,
213	BO089	593.396	595.553	2.157	 perché=m::h non si deve invertire?
214	BO089	595.684	596.010	0.326	 no?
215	BO087	596.011	596.496	0.485	 no.
216	BO087	597.400	598.938	1.538	 cioè in italiano lei si chiama anna?
217	BO087	599.237	600.067	0.830	 bu[iatti.]
218	BO089	599.350	600.038	0.688	 [buiatti.]
219	BO089	600.370	601.000	0.630	 ah okay.
220	BO087	601.060	603.930	2.870	 lei lo inverte se, {P} fa un indice dei traduttori.
221	BO089	604.030	604.390	0.360	 [m::h,]
222	BO087	604.150	606.637	2.487	 [cio]è un indice dei traduttori lei lo trova invertito
223	BO089	606.705	607.218	0.513	 [mh mh,]
224	BO087	606.719	608.739	2.020	 [perché ele]nca per cognome, non per nome.
225	BO089	609.010	609.795	0.785	 ho capi[to.]
226	BO087	609.394	611.910	2.516	 [almeno] di non avere la follia che alle volte si ve[de,]
227	BO089	611.511	613.767	2.256	 [quin]di ho sbagliato [dappertutto per]ché.
228	BO087	612.295	613.305	1.010	 [ed è giusta,]
229	BO087	613.840	615.090	1.250	 di elencare,
230	BO087	615.447	616.832	1.385	 eh {P} i nomi,
231	BO087	617.787	622.520	4.733	 secondo l' ordine alfabetico MA lasciando l' ordine comune del nome.
232	BO089	622.520	623.039	0.519	 mh mh,
233	BO087	623.039	625.479	2.440	 che sono andrea battistini::::,
234	BO087	625.712	627.467	1.755	 ezio raimondi.
235	BO087	627.641	630.630	2.989	 l' elenco è per ordine di cognome, {P} [n~=non si] sbaglia.]
236	BO089	629.446	629.937	0.491	 [okay.]
237	BO087	630.754	636.770	6.016	 pero' è chiaro che è visivamente più facile, vedere un battistini virgola andrea, {P} e un raimondi virgola ezio.
238	BO087	636.874	637.671	0.797	 [mh,] {P} pero',
239	BO089	636.880	637.100	0.220	 [mh mh,]
240	BO087	637.992	639.214	1.222	 in italia:no,
241	BO087	639.532	642.944	3.412	 quando io {P} descrivo, e dico {P} questo libro è stato tradotto da,
242	BO087	643.093	645.216	2.123	 non c' è nessuna ragione, di invertire.
243	BO087	645.645	646.367	0.722	 [infa]tti,
244	BO089	645.660	646.140	0.480	 [okay.]
245	BO089	646.382	646.691	0.309	 sì.
246	BO087	646.818	648.525	1.707	 l' autore come si presenta?
247	BO089	648.589	649.619	1.030	 marina milanda.
248	BO087	649.777	653.439	3.662	 giusta[mente col suo ele]nco col suo nome e il suo cognome {P} mh?
249	BO089	650.175	651.073	0.898	 [giustamente.]
250	BO089	653.510	653.870	0.360	 sì.
251	BO087	653.947	656.041	2.094	 e {P} e questo era il senso della mia domanda di prima.
252	BO087	656.474	661.150	4.676	 cioè=s {P} in un libro, cinese {P} nel frontespizio di un libro cinese {P} io trovo scritto
253	BO087	661.356	662.620	1.264	 gou morou?
254	BO089	662.877	663.315	0.438	 sì.
255	BO087	663.629	664.030	0.401	 sì.
256	BO087	664.454	666.290	1.836	 quindi {P}>io trovo scritto< prima il congome, e poi il no[me.]
257	BO089	666.386	666.730	0.344	 mh mh,
258	BO087	666.730	668.137	1.407	 uno si scri~ non si presentano così?
259	BO089	668.140	673.743	5.603	 sì anche=mh {P} an~ {P} quando si chiaman[o, non è che si chi]amano per nome {P} [si chiamano per nome, {P} della famiglia.]
260	BO087	670.170	670.880	0.710	 [sì {P} sì sì.]
261	BO087	671.340	674.830	3.490	 [>perché< questa è una particolarità {P} cultu]ra:[le proprio eh,]
262	BO089	673.862	675.102	1.240	 [sì, {P} sì, certo.]
263	BO087	674.900	676.152	1.252	 [è mol]to parti[colare,]
264	BO089	675.528	680.490	4.962	 [legata] insomma:=alla filosofia confuciana in cui la fem~ {P} la famiglia è importantissima, quindi:
265	BO087	680.890	681.080	0.190	 mh,
266	BO089	680.892	688.124	7.232	 [si] chiamano::: {P} cioè a volte anche i miei compagni, gli {P} alle: {P} alle elementari c' era un cine:se, lo chiamvano per cognome, {P} giou.
267	BO087	688.460	688.792	0.332	 [m:h,]
268	BO089	688.510	691.230	2.720	 [o] liu fen, {P} ce n' era un altro, {P} eh cognome era.
269	BO087	691.230	693.170	1.940	 per cognome, {P} [sì sì,] {P} okay.
270	BO089	691.910	692.390	0.480	 [sì sì,]
271	BO089	693.250	697.830	4.580	 e::h=m:::h {P} e poi:: {P} rivi~, {P} il nome della rivista, tra virgolette basse,
272	BO089	698.588	700.424	1.836	 e::::h {P} e {P} e=l=[n:::,]
273	BO087	700.135	701.130	0.995	 [che co]s' è questo?
274	BO089	703.691	704.222	0.531	 cosa?
275	BO087	704.271	706.222	1.951	 quello che mi ha detto che è tra virgolette basse.
276	BO089	706.258	707.496	1.238	 il nome della rivista.
277	BO087	707.496	708.142	0.646	 che cosè?
278	BO089	710.340	713.800	3.460	 il luogo, {P} e=e il luogo {P} e=m::::h {P} [la,]
279	BO087	713.570	715.076	1.506	 [il] nome, della rivista?
280	BO089	716.598	718.205	1.607	 il titolo della rivista. {ride}
281	BO087	717.921	720.415	2.494	 se torna a confondere nome e titolo mi arrabbio eh.
282	BO089	720.496	721.680	1.184	 scu[si] {ride}
283	BO087	720.773	723.760	2.987	 [siamo] in bilbiografia {P} [il titolo della rivista.]
284	BO089	721.995	723.748	1.753	 [il titolo della rivista.]
285	BO089	724.469	726.948	2.479	 e poi abbiamo invece il numero, della rivista,
286	BO089	727.279	732.290	5.011	 e:::h l' anno di::: {P} di pubblicazione, {P} e {P} e:h=m:::h {P} e il mese,
287	BO087	732.444	735.309	2.865	 >perfetto {P} e il titolo della rivista è<, {P} [mar~ {P} c]a,
288	BO089	733.966	735.100	1.134	 [<marca>,]
289	BO087	735.395	735.999	0.604	 marca.
290	BO089	736.042	737.318	1.276	 rivista di confine,
291	BO087	737.413	738.673	1.260	 cos' è rivista di confine?
292	BO089	739.204	740.400	1.196	 e:::::.
293	BO089	741.549	742.861	1.312	 m::::::h.
294	BO089	743.495	747.270	3.775	 una rivista:::: {P} in cui vengono pubblicate dell[e:::,]
295	BO087	746.792	750.440	3.648	 [no ris]petto a ma:rca, dico questo è il titolo de[lla rivista {P} questo?]
296	BO089	749.379	750.384	1.005	 [ah, {P} okay.]
297	BO089	750.577	752.130	1.553	 è u=m:::h sotto[ti:tolo.]
298	BO087	751.465	753.240	1.775	 [un sottoti]tolo, {P} [perfetto.]
299	BO089	752.320	755.690	3.370	 [un sottotitolo::]:: che ci spiega::=mh,
300	BO089	755.750	758.855	3.105	 meglio inso[mma: {P} il titolo {P} esatto].
301	BO087	756.415	759.123	2.708	 [il titolo che non è poi così chiaro no?] {P} marca,
302	BO089	759.131	765.910	6.779	 e:h=mh, {P} e poi abbiamo le pagine {P} ho riportato le pagine relative=al dove posso trovare la tradu[zione.]
303	BO087	765.156	767.146	1.990	 [il contribu]to {P} perfetto.
304	BO089	767.640	768.700	1.060	 e:::=m:::h,
305	BO089	769.834	770.291	0.457	 mh,
306	BO087	770.291	777.258	6.967	 anche qui abbiamo una notizia simile, tratt[a dalla ste]ssa rivista, cominci pure a commentare da qui, perché è qui che ho notato la cosa che non mi torna:,
307	BO089	772.370	772.745	0.375	 [sì:,]
308	BO089	777.770	778.866	1.096	 e:::h=m:::h,
309	BO089	779.600	780.554	0.954	 [il titolo del,]
310	BO087	779.603	780.846	1.243	 [il sottotito]lo,
311	BO087	783.637	787.855	4.218	 attenta {P} [una volta maiuscolo, una volta minuscolo, {P} ma va bene] {P} poi?
312	BO089	784.487	787.092	2.605	 [o:::h {P} mio dio {P} m:h {P} sì {P} è vero.]
313	BO089	787.861	789.042	1.181	 e:::::h=eh,
314	BO089	790.452	794.734	4.282	 poi {P} e:::h {P} ho invertito {P} oh {ride} qua.
315	BO089	796.215	796.652	0.437	 sì.
316	BO089	797.504	802.790	5.286	 ho riportato prima l' an~ {P} m::h l' anno di pubblicazione e poi:: {P} eh=mh il mese.
317	BO087	803.528	805.107	1.579	 >allora< qui ha messo l' anno,
318	BO087	805.327	806.233	0.906	 e il mese.
319	BO089	806.240	806.510	0.270	 sì.
320	BO087	806.512	809.500	2.988	 e dà >solamente< la sequenza, {P} di [pagine] {P} che è uguale qui.
321	BO089	808.348	808.745	0.397	 [sì:,]
322	BO087	809.831	810.637	0.806	 anno,
323	BO087	810.803	813.550	2.747	 mese, {P} sequenza di pagine {P} [cosa c' è] qua in [più un po'?]
324	BO089	812.165	812.623	0.458	 [mh mh,]
325	BO089	813.114	815.150	2.036	 [manca]::::: il numero.
326	BO089	815.291	816.800	1.509	 della::: {P} della rivista.
327	BO089	816.989	817.593	0.604	 pero',
328	BO089	817.962	819.680	1.718	 m::h forse non=eh {P} non c' è.
329	BO087	821.480	825.029	3.549	 cioè nel {P} nel febbra:io, giugno dell' ottantase:i,
330	BO087	826.040	827.080	1.040	 e:::h {P} c' è,
331	BO087	827.736	830.320	2.584	 e nel febbraio giugno dell' ottantase:i,
332	BO089	830.398	832.723	2.325	 forse è lo [stigma è lo] stesso numero.
333	BO087	830.799	831.566	0.767	 [non c' è:?]
334	BO087	832.450	833.195	0.745	 [a::h=e]cco.
335	BO089	833.265	834.088	0.823	 {ride}
336	BO089	834.189	834.762	0.573	 ecco.
337	BO087	834.762	835.830	1.068	 sicuramente c' è,
338	BO089	835.980	836.355	0.375	 mh mh,
339	BO087	836.807	841.127	4.320	 che cos' è sto numero? cioè {P} la numerazione dei periodici {P} lei è stata a lezione?
340	BO089	841.195	841.761	0.566	 no.
341	BO087	841.781	843.692	1.911	 allora non gliela facio {P} perché non la xxx
342	BO087	845.557	846.311	0.754	 allora,
343	BO087	846.843	848.170	1.327	 va bene {P} attenta,
344	BO087	848.312	850.905	2.593	 è fatta bene, e sono contento {P} attenta a queste
345	BO087	851.053	855.351	4.298	 pre[cisazioni eh,] {P} perché la bilbiografia è=m::h molto pre~ {P} molto attenta.
346	BO089	851.290	852.330	1.040	 [sì le=m::h,]
347	BO087	856.152	858.850	2.698	 quando si cita un periodico, {P} noi dobbiamo sapere.
348	BO087	858.982	863.130	4.148	 qual è l' anno, {P} solare in cui il periodico è uscito {P} novantase~ {P} [ottantas]ei.
349	BO089	862.360	862.960	0.600	 [ah okay.]
350	BO087	863.853	865.486	1.633	 qual è l' anna:ta,
351	BO087	865.694	867.870	2.176	 [il periodo di do]dici mesi,
352	BO089	865.694	866.856	1.162	 [in numero roma:no],
353	BO087	868.363	873.829	5.466	 in cui tutti, i fascicoli >di quel periodico usciti< si raccolgono idealmente in un unico volume fisico.
354	BO087	873.901	876.333	2.432	 questo si chiama annata, che non coincide con l' anno,
355	BO087	877.080	878.141	1.061	 puo' essere diversa,
356	BO087	879.081	879.820	0.739	 TRE:,
357	BO087	880.332	881.596	1.264	 il numero di fascicolo.
358	BO089	882.045	882.557	0.512	 okay.
359	BO087	882.692	883.042	0.350	 mh,
360	BO087	883.186	886.163	2.977	 quella lì, {P} probabilmente {P} sedici dic~ {P} diciassette,
