tu_id	speaker	start	end	duration	text
21	TOI112	187.280	205.400	18.120	 >certo che mi ricordo come l'ho conosciuta mia moglie< mia moglie l'ho conosciuta in discoteca come si faceva negli anni settanta ottanta {P} che il maggiore di: il posto:: più probabile per incontrare una ragazza era comunque la discoteca in quegli anni là poi le discoteche sono cambiate sono diventate un ritrovo per matti
22	TOI112	206.570	219.150	12.580	 cioè aumentando le musiche facevano delle musiche non più ballabili queste cose {P} e quindi:: penso che i giovani che si incontrano in discoteca adesso siano praticamente pochi o praticamente nessuno
23	TOI112	220.830	221.320	0.490	 {ride}
24	TOR010	220.830	221.320	0.490	 okay
25	TOR010	222.030	226.110	4.080	 mh hai figli? com'è cambiata la tua vita dopo la loro nascita?
26	TOI112	227.030	234.879	7.849	 sì ho due figli: la mia vita è cambiata che pero' è cambiata anche perché io sono invecchiato quindi {P} e penso sia una cosa naturale
27	TOI112	235.578	247.288	11.710	 eh avere dei figli è una cosa bellissima perché comunque ti lascia un qualcosa: ti lascia u::n come dire? u~ una:: m::h
28	TOI112	248.661	251.216	2.555	 e::hm {P} ti lascia: mh
29	TOI112	253.397	262.800	9.403	 e:hm una cert~ un'importanza no? cioè almeno hai vissuto per qualcosa almeno sai che ci sarà qualcuno che viene dopo di te perché poi a te
30	TOI112	264.210	271.380	7.170	 cioè se non sono i figli {P} per il resto che senso ha? {P} se non è per i figli {P} la vita
31	TOI112	272.310	280.000	7.690	 invece con i figli: sai che bene o male fanno la loro vita ma un pensiero per te lo dedicano
32	TOI112	281.270	281.366	0.096	 no?
33	TOI112	282.510	286.662	4.152	 invece se sono già nipoti o cugini vabbè::
34	TOI112	287.686	305.267	17.581	 c(io)è magari ci pensano anche ma {P} solitamente solo pe::r {P} per un interesse {ride} finanziario un interesse interess~ per interesse di soldi diversamente i figli almeno sono nati lì li hai cresciuti tu
35	TOI112	305.999	313.661	7.662	 hanno un ricordo no? che puo' essere {P} bello o un po' meno bello dipende dalle famiglie pero'
36	TOR010	315.660	316.120	0.460	 okay
37	TOR010	317.260	317.590	0.330	 e:hm
38	TOR010	319.320	324.090	4.770	 {ride} queste domande non le faccio perché non si riferiscono a te: {P} che lavoro fa?
39	TOI112	325.130	332.950	7.820	 allora io::: faccio due lavori perché: {P} io s~ {tossisce} vengo da una famiglia di agricoltori coltivatori diretti
40	TOI112	333.840	364.560	30.720	 e::hm pero' poi:: e:hm negli anni le aziende: sono state divise la mia xx un'azienda piccola ho dovuto fare una: una come si dire aprire un'altra attività che:: n~ è secondaria rispetto all'agricoltura che: è una: agric~ è un'attività di da muratore {P} da posatore pavimenti:: e: e scale comunque lavori di edilizia:: in genere
41	TOR010	366.400	370.060	3.660	 le piace? i:l entramb~ le piacciono entrambi i lavori?
42	TOI112	371.020	387.640	16.620	 allora io lavoro da: da in edilizia {P} e:hm non essendo proprio il mio lavoro non ho mai visto come un lavoro: l'ho sempre {P} dall'inizio l'ho sempre visto come un lavoro che l'avrei fatto magari un po' di tempo per necessità perché la mia era un'azienda piccola quindi
43	TOI112	388.290	395.132	6.842	 e:hm che non poteva darmi e::hm sufficiente sussistenza per andare avanti
44	TOI112	396.144	404.626	8.482	 pero' poi::: m:h {P} questa cosa è andata avanti negli anni e senza accorgermene praticamente l'ho fatto tutta la vita
45	TOR010	407.280	407.500	0.220	 okay
46	TOR010	409.250	409.820	0.570	 e::hm
47	TOR010	413.630	416.150	2.520	 ti viene in mente un bel ricordo legato al lavoro?
48	TOI112	418.370	422.950	4.580	 mah ho tanti bei ricordi legati al lavoro perché comunque il lavoro se lo fai co::n u:n
49	TOI112	424.940	431.626	6.686	 se lo fai co~ u::n piacere co u:n passione ti lascia comunque dei bei ricordi
50	TOI112	432.156	453.939	21.783	 bei ricordi: i miei bei ricordi sono {P} sono legati a::: ai miei campi di mais quando il mais è bello e rigoglioso e fa delle belle produzioni quando i raccolti sono belli anche legati all'orto cioè perché l'orto lo faccio io personalmente quindi avere l'orto bello e:hm mi rende felice
51	TOI112	454.688	464.787	10.099	 poi legati non so a:: m::h agli animaletti che ho in cortile che:: vedendoli sono come degli amici che mi danno soddisfazione
52	TOI112	465.859	484.790	18.931	 poi: per rigua~ in riguardo all'edilizia sicuramente tante tante belle soddisfazioni la soddisfazione di vedere un lavoro ben riuscito, di vedere che: il cliente è col~ è contento del lavoro fatto, che:: m:h parlano bene di te è comunque una grande soddisfazione
53	TOR010	487.620	489.570	1.950	 cosa fai durante il tuo tempo libero?
54	TOI112	489.950	499.940	9.990	 oh io ho un sacco di cose da fare nel mio tempo libero {ride} e:::h sono e quelle che faccio sono: non sono niente rispetto a quello che potrei fare
55	TOI112	500.760	505.012	4.252	 {ride} perché ho un sacco di passioni no?
56	TOI112	505.515	519.107	13.592	 ho la passione del canto, ho la passione della musica, ho la passione {P} delle moto e delle auto vecchie, ho la passione di:: {P} m::h riparare: qualsiasi tipo di riparazione a me piace farla
57	TOI112	519.802	539.867	20.065	 m::h poi avrei a~ m::h un mucchio di passioni che che ho fatto poco ho fatto da giovane ho scritto poesie, ho ho {ride} ho anche dipinto, ho disegnato, ho sono tutte passioni che che:: sono sempre accantonate lì perche manca il tempo
58	TOI112	541.530	542.550	1.020	 e:hm
59	TOR010	547.084	547.809	0.725	 e::hm
60	TOR010	548.860	550.540	1.680	 come trascorri di solito le vacanze?
61	TOI112	552.770	562.920	10.150	 le vacanze:: le mie vacanze sono molto poche le trascorro con mia moglie, con i figli se possibile {P} e:: qualche viaggio
62	TOI112	564.120	572.130	8.010	 qualche::: che non è mai lungo comunque i viaggi non s~ non sono mai più di tre quattro cinque giorni una settimana al massimo
63	TOI112	573.920	577.110	3.190	 e poi:: mh magari una settimana al mare
64	TOI112	578.770	594.720	15.950	 e:hm {P} dove ho abbiamo in proprietà una casetta con un uliveto quindi c'è anche lì un po' di lavoro da fare anche lì dà dà soddisfazione perché sembra che la soddisfazone più grossa per me sia lavorare {ride}
65	TOR010	598.520	599.040	0.520	 ehm
66	TOR010	600.490	606.183	5.693	 oltre la cri~ {P} oltre la crisi degli ultimi anni ti ricordi altri periodi di crisi economica?
67	TOI112	608.170	622.500	14.330	 mah io la crisi economica {P} e::h questa degli ultimi anni per me è stata una crisi:: {P} che si è avvertita molto specialmente nell'edilizia perché:: in agricoltura la crisi non si avverte perché comunque siamo sempre stati perennermente in crisi
68	TOI112	623.490	639.760	16.270	 io ne~ nell'agricoltura c(io)è tran~ tranne:: {P} spor~ ehm piccoli:: periodi per cui cerea~ io:: la mia azienda è un'azienda cerealicola quindi {P} che i prezzi erano lievitati ma sono cose un po' rare
69	TOI112	640.350	653.250	12.900	 diversamente in agricoltura {P} per noi la crisi è sempre stata: {P} c'è sempre stata perché c'è sempre stata una lotta per riuscire a far quadrare i bilanci per riuscire a guadagnare qualcosa lavorando
70	TOI112	653.960	669.540	15.580	 e::: comunque:: m~ la mia esperienza mi ha detto che per guadagnare qualcosa bisogna saper spendere molto poco {P} nelle attrezzature: bisogna fare molta attenzione a quello che si spende perché se uno spende e spande {P} no~ non ha più senso lavorare
71	TOI112	670.379	680.816	10.437	 e ne~ invece nella nell'edilizia negli ultimi dal duemilaotto ai novanta c'è stata una crisi molto profonda {P} molto forte che:: ha limitato molto: il lavoro
72	TOI112	681.619	707.216	25.597	 e::h c(io)è proprio anche la qualità del lavoro prima c'erano dei bei lavori dopo c'erano solo dei lavoretti praticamente lavori di di {P} di::: piccoli lavori di ristrutturazione {P} ehm sempre legati comunque a:: {P} a parti di: di immobili che più si usurano quali bagni o o: balconi {P} quindi:: {P} si è avvertita molto
73	TOI112	707.999	711.012	3.013	 e::h nella mia vita altri periodi di crisi
74	TOI112	711.613	726.577	14.964	 io ricordo molto bene la crisi:: petrolifera del settantatrè quando quando si::: mh non c'era non si poteva usare la macchina dal sabato a mezzanotte a lunedì alla domenica a mezzanotte
75	TOI112	728.097	730.745	2.648	 e:h quindi si andava in giro in bici la domenica
76	TOI112	731.532	741.217	9.685	 quando:: proprio non si riusciva a trovare:: c'erano dei periodi in cui non si riusciva a trovare il gasolio per far funzionare i trattori per l'azienda agricola
77	TOI112	741.774	753.747	11.973	 quindi si andava a prendere il gasolio al consorzio agrario {P} si prendevano duecen~ duecento litri per volta e si andava avanti si faceva molta attenzione a consumare perché non c'era non c'era gasolio no~ non arrivava non lo consegnavano
78	TOI112	755.548	759.717	4.169	 diversamente:: proprio periodi: di crisi::
79	TOI112	760.929	768.676	7.747	 pero' quella del settantatrè io ero molto giovane quindi:: si avvertiva: c(io)è da giovani queste cose non è che si avvertono tanto
80	TOI112	769.555	773.315	3.760	 non ci si rende praticamente quasi neanche conto c(io)è si va avanti
81	TOR010	775.324	776.469	1.145	 ta[nto ci] sono i genitori:
82	TOI112	775.638	775.843	0.205	 [e basta]
83	TOI112	776.831	780.734	3.903	 eh ci sono altri che ci pensano {P} [e si va] avanti eh
84	TOR010	779.506	779.747	0.241	 [certo]
85	TOR010	783.288	784.168	0.880	 e::hm
86	TOR010	785.951	790.638	4.687	 che consigli daresti ai più giovani per superare questo periodo di crisi?
87	TOI112	794.277	795.674	1.397	 non saprei che consigli dare
88	TOI112	796.349	813.131	16.782	 comunque:: e::hm s~ sicuramente rimanere in un paese come villafranca {P} e::hm {P} a fare ehm a svolgere un'attività {P} ci sono c(io)è ci sono degli spazi di certe attività pero' sono molto rischiose
89	TOI112	814.112	825.619	11.507	 e:h è molto difficile riuscire a:: a ingranare {P} e a a riuscire a lavorare quindi {P} quasi sicuramente:: secondo me la maggior parte dei giovani deve spostarsi
90	TOI112	826.957	843.614	16.657	 ehm o se no anche nell'ambito dell'agricoltura riuscire a avere un'azienda che ti ti mantenga un tenore di vita normale non è facile perché comunque i guadagni sono pochi e::h e i costi molto alti
91	TOI112	844.758	860.891	16.133	 e poi c'è sempre il problema di:: trovare i terreni da lavorare per cui acquistarli è:: è impossibile affittarli gli affitti sono cari non non poi non i terreni in affitto praticamente non sono p~ non sono remunerativi in un'azienda perché gli affitti sono troppo cari
92	TOI112	862.556	865.880	3.324	 e:: per le coltivazioni:: intensive
93	TOI112	867.746	875.957	8.211	 per gli altri tipo di contivazioni:: villafranca non è una realtà adatta: a coltivazioni {P} ehm tipo: m:h
94	TOI112	878.377	878.823	0.446	 e:hm
95	TOI112	881.437	882.220	0.783	 come si dice? estensi~
96	TOR010	882.256	882.485	0.229	 ta~
97	TOR010	883.352	883.460	0.108	 eh
98	TOI112	884.171	885.677	1.506	 c~ coltivazioni::
99	TOI112	886.975	890.915	3.940	 m:::h che possono essere:: non lo so mh
100	TOI112	893.047	900.156	7.109	 non è adatta quindi no::n non vedo:: molti sbocchi: {P} almeno in questa zona
101	TOI112	901.650	924.590	22.940	 anche nell'ambito turistico non è una zona:: {P} vocata c(io)è per carità:: {P} ci sono {P} è una zona che facendo:: cinquanta chilometri {P} c~ ci sono molte cose da vedere:: pero' ci sono altri posti molto più vicini {P} molto più:: m:h comodi quindi più vocati per {P} mh
102	TOR010	926.360	926.540	0.180	 okay
103	TOR010	927.734	929.517	1.783	 quindi andare via {P} è il consiglio
104	TOI112	929.867	931.602	1.735	 e::h per i giovani::
105	TOI112	933.144	954.349	21.205	 per i giovani::: mh c(io)è m:h ci sono sempre:: {P} c'è qualche insediamento di giovani: {P} pero' sono rari eh c(io)è una volta perché comunque i negozi chiudono:: mh aziende {P} e:hm xxxxx industriali non esistono sono poche {P} eh non ci sono::
106	TOI112	956.867	959.385	2.518	 non è facile {P} mh
107	TOR010	960.602	961.710	1.108	 parli piemontese?
108	TOI112	961.921	962.090	0.169	 certo
109	TOR010	963.421	966.650	3.229	 preferisci parlare: piemontese o italiano di solito?
110	TOI112	966.908	969.329	2.421	 ma io mh generalmente parlo sempre piemontese
111	TOI112	969.795	975.782	5.987	 con l'italiano: lo parlo co:n qualche difficoltà perché {P} perché comunque::
112	TOI112	978.300	988.240	9.940	 parlando praticamente sempre in piemontese l'italiano: {P} e:hm {P} non sempre si usano dei termini:: {P} proprio corretti o::
113	TOR010	991.300	994.228	2.928	 ti dispiace che i giovani parlino meno: in piemontese?
114	TOI112	995.903	1021.012	25.109	 mah no mh io c(io)è mi fa piacere che parlino piemontese perché comunque non va a perdersi una::: una {P} cioè un dialetto che::: che c'è sempre stato dalle nostre zone fa piacere io a me è successo di lavorare a volte i:n torino nelle zone di::: m:h della crocetta dove senti proprio la gente parlare piemontese
115	TOI112	1021.457	1029.324	7.867	 questo mi fa piacere perché: c'è ancora gente che parla piemontese che {P} che è radicata:: che non perde queste abitudini
116	TOR010	1032.762	1037.511	4.749	 okay finita l'inter[vista] sì io ho finito le domande
117	TOI112	1033.891	1034.156	0.265	 [finita?]
