tu_id	speaker	start	end	duration	text
166	TO002	601.168	607.866	6.698	 perché il debito viene contratto non solo nella situazione di {P} enorme difficoltà no di penuria {P} eh.
167	TO002	608.316	613.389	5.073	 il debito è contratto [xx semplicemente anche] per {P} in un' ottica di [mobilità sociale.]
168	TO003	609.090	610.418	1.328	 [ah sì sì certo.]
169	TO003	611.906	621.677	9.771	 [sì sì per esempio] ci sono i cosidetti: {P} si parla ad esempio di povertà moderata di povertà assoluta perché >almeno nel caso della< povertà assoluta, proprio non si puo' fare a meno,
170	TO003	622.118	624.361	2.243	 ad esempio nean~ [anche nel caso della:]
171	TO002	623.096	625.468	2.372	 [che è calcolata] a quanto [quindi come.]
172	TO003	624.918	628.536	3.618	 [ah=]uno virgola venticinque dollari [a::l giorno.]
173	TO002	627.791	628.536	0.745	 [pro capite.]
174	TO002	628.910	629.238	0.328	 [ah]
175	TO003	628.936	629.966	1.030	 [sì=sì] pro capite.
176	TO003	631.563	635.355	3.792	 e invece appunto di povertà moderata si parla nel caso dei due dollari,
177	TO003	635.745	637.646	1.901	 a:l giorno pro capite.
178	TO003	638.070	644.977	6.907	 e:h ad esempio appunto anche nel=u:n caso di indebitamento puo' avvenire nel se si parla di povertà moderata
179	TO003	644.977	650.446	5.469	 perché anche in quel caso eh pur non essendo proprio in una situazione e:h
180	TO003	651.043	657.853	6.810	 assolutamente degradata, la persona non riesce a mantenere gli standard di vita minimi che la società impo:ne.
181	TO003	658.355	663.043	4.688	 non a caso purtroppo ancora oggi molte persone vivono in un sottoscala
182	TO003	663.386	666.444	3.058	 il che è indice del fatto che che non c' è [appunto:]
183	TO002	666.031	667.311	1.280	 [posso interromperla,
184	TO003	666.878	667.500	0.622	 [sì=sì] prego.
185	???	667.500	669.600	2.100	 okay quest~ è preparato sto ragazzo,
186	TO002	667.500	669.600	2.100	 {il docente interrompe l' interrogazione per consultarsi con il collega}
187	TO002	671.660	672.155	0.495	 a:h
188	TO002	673.531	674.108	0.577	 m:h
189	TO003	674.820	677.403	2.583	 {ride}
190	TO003	698.318	698.618	0.300	 °eh sì.°
191	TO003	703.445	703.965	0.520	 {ride}
192	TO002	720.838	723.289	2.451	 xxx avrei potuto farle una domanda [pe:r]
193	???	723.122	725.633	2.511	 [cose] brutte m' ha detto professore
194	TO003	724.986	727.221	2.235	 {ride}
195	TO003	727.636	729.776	2.140	 sono ancora in tempo per ritirare
196	TO003	729.776	733.311	3.535	 {ride}
197	TO002	730.975	731.440	0.465	 no.
198	TO002	734.622	737.648	3.026	 uh xx tra il diciassette e il diciotto non so se:
199	TO003	739.565	743.056	3.491	 ah sì per fare un azzardo un rischio {ride}
200	TO002	741.353	742.771	1.418	 {ride}
201	TO002	744.778	745.395	0.617	 e:h
202	TO002	745.518	749.961	4.443	 m:h=sì ora non so perché siamo andati finiti nell' immigrazione:
203	TO003	749.505	749.961	0.456	 {ride}
204	TO002	750.745	752.020	1.275	 e::h
205	TO002	755.755	761.176	5.421	 un' altra parte del libro suxx io non so più capa~ son più incapace di far domande non so più che::
206	TO002	761.871	763.122	1.251	 che domande fare.
207	TO003	763.977	765.276	1.299	 e:h=mh
208	TO003	765.746	766.296	0.550	 {ride}
209	TO003	766.475	770.241	3.766	 no dicevo un' altra parte che: no:n che non mi è piaciuta o::
210	TO002	770.756	772.966	2.210	 sì che non è piaciuta così faccio una domanda:
211	TO003	772.793	774.285	1.492	 {ride}
212	TO003	775.505	777.351	1.846	 beh e:h {ride}
213	TO003	778.465	780.081	1.616	 no cioè un ce=un certi=mh
214	TO003	780.328	784.177	3.849	 cioè a un certo punto secondo me: è difficile da da comprendere
215	TO003	784.578	788.555	3.977	 infatti ad esempio nel caso del rescaling o delle smart city
216	TO003	789.010	794.503	5.493	 ho dovuto rileggere tre o quattro volte lo stesso paragrafo perché non capivo bene dove volesse andare a parare.
217	TO003	795.478	797.655	2.177	 e questo appunto fa parte dei difetti perché
218	TO003	798.133	803.278	5.145	 m:h=il fatto di dover=mh doverci stare più del dovuto su un paragrafo o cosa è:
219	TO003	804.151	810.733	6.582	 o anche ad esempio anche la differenza potrà sembrare una banalità ma la differenza tra [anche tra sca]la geografica e cartografica
220	TO002	808.108	809.338	1.230	 [a unxxx]
221	TO003	811.113	816.816	5.703	 ho dovuto rileggerla cinque o sei volte perché: non perché non era subito così [{P}] immediata:
222	TO002	815.044	815.544	0.500	 [sì.]
223	TO003	817.186	821.233	4.047	 poi dopo sono a vedere un po' gli appunti allora ho capito meglio le: eh
224	TO003	822.371	825.621	3.250	 pero' (le) dico basandoci solo [sul li]bro:
225	TO002	824.650	825.122	0.472	 [sì.]
226	TO002	828.513	830.988	2.475	 quindi ci dice anche da quanto tempo stiamo parlando
227	TO002	831.806	833.244	1.438	 e::h
228	TO002	833.308	837.111	3.803	 abbiamo ancora altri venti minuti di soxxxx {ride} xxxx
229	TO003	834.696	837.111	2.415	 {ride}
230	TO002	837.995	839.985	1.990	 ma a cosa serve la scala alla fine
231	TO002	840.245	841.966	1.721	 cioè indipendentemente da quello:
232	TO002	843.690	844.883	1.193	 o come l' ha capita lei
233	TO003	844.996	845.451	0.455	 mh
234	TO002	846.823	849.545	2.722	 o come se ne è parlato là non lo so o:
235	TO002	850.550	851.675	1.125	 e::h
236	TO002	851.988	853.520	1.532	 l' utilità di questa:
237	TO002	854.806	856.511	1.705	 di questo concetto di scala che
238	TO002	856.790	861.981	5.191	 in reatà poi non è neanche su~ più soltato geografico ma certo nasce nella:=allora
239	TO002	862.538	864.518	1.980	 nella: in geografia e nasce nel
240	TO002	864.925	867.088	2.163	 in riferimento:::
241	TO002	868.405	871.448	3.043	 in riferimento alla a un~ a una scala:
242	TO002	871.601	876.908	5.307	 alla scala cartografica perché la scala si costruisce su una riduzione della realtà no
243	TO002	877.491	878.828	1.337	 e che nello stesso tempo
244	TO002	879.933	883.533	3.600	 intende appunto di essere una: {P} una riduzione simbolica
245	TO002	883.743	885.040	1.297	 e::h
246	TO002	886.456	887.191	0.735	 per reale
247	TO002	887.533	888.926	1.393	 della della:
248	TO002	890.081	890.844	0.763	 della terra
249	TO003	891.010	891.401	0.391	 sì
250	TO002	892.406	893.377	0.971	 allora {P} u:h
251	TO002	893.685	898.166	4.481	 lei come {P} a cosa puo' {P} a cosa puo' servire a cosa serve come è utilizzata:
252	TO003	901.036	905.821	4.785	 ma ad esempio a me viene in mente una definizione molto carina che invece diceva il libro e:
253	TO003	906.115	909.205	3.090	 che il lavoro del geografo si basa soprattutto su:
254	TO003	909.768	914.766	4.998	 un motto molto particolare che è {P} eh pensa globalmente e [agisci] localmente
255	TO002	913.900	914.270	0.370	 [uh]
256	TO002	915.240	915.465	0.225	 mh
257	TO003	915.528	918.168	2.640	 e ad esempio a me ha fatto ha colpito molto:
258	TO003	918.301	920.275	1.974	 questo motto particolare perché
259	TO003	920.406	922.185	1.779	 con la scala ad esempio noi
260	TO003	922.260	925.921	3.661	 possiamo appunto basarci su di essa per vedere un andamento
261	TO003	926.066	928.758	2.692	 globale generale di un determinato fenomeno
262	TO003	928.946	931.946	3.000	 e poi soprattutto mh trarre le conclusioni:
263	TO003	932.200	934.348	2.148	 di ambito locale ad esempio:
264	TO003	934.528	937.515	2.987	 e:h anche per quanto riguarda una coscienza civica: che
265	TO003	937.888	946.185	8.297	 si impone di dire che cosa {P} posso fare io adesso per migliorare: il luogo dove vivo o: che cosa dovrebbero fare le istituzioni per migliorarlo:
266	TO003	946.656	947.946	1.290	 e:hm
267	TO003	948.255	952.789	4.534	 ad esempio anche utilizzando uno strumento molto utile come il (gis) questo
268	TO003	953.165	954.844	1.679	 puo' essere messo in pratica in maniera
269	TO002	955.105	957.045	1.940	 eh eh ma con[cretame]nte noi,
270	TO003	956.285	956.740	0.455	 [molto:]
271	TO002	958.200	959.916	1.716	 cioè quando ragioniamo a scala,
272	TO002	960.758	963.610	2.852	 un ragionamento a scala globale e un ragionamento a scala locale,
273	TO003	963.610	963.960	0.350	 mh
274	TO002	963.960	966.089	2.129	 che cosa vuol di~ le istituzioni di cui parla
275	TO002	966.376	967.940	1.564	 a diverse riprese insomma questxx
276	TO002	968.480	969.666	1.186	 diversamente
277	TO002	969.821	971.656	1.835	 il libro. a che scala agiscono
278	TO002	972.166	973.022	0.856	 per esempio,
279	TO003	974.060	977.100	3.040	 le istitu~[beh] soprattutto a scala global[e::]
280	TO002	974.593	975.111	0.518	 [mh]
281	TO002	976.601	977.100	0.499	 [quali]
282	TO003	977.920	982.336	4.416	 beh ad esempio la world trade organization è a scala globale:
283	TO003	982.336	988.022	5.686	 e:h=la banca mondiale e il fondo monetario internazionale, sono tutte istituzioni che agiscono:
284	TO003	988.241	991.630	3.389	 [in] scala glo[bale: {P} l' o]nu: o::
285	TO002	988.256	988.611	0.355	 [i~ in]
286	TO002	989.135	990.411	1.276	 [in quest~ i=i]
287	TO003	991.790	993.711	1.921	 molte altre organizzazioni:
288	TO003	994.280	1002.344	8.064	 e:h=si concentrano soprattutto e::h=mh sulla scala globale appunto. non tanto su quella locale: particolare:
289	TO002	1002.488	1004.376	1.888	 eppure con interventi,
290	TO002	1005.288	1006.526	1.238	 fa(r) bene locale no,
291	TO003	1006.781	1008.811	2.030	 sì è vero questo è anche vero
292	TO003	1009.323	1010.911	1.588	 e::h
293	TO003	1011.565	1014.153	2.588	 beh potrebbe essere che appunto
294	TO003	1014.280	1016.258	1.978	 queste stesse istituzioni,
295	TO003	1016.760	1018.118	1.358	 e:h=mh
296	TO003	1018.363	1021.301	2.938	 utilizzino la scala eh globale:
297	TO003	1021.620	1024.877	3.257	 per e:h come parametro potrebbe essere,
298	TO003	1025.396	1026.484	1.088	 e::h
299	TO003	1026.570	1030.840	4.270	 per verificare appunto un andamento: di un determinato fenomeno
300	TO003	1031.568	1035.316	3.748	 ma poi: cer~ cercano di agire a scala locale
301	TO003	1035.992	1039.464	3.472	 mh sperando che questo influenzi appunto la scala globale
302	TO003	1039.464	1041.855	2.391	 è un ragionamento un po' contorto [lo capisco]
303	TO002	1041.160	1046.560	5.400	 [no no] è perché è contorto il ragionamento su cui si basa {ride} il modo in cui {ride}
304	TO003	1044.803	1047.280	2.477	 {ride}
305	TO002	1047.280	1051.710	4.430	 le istuzioni globali agiscono nella realtà effettivamente pero',
306	TO002	1053.611	1057.773	4.162	 [senz' altro] eh=eh ha colto uno degli aspetti del=e::h
307	TO003	1053.630	1054.635	1.005	 [°oppure°]
308	TO002	1058.211	1059.581	1.370	 del modo di agire
309	TO002	1059.995	1061.671	1.676	 e::h=dell' istituzione globale.
310	TO002	1062.380	1066.435	4.055	 a::h= quello di {P} in effetti non a caso tutti questi indici:
311	TO003	1066.435	1066.922	0.487	 mh
312	TO002	1067.200	1070.783	3.583	 ora a parte che si è parlato di indice a proposito dello sviluppo e:h
313	TO002	1071.390	1072.816	1.426	 a:h siano
314	TO002	1073.035	1075.236	2.201	 e::h siano degli indici elaborati
315	TO002	1075.690	1077.066	1.376	 e:h=e pensatixx
316	TO002	1077.521	1080.078	2.557	 inizialmente all' interno di istituzioni globali
317	TO002	1080.655	1082.906	2.251	 eh a partire dall' onu [o::::]
318	TO003	1082.601	1082.909	0.308	 [mh]
319	TO002	1084.911	1091.175	6.264	 che questi indici effettivamente o indicatori vengano: effettivamente usati per monitorare
320	TO002	1091.760	1094.388	2.628	 e:h ma anche per dare degli indirizzi
321	TO002	1095.160	1095.795	0.635	 quindi,
322	TO002	1096.713	1101.061	4.348	 tutti questi strumenti che a noi (ci devono) rappresentare la realtà:
323	TO002	1101.495	1105.766	4.271	 in realtà sono degli strumenti come si direbbe in=e::h
324	TO002	1106.316	1108.116	1.800	 con un termine diciamo::=mh
325	TO002	1108.403	1116.091	7.688	 ormai entrato anche nelle scienze sociali, diciamo (di origine) linguistica, =performativi servono per {P} fare delle cose.
326	TO002	1116.811	1117.106	0.295	 eh
327	TO002	1117.541	1119.030	1.489	 quindi nel momento in cui
328	TO002	1119.466	1123.818	4.352	 il monitoraggio io attivo il monitoraggio su un certo fenomeno {P} la povertà,
329	TO002	1124.315	1124.685	0.370	 e:h
330	TO002	1124.885	1125.475	0.590	 e::h
331	TO002	1126.055	1128.243	2.188	 (e) cerco di=nello stesso tempo xxx
332	TO002	1129.555	1131.535	1.980	 metto in atto delle delle politiche,
333	TO002	1132.195	1139.292	7.097	 e dei dispositivi istituzionali pe:r {P} intervenire locamente su quel fenomeno in quel=in quel dato {P} in quel dato: str~
