tu_id	speaker	start	end	duration	text
83	BOR017	170.149	170.438	0.289	°mh°
84	BOI059	171.065	171.886	0.821	per[ò il turismo]
85	BOR017	171.343	172.149	0.806	[questo è triste]
86	BOI059	172.149	176.068	3.919	sì però il turismo lo richiede se comunque salvano in maniera coerente lo spazio
87	BOI059	176.337	177.003	0.666	male non fa
88	BOR017	177.857	178.677	0.820	benissimo
89	BOR017	178.906	182.970	4.064	e:h per quanto riguarda invece il tuo quartiere pensi che anch'esso sia cambiato molto?
90	BOI059	182.976	185.239	2.263	>allora< casalecchio città no quartier[e]
91	BOR017	185.149	185.563	0.414	°[o]kay°
92	BOI059	185.604	188.682	3.078	non lo conosco a sufficienza da sapere quanto sia cambiato
93	BOI059	189.299	191.984	2.685	da che ero piccola >a che io sono arrivata a viverci lì< sì
94	BOI059	192.045	194.504	2.459	perchè appunto ha subito grandi espansio:ni
95	BOI059	194.884	198.308	3.424	a livello appunto di e:hm supermercati e cose del genere
96	BOI059	198.992	201.741	2.749	in generale i quartieri più esterni di bologna
97	BOI059	201.838	203.617	1.779	quindi io prima vivevo a borgo paniga:le
98	BOI059	204.186	205.992	1.806	sì l'ho visto cambiare
99	BOI059	206.313	208.402	2.089	perchè anche lì ho visto nascere
100	BOI059	208.597	210.517	1.920	il primo grande supermercato
101	BOI059	211.545	219.041	7.496	il primo supermercato di bologna che era appunto il centro borgo che o:h >grande (ipercoop) e tutto il resto< è stato tanta roba per per noi
102	BOI059	219.303	219.567	0.264	io
103	BOI059	219.990	225.403	5.413	#con le cassiere scherzo sempre io ero una delle cinne che saltellava sul gonfiabile all'apertura adesso
104	BOI059	225.547	227.625	2.078	ci vengo a fare l~ mh le mie spese da
105	BOI059	227.816	230.227	2.411	eh donna con una famiglia con una casa ecco
106	BOR017	230.973	235.351	4.378	credi che ci siano delle differenze tra i vari quartieri a [bologna]? e tra le person[e]?
107	BOI059	233.587	234.200	0.613	[oh sì]
108	BOI059	235.262	235.793	0.531	[oh] sì
109	BOR017	235.758	236.202	0.444	((ride))
110	BOI059	236.239	237.100	0.861	nel senso che
111	BOI059	237.445	238.776	1.331	e:h bologna è
112	BOI059	239.095	240.896	1.801	quel tantinello gra:nde
113	BOI059	241.169	241.597	0.428	da
114	BOI059	241.755	242.806	1.051	eh avere
115	BOI059	243.159	243.542	0.383	e:h
116	BOI059	243.871	246.577	2.706	il  l'autorazzismo interno ovvero
117	BOR017	246.660	246.940	0.280	mhmh
118	BOI059	246.950	247.269	0.319	eh
119	BOI059	247.393	253.050	5.657	c(io)è se sei dei co:lli sei ricco >ma tendenzialmente è facile che tu sia< lievemente antipatico
120	BOR017	253.055	253.522	0.467	((ride))
121	BOI059	253.557	255.289	1.732	se sei del pila:stro
122	BOI059	255.351	259.413	4.062	c'era il periodo in cui tanto se stai al pilastro sei un delinquente poi è diventata la ba:rca
123	BOI059	259.674	261.520	1.846	e poi adesso non è più da nessuna parte
124	BOI059	261.793	262.580	0.787	rimane
125	BOI059	262.845	264.333	1.488	ci sono grandi differnze sui quartieri
126	BOI059	264.430	264.958	0.528	per
127	BOI059	265.597	269.995	4.398	stile di vita che la gente ha iniziato a viverci lontananza e vicinanza dal centro perchè
128	BOI059	270.526	271.981	1.455	quelli magari più lonta:ni
129	BOI059	272.302	278.763	6.461	che sen~ si sentono satelliti in realtà hanno una vita propria >a differenza di quelli più vicini al centro< che vivono in funzione del centro
130	BOI059	279.248	282.970	3.722	e anche per quanto riguarda magari diciamo le persone che ci vivono
131	BOR017	284.008	286.666	2.658	ti piace di più la bologna di oggi o di ieri?
132	BOR017	288.895	290.200	1.305	è difficile la scelt[a]
133	BOI059	290.051	290.726	0.675	[a:]llora
134	BOI059	290.955	294.050	3.095	mettiamola così mi piace la bologna di oggi nel mese d'agosto
135	BOR017	294.065	294.716	0.651	((ride))
136	BOI059	294.388	295.092	0.704	che ((ride))
137	BOR017	294.970	295.950	0.980	che è vuoto ti[po]?
138	BOI059	295.627	295.935	0.308	[che]
139	BOR017	296.025	296.886	0.861	((ride))
140	BOI059	296.149	297.504	1.355	che sì >nel senso< c(io)è eh
141	BOI059	297.634	302.550	4.916	c'è la possibilità di andare in giro a riprendersi il centro girarlo con pù tranquillità con pù serenità
142	BOI059	303.010	310.278	7.268	>in realtà a me la (voglian)< la bologna di oggi piace con tutte le le: mh le possibilità che ci sono cose >che prima non c'erano< anche solame:nte
143	BOI059	310.642	312.938	2.296	avendo passione magari per un trucco teatra:le
144	BOI059	313.165	319.980	6.815	trovare il negozio che ti fa il trucco particolare  una volta non esistevano ste robe dovevi andare oltre santo stefano e poi per miracolo se c'era qualcosa
145	BOI059	320.395	320.684	0.289	quindi
146	BOI059	320.969	322.746	1.777	mi piace la bologna di oggi
147	BOI059	323.268	324.133	0.865	m:h
148	BOI059	324.337	328.925	4.588	non sono entusiasta  degli abitanti della bologna di oggi mettiamola così ecco
149	BOR017	329.291	329.401	0.110	((schiocca la lingua))
150	BOR017	329.571	330.148	0.577	<°okay°>
151	BOR017	330.421	332.557	2.136	eh che cosa fai nel tuo tempo libero?
152	BOR017	332.687	337.043	4.356	come trascorri ad esempio anche le vacanze? visto che ago:sto ((ride)) qui bo[logna è li][bera]
153	BOI059	336.015	337.035	1.020	[esatto] [allora]
154	BOI059	337.286	338.927	1.641	io trascorro le vaca:nze
155	BOI059	339.065	340.776	1.711	stesso discorso nel mese di giugno
156	BOR017	340.776	340.985	0.209	mh
157	BOI059	341.015	341.826	0.811	per evitare
158	BOI059	342.029	343.422	1.393	di avere addosso la [gente]
159	BOR017	343.107	343.407	0.300	[mhmh]
160	BOI059	343.741	348.076	4.335	>in generale a me allora<  le vacanze c(io)è per il farle fuori perchè bologna la conosco
161	BOI059	348.626	355.925	7.299	magari nella settimana di sta:cco che mi prendo di solito lavorando sotto natale piuttosto >che nei primi mesi dell'anno invece<
162	BOI059	356.308	358.084	1.776	o >anche lì< tempo libero
163	BOI059	358.523	361.647	3.124	mi piace moltissimo la pre~ la piega che ha preso bologna con le mostre
164	BOI059	361.682	363.458	1.776	c(io)è uno ha tempo di andare a vedere una mostra
165	BOI059	363.820	365.457	1.637	figa in giro per bologna
166	BOI059	365.981	367.433	1.452	senza per forza aver
167	BOI059	367.641	367.865	0.224	del
168	BOI059	368.069	368.656	0.587	m:h
169	BOI059	368.755	371.284	2.529	della remora oddio devo andare per una mostra figa  fino a milano
170	BOI059	371.587	375.099	3.512	#anche lì quando ero: cinna io dovevi andare fuori per vedere cose belle
171	BOI059	375.334	375.975	0.641	adesso >invece<
172	BOI059	376.298	378.388	2.090	parte di bologna che mi piace della modifica
173	BOI059	378.623	379.680	1.057	adesso è facile
174	BOI059	380.014	384.328	4.314	fare una roba figa e andare magari appunto a vedersi una bella mostra in giro per bologna
175	BOR017	384.677	387.244	2.567	a proposito di andare in giro vai al mercato?
176	BOI059	387.786	389.448	1.662	quale? c(io)è nel senso allora
177	BOI059	389.607	390.806	1.199	da bolognese >ti dico che<
178	BOI059	391.163	393.726	2.563	se per mercato intendi la mon~ la piazzo:la
179	BOI059	393.881	395.308	1.427	solo in certi momenti
180	BOI059	396.140	397.059	0.919	perchè anche lì
181	BOI059	397.352	400.179	2.827	#se c'è del fitto in piazzola è un po' un casino  io n~
182	BOI059	400.243	401.527	1.284	non amo il fitto
183	BOI059	401.954	409.338	7.384	però il martedì mattina alla ba:rca piuttosto che il mercoledì a san giovanni che è un comune lievemente fuori ma comunque sempre dell'hinterland bologne:se
184	BOI059	409.657	414.408	4.751	piuttosto che se no a borgo paniga:le sotto il comu:ne sotto il quartiere che è il vecchio comune
185	BOI059	414.646	416.542	1.896	xxxx c'è il mercato quindi:
186	BOI059	416.796	420.569	3.773	e:h lunedì è a calderara di reno il mercoledì ce l'ho anche a casalecchio
187	BOI059	420.585	424.050	3.465	il giovedì so che ce n'è uno se non l'hanno spostato a san pietro in casa:le
188	BOI059	424.467	429.333	4.866	poi il venerdì e il sabato c'è la piazzo:la la domenica ci sono i vari merca:ti: straordina~
189	BOI059	429.348	433.167	3.819	sì vado al mercato compro un sacco di roba ((ride)) al mercato
190	BOR017	430.461	431.170	0.709	xxxx
191	BOI059	433.180	435.527	2.347	mi piace andare al mercato [trovo che] siano belli
192	BOR017	434.480	435.166	0.686	[okay]
193	BOR017	436.452	440.537	4.085	pensi invece che bologna sia un buon posto per le nuove generazioni?
194	BOI059	440.855	441.039	0.184	sì
195	BOI059	442.009	448.065	6.056	sì perchè continuiamo ad avere un'offerta formativa  non solo universitaria ma anche delle scuole superiori
196	BOI059	448.532	451.050	2.518	ben: strutturata ben fatta devo dire
197	BOI059	451.761	454.671	2.910	sì perchè è una città aperta io mh
198	BOI059	454.711	458.200	3.489	una cosa che amo di bologna è che tu puoi essere chi vuoi e[ssere]
199	BOR017	457.253	458.796	1.543	[chi vuoi come] vuoi
200	BOI059	458.806	463.264	4.458	come vuoi [senza e]ssere preoccupato di oh mio dio mi giudicheranno
201	BOR017	459.719	460.406	0.687	[è vero]
202	BOI059	463.537	466.657	3.120	è uno dei motivi per cui sono felice di essere bolognese ehm:
203	BOI059	466.687	468.060	1.373	è una cosa che mi piace un sacco
204	BOR017	469.194	474.073	4.879	e:h cosa ne pensi infatti >ti volevo chiedere anche< di noi giovani che veniamo qui a studiare
205	BOR017	474.219	475.358	1.139	e ti chiedo anche
206	BOR017	475.412	479.582	4.170	pensi che il tuo lavoro in quanto portina:ia in uno studenta:to
207	BOR017	479.766	481.651	1.885	possa influire in questo tuo giudizio?
208	BOI059	482.303	483.174	0.871	sì tantissimo
209	BOI059	483.483	484.577	1.094	prima di voi
210	BOI059	485.248	485.661	0.413	io
211	BOI059	486.169	489.556	3.387	mh avevo un pessimo rapporto con i giovani che venivano da fuori
212	BOR017	488.701	489.692	0.991	((ride))
213	BOI059	489.716	492.174	2.458	anche quando  io ci ho provato a far l'università
214	BOI059	492.731	493.751	1.020	comunque >allora<
215	BOI059	493.935	494.721	0.786	il concetto è
216	BOI059	495.085	495.985	0.900	vieni da fuori
217	BOI059	496.089	498.084	1.995	resti per il tempo della tua laurea
218	BOI059	498.273	499.288	1.015	e poi puoi scegliere
219	BOI059	499.377	501.403	2.026	o diventi tessuto interno di bologna
220	BOI059	501.448	502.448	1.000	o torni a casa
221	BOI059	502.711	503.004	0.293	ma
222	BOI059	503.238	503.835	0.597	vieni qui
223	BOI059	504.059	504.322	0.263	per
224	BOI059	504.472	510.000	5.528	spaccare bottiglie fare casino e fare il punkabbestia che va a ritirare i soldi al bancomat perchè l'ho visto
225	BOI059	510.264	512.024	1.760	in centro a bologna allora no
226	BOI059	512.244	515.228	2.984	quindi i giovani in generale è un discorso fin troppo vago
227	BOI059	515.765	517.423	1.658	avendo avuto a che fare con voi che
228	BOI059	517.642	520.746	3.104	vuoi forza mh lavoro >quello che vuoi< siete costretti anche
229	BOI059	521.003	524.473	3.470	a portare a casa gli esami ma anche con i vostri amici  che vengono a trovarvi
230	BOI059	525.602	530.498	4.896	#ho capito in realtà che è fisiologico il momento di sbrago totale
231	BOR017	530.139	530.612	0.473	((ride))
232	BOI059	530.821	533.845	3.024	però poi alla fine si ritorna sempre nei binari quindi
233	BOI059	534.407	535.402	0.995	trovo anche
234	BOI059	535.836	539.094	3.258	che siate in realtà adesso poi ci emozioneremo nel dirci queste cose
235	BOI059	539.393	542.940	3.547	un piccolo tesoro nascosto perchè potete dare ta:nto
236	BOI059	543.253	546.964	3.711	a chi come me all'inizio (era) un po' paraocchi perchè:
237	BOI059	547.044	549.433	2.389	#cinno di merda fai ca~ fai del casino e basta ((ride))
238	BOR017	548.860	549.429	0.569	((ride))
239	BOI059	549.721	553.114	3.393	in realtà potete dare tanto a questo posto a questa città ed è una cosa figa
240	BOI059	553.134	554.472	1.338	quindi sì penso che:
241	BOI059	554.861	558.821	3.960	>sono contenta che i giovani vengano qui< e: e penso che: sì il mio
242	BOI059	559.178	562.124	2.946	giudizio sia completamente influenzato dal mio lavoro ora
243	BOI059	562.338	564.268	1.930	questo giudizio finalmente positivo  ecco
244	BOR017	564.468	567.199	2.731	visto che abbiamo tirato in ballo  lo studenta:to:
245	BOI059	567.348	567.616	0.268	sì
246	BOR017	567.711	570.821	3.110	hai dei bei ricordi o degli aneddoti in particola:re che
247	BOI059	570.955	571.095	0.140	((ride))
248	BOR017	571.636	572.849	1.213	so[no legati] ad esso
249	BOI059	571.711	572.065	0.354	[il mio]
250	BOI059	572.849	575.358	2.509	il mio aneddoto preferito è sempre uno
251	BOI059	576.064	580.204	4.140	ed è che ai primi giorni dell'anno l'anno accademico essendo io
252	BOI059	580.347	581.820	1.473	l'unica portiera
253	BOI059	582.015	585.786	3.771	xx (appunto non è che) l'unica portiera l'unico eh mh dipendente di portineria
254	BOI059	586.169	587.507	1.338	principalmente bolognese
255	BOI059	587.799	589.143	1.344	io vi devo insegnare tre cose
256	BOR017	589.151	589.338	0.187	°mh°
257	BOI059	589.900	591.736	1.836	#che la spazzatura è il rusco
258	BOR017	591.781	592.378	0.597	((ride))
259	BOI059	592.423	597.279	4.856	#che il ragazzo è il cinno e declina regolare italiano quindi cinno cinna cinni cinne
260	BOR017	597.239	597.731	0.492	((ride))
261	BOI059	597.840	598.611	0.771	e che
262	BOI059	598.830	600.556	1.726	quando vuoi farti aprire da lontano
263	BOR017	600.604	601.440	0.836	e[satto]
264	BOI059	600.786	601.761	0.975	#[chiedi il ti]ro
265	BOR017	601.769	602.015	0.246	sì
266	BOR017	602.151	603.517	1.366	mi [ricordo] ((ride))
267	BOI059	602.413	602.922	0.509	>[questo per me]<
268	BOI059	603.055	604.054	0.999	((ride)) vedi?
269	BOI059	604.448	607.893	3.445	questo per me è proprio l'aneddoto più bello legato al lavoro perchè
270	BOI059	608.258	609.512	1.254	in un certo senso
271	BOI059	609.746	611.020	1.274	mi permette
272	BOI059	611.234	615.109	3.875	di farvi entrare al volo nel tessuto sociale di una città che utilizza
273	BOI059	615.457	616.750	1.293	tre termini dialettali
274	BOI059	616.990	618.472	1.482	senza rendersene conto io ho
275	BOI059	618.776	620.979	2.203	scoperto nella mia vita che rusco è dialetto
276	BOI059	621.219	622.025	0.806	che avevo già
277	BOI059	622.338	624.542	2.204	(buone) trent'anni [credo] quind[i]:
278	BOR017	623.547	623.970	0.423	[certo]
279	BOR017	624.403	626.239	1.836	[stai] [se]ttando i nostri paramet[ri]
280	BOI059	624.651	624.840	0.189	[sì]
281	BOI059	626.114	626.721	0.607	[es]at[to]
282	BOR017	626.488	627.343	0.855	sul[la nuo]va [lingua]
283	BOI059	626.896	627.909	1.013	[esatto] sulla [nuova]
284	BOR017	627.542	628.329	0.787	sul [nuovo] [posto]
285	BOI059	628.009	629.283	1.274	[esa]tto sul~ esatt[o]
286	BOR017	629.257	631.080	1.823	[e]d è fondamentale eh ((ride))
287	BOI059	630.488	638.388	7.900	#sì anche perchè altrimenti (a)scolta mi dai il tiro? tu non sai cos'è dici cosa devo fare di questo campanello in cui c'è scritto tiro? ((ride))
288	BOR017	635.987	636.716	0.729	((ride))
289	BOR017	638.428	640.755	2.327	#io le prime volte ero sconvolto da dammi un tiro
290	BOI059	640.761	641.313	0.552	eh [certo]
291	BOR017	640.886	643.716	2.830	[cioè non ca]pivo con tutto che lo sap[evo non capi][vo]
292	BOI059	641.542	642.179	0.637	((ride))
293	BOI059	642.502	643.168	0.666	>[anche perchè]<
294	BOI059	643.333	644.957	1.624	[anche la s]igaretta: è un tiro
295	BOR017	644.976	645.785	0.809	eh [certo]
296	BOI059	645.062	646.203	1.141	#[può essere anche un cu]ccio
297	BOI059	646.275	648.821	2.546	#ma un cuccio di sigaretta è più nei
298	BOI059	649.089	649.198	0.109	((schiocca la lingua))
299	BOI059	649.343	652.706	3.363	>se so che sei bolognese dico oh (a)scolta< dammi ben un cuccio di sigaretta se no è dammi un tiro
300	BOR017	652.778	652.999	0.221	((ride))
301	BOI059	653.054	657.014	3.960	anche di quello che è diverso da dammi il tiro ((ride))
302	BOR017	657.357	658.122	0.765	okay
303	BOR017	658.204	658.502	0.298	eh
304	BOR017	658.619	661.502	2.883	come vai e come invece andavi prima al lavor[o]
305	BOI059	661.360	663.207	1.847	[al]lora dipende sempre dove sono
306	BOI059	663.343	665.901	2.558	fintanto che sono qui in
307	BOI059	665.991	668.769	2.778	negli studentati o comunque che lavoro nella zona del ce:ntro:
308	BOI059	669.429	670.800	1.371	mi piace muovermi
309	BOI059	671.118	672.819	1.701	in: in autobus
310	BOI059	673.086	674.213	1.127	perchè comunque:
311	BOI059	674.955	677.878	2.923	abitando adeso a casalecchio gli autobus sono ben serviti
312	BOI059	678.533	683.054	4.521	e trovo che bologna abbia una rete abbastanza ((ride)) capillare di autobus che fa praticamente qualunque cosa
313	BOR017	683.072	685.806	2.734	questo è il futuro te lo dico da siciliano questo è il fu[turo] ((ride))
314	BOI059	684.543	685.344	0.801	((ride))
315	BOI059	685.499	688.217	2.718	[graz]ie ((ride)) ne vado molto orgogliosa
316	BOR017	687.715	688.258	0.543	((ride))
317	BOI059	688.507	692.887	4.380	e:h poi dipende ci sono volte in cui devo per forza spostarmi in macchina ho avuto un periodo che da
318	BOI059	693.253	697.044	3.791	casalecchio lavoravo al comune di argelato che è dall'altra parte del mo~ c(io)è
319	BOI059	697.389	697.693	0.304	sono
320	BOI059	698.087	701.109	3.022	non è dall'altra parte del mondo ma è (effettivamente) dall'altra parte del mondo quindi
321	BOI059	701.489	703.584	2.095	se ti sposti dal~ da bolo:gna
322	BOI059	703.912	706.920	3.008	devi per forza avere una macchina perchè se no è infattibile
323	BOI059	707.197	712.032	4.835	quindi a lavoro però ci vengo quando posso in autobus e se no ho comprato una macchina a gpl per inquinare meno
324	BOR017	712.085	712.691	0.606	bra:va
325	BOI059	712.708	714.087	1.379	gra:zie ((ride))
326	BOR017	714.093	714.927	0.834	e:hm:
327	BOR017	715.087	719.092	4.005	eri eri qui a bologna durante il periodo della pandemia? s[ì perchè] me lo ricor[do]
328	BOI059	717.754	718.247	0.493	[sì:]
329	BOI059	718.758	719.424	0.666	[esa]tto
330	BOI059	720.199	724.505	4.306	anche perchè essendo di bologna casa mia è bologna quindi non ho avuto bisogno di
331	BOI059	724.644	726.271	1.627	scappa:re a ca:sa
332	BOI059	726.890	727.666	0.776	mi ritengo
333	BOI059	727.913	730.714	2.801	parte fortunata >perchè appunto< col lavoro che ho
334	BOI059	730.842	732.997	2.155	ho mantenuto il lavoro tutto il giorno tutti i giorni
335	BOI059	733.444	736.373	2.929	che è stato fondamentale questo lavoro con voi
336	BOI059	737.276	740.646	3.370	perchè >io sono quel tipo di persona< e si sente anche da questa intervista
337	BOI059	740.798	742.801	2.003	pa:rticolarmente chiacchierona
338	BOI059	743.325	746.139	2.814	particolarmente bisognosa di contatto umano
339	BOI059	746.907	750.095	3.188	anche non per forza l'abbraccio ma il contatto mentale diciamo
340	BOI059	750.123	752.675	2.552	e  se non avessi avuto questo lavoro penso che sarei impazzita
341	BOI059	752.821	753.417	0.596	perchè:
342	BOI059	753.842	757.081	3.239	voi eravate le persone con cui noi potevamo parlare  tutti i giorni
343	BOI059	757.457	760.239	2.782	>non avevam bisogno di andare su un balcone ad appladire della gente< perchè
344	BOI059	760.580	762.974	2.394	vedevamo i vostri sforzi e vedevamo:
345	BOI059	763.362	768.709	5.347	la fatica di essere qui e l~ l'onestà di dire no io ho bisogno di tornare a casa perchè sto uscendo pazzo
346	BOR017	769.329	772.499	3.170	e mi permetto di dire che magari lo siamo ancora cioè nel senso che
347	BOR017	772.528	774.745	2.217	parliamo ancora °xx[x ancora]°
348	BOI059	773.895	776.299	2.404	[sì no c(io)è siamo an~] anzi da lì [si è crea~]
349	BOR017	775.678	777.908	2.230	[grazie a quel][lo] [esatto si è creato:]
350	BOI059	776.361	778.349	1.988	[esa]tto [grazie a quello si è crea]to:
351	BOI059	778.677	784.365	5.688	un maggiore ris~ mh livello di anche di fiducia e di rispetto ma anche solamente di affetto perchè
352	BOI059	784.813	786.353	1.540	abbia~ vi abbiamo visti
353	BOI059	786.461	787.673	1.212	vi vedevamo
354	BOI059	788.066	792.307	4.241	sia chi di voi è rimasto sia chi di voi è andato a casa quando è tornato quindi
355	BOI059	792.929	794.962	2.033	è stato molto importante secondo c(io)è
356	BOI059	795.136	796.328	1.192	nell[a sfiga]
357	BOR017	795.382	796.510	1.128	[ci siamo vissu]ti
358	BOI059	796.590	800.021	3.431	esatto nella sfiga ci siamo vissuti e ci siamo resi conto
359	BOI059	800.780	801.365	0.585	del fatto che
360	BOI059	801.780	804.776	2.996	questa struttura in qualche senso ha salvato più di un senno
361	BOI059	804.975	807.523	2.548	sia per chi è dovuto e voluto tornare a casa e poi
362	BOI059	807.689	809.207	1.518	sapeva di avere un porto sicuro in cui
363	BOI059	809.647	810.539	0.892	riscappare
364	BOI059	810.780	815.162	4.382	però sì è merito della pandemia se anche questa intervista è merito della pandemia perchè [è da lì che si]
365	BOR017	813.859	815.153	1.294	((ride)) [certo]
366	BOI059	815.469	816.938	1.469	abbiamo legato tutti quanti di più
367	BOR017	817.291	818.599	1.308	al[trimen]ti non te l'avrei chiest[o]
368	BOI059	817.413	817.780	0.367	[sì]
369	BOI059	818.569	819.009	0.440	[e]satto
370	BOR017	819.006	820.480	1.474	chiaro ((ride)) se non [ci fo]sse [xx]
371	BOI059	819.646	819.913	0.267	[sì]
372	BOI059	820.144	822.029	1.885	>[no se] non ci fosse un rapporto non< sì se~
373	BOI059	822.183	823.822	1.639	perchè sono domande non personali
374	BOR017	824.145	825.294	1.149	[ma qua:si]
375	BOI059	824.145	825.532	1.387	[ma qua:si] ((ride))
376	BOI059	825.822	826.096	0.274	((ride))
377	BOR017	826.469	830.179	3.710	e:hm facciamo adesso invece se ti va una top ten
378	BOR017	830.254	830.718	0.464	ovvero
379	BOR017	830.809	834.710	3.901	cosa consiglieresti a una persona che visita bologna per la prima volta?
380	BOR017	834.734	835.581	0.847	cinque posti
381	BOI059	835.631	836.158	0.527	allora
382	BOR017	836.737	837.322	0.585	must have
383	BOI059	837.473	838.324	0.851	must have
