tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
62	TO077	251.4	258.101	6.701	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	 non ho nessuna intenzione di fare l' agente commerciale della di una libreria pero'	non ho nessuna intenzione di fare l' agente commerciale della di una libreria pero'	non ho nessuna intenzione di fare l' agente commerciale della di una libreria pero'
63	TO077	258.209	261.457	3.248	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 e:h di questo lo so che è attivato quindi	e:h di questo lo so che è attivato quindi	eh di questo lo so che è attivato quindi
64	TO077	261.716	262.932	1.216	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 poche parole	poche parole	poche parole
65	TO077	263.528	266.481	2.953	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 soprattutto per chi volesse e::h	soprattutto per chi volesse e::h	soprattutto per chi volesse eh
66	TO077	266.51	270.025	3.515	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	6	 pre:~ sostenere già l' esame negli appelli	pre:~ sostenere già l' esame negli appelli	pre:~ sostenere già l' esame negli appelli
67	TO077	270.067	274.295	4.228	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 quelli del ventiquattro di gennaio e quelli del quattordici di febbraio	quelli del ventiquattro di gennaio e quelli del quattordici di febbraio	quelli del ventiquattro di gennaio e quelli del quattordici di febbraio
68	TO077	274.435	276.98	2.545	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	5	 ecco il mio consiglio {P} è	ecco il mio consiglio {P} è	ecco il mio consiglio {P} è
69	TO077	277.025	280.075	3.05	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 per chi vuole dare l' esame in quei (due appelli)	per chi vuole dare l' esame in quei (due appelli)	per chi vuole dare l' esame in quei due appelli
70	TO077	280.107	283.999	3.892	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 niente di obbligatorio (così) ma no~ di non svegliarsi	niente di obbligatorio (così) ma no~ di non svegliarsi	niente di obbligatorio così ma no~ di non svegliarsi
71	TO077	284.17	290.657	6.487	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	 a cercare chi volesse prendere il libro della tolomelli non svegliarsi dopo l' epifania	a cercare chi volesse prendere il libro della tolomelli non svegliarsi dopo l' epifania	a cercare chi volesse prendere il libro della tolomelli non svegliarsi dopo l' epifania
72	TO077	291.018	296.31	5.292	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 perché e:h si rischia di rimanere perché coi tempi molto stretti	perché e:h si rischia di rimanere perché coi tempi molto stretti	perché eh si rischia di rimanere perché coi tempi molto stretti
73	TO077	296.385	302.208	5.823	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	 perché quella procedura mi dicono che richiede una ventina di giorni di lavorazione.	perché quella procedura mi dicono che richiede una ventina di giorni di lavorazione.	perché quella procedura mi dicono che richiede una ventina di giorni di lavorazione
74	TO077	302.816	308.449	5.633	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	 detto questo pero' poi chiudo subito l' inciso e passo alla lezione di oggi	detto questo pero' poi chiudo subito l' inciso e passo alla lezione di oggi	detto questo pero' poi chiudo subito l' inciso e passo alla lezione di oggi
75	TO077	309.48	315.905	6.425	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	 un' informazione di massima sulle differenze tra questi due testi che ho indicato	un' informazione di massima sulle differenze tra questi due testi che ho indicato	un' informazione di massima sulle differenze tra questi due testi che ho indicato
76	TO077	316.417	320.461	4.044	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 in parte lo si potrebbe anche evincere dai titoli	in parte lo si potrebbe anche evincere dai titoli	in parte lo si potrebbe anche evincere dai titoli
77	TO077	321.056	323.309	2.253	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 il libro di diego giachetti	il libro di diego giachetti	il libro di diego giachetti
78	TO077	323.626	328.252	4.626	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 è un' analisi: del sessantotto: diciamo poi	è un' analisi: del sessantotto: diciamo poi	è un' analisi del sessantotto diciamo poi
79	TO077	328.562	332.569	4.007	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 avevo già detto il sessantotto inteso non come anno specifico	avevo già detto il sessantotto inteso non come anno specifico	avevo già detto il sessantotto inteso non come anno specifico
80	TO077	332.607	335.714	3.107	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 ma come arco temporale, eccetera, eccetera, eccetera	ma come arco temporale, eccetera, eccetera, eccetera	ma come arco temporale eccetera eccetera eccetera
81	TO077	335.923	337.182	1.259	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 in italia	in italia	in italia
82	TO077	337.518	343.435	5.917	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 e::h co:n una:: buona:: e:h narrazione diciamo	e::h co:n una:: buona:: e:h narrazione diciamo	eh con una buona eh narrazione diciamo
83	TO077	343.708	347.0	3.292	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 degli avvenimenti principali italiani:,	degli avvenimenti principali italiani:,	degli avvenimenti principali italiani
84	TO077	347.018	351.164	4.146	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 del discussione all' interno dei movimenti studenteschi,	del discussione all' interno dei movimenti studenteschi,	del discussione all' interno dei movimenti studenteschi
85	TO077	351.215	356.018	4.803	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 i rapporti col movimenti operaio eccetera. è l' italia pero', essenzialmente	i rapporti col movimenti operaio eccetera. è l' italia pero', essenzialmente	i rapporti col movimenti operaio eccetera è l' italia pero' essenzialmente
86	TO077	357.046	361.629	4.583	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 mentre invece il: libro di marica tolomelli	mentre invece il: libro di marica tolomelli	mentre invece il libro di marica tolomelli
87	TO077	361.774	368.198	6.424	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	10	 pur non ignorando la dimensione italiana ha uno sguardo {P} internazionale	pur non ignorando la dimensione italiana ha uno sguardo {P} internazionale	pur non ignorando la dimensione italiana ha uno sguardo {P} internazionale
88	TO077	368.985	375.156	6.171	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 e::h e inoltre nella parte e:h nell' ultima parte del libro	e::h e inoltre nella parte e:h nell' ultima parte del libro	eh e inoltre nella parte eh nell' ultima parte del libro
89	TO077	375.481	376.797	1.316	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 e:::h	e:::h	eh
90	TO077	377.168	383.329	6.161	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 offre una buona panoramica delle interpretazioni storiografiche	offre una buona panoramica delle interpretazioni storiografiche	offre una buona panoramica delle interpretazioni storiografiche
91	TO077	383.369	384.85	1.481	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 su quel fenomeno	su quel fenomeno	su quel fenomeno
92	TO077	384.973	390.346	5.373	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	 m:h il tema è controversissimo quindi anche le interpretazioni sono tra loro	m:h il tema è controversissimo quindi anche le interpretazioni sono tra loro	mh il tema è controversissimo quindi anche le interpretazioni sono tra loro
93	TO077	390.633	392.379	1.746	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 quasi opposte	quasi opposte	quasi opposte
94	TO077	392.688	399.6	6.912	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	 ecco questa dimensione di: approfondimento storiografico c' è nel libro della tolomelli	ecco questa dimensione di: approfondimento storiografico c' è nel libro della tolomelli	ecco questa dimensione di approfondimento storiografico c' è nel libro della tolomelli
95	TO077	399.768	402.8	3.032	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 c' è molto di meno nel libro di °diego giachetti.°	c' è molto di meno nel libro di °diego giachetti.°	c' è molto di meno nel libro di diego giachetti
96	TO077	403.16	408.135	4.975	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 detto questo per chi ha tempo, voglia:, eccetera, eccetera	detto questo per chi ha tempo, voglia:, eccetera, eccetera	detto questo per chi ha tempo voglia eccetera eccetera
97	TO077	408.41	412.348	3.938	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 io consiglierei con tutta calma, col tempo di magari	io consiglierei con tutta calma, col tempo di magari	io consiglierei con tutta calma col tempo di magari
98	TO077	412.381	415.495	3.114	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 di dare un' occhiata a questi due libri in biblioteca	di dare un' occhiata a questi due libri in biblioteca	di dare un' occhiata a questi due libri in biblioteca
99	TO077	415.864	420.965	5.101	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	 o: in qualche mod~ di farsene un' idea e scegliere per tempo quale:	o: in qualche mod~ di farsene un' idea e scegliere per tempo quale:	o in qualche mod~ di farsene un' idea e scegliere per tempo quale
100	TO077	421.019	423.811	2.792	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 mi rendo conto che sia un po' anomalo	mi rendo conto che sia un po' anomalo	mi rendo conto che sia un po' anomalo
101	TO077	424.124	428.544	4.42	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 dire tutto questo prima di trattarne effettivamente a lezione,	dire tutto questo prima di trattarne effettivamente a lezione,	dire tutto questo prima di trattarne effettivamente a lezione
102	TO077	428.578	431.945	3.367	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 ma la mia preoccupazione e poi qui mi fermo	ma la mia preoccupazione e poi qui mi fermo	ma la mia preoccupazione e poi qui mi fermo
103	TO077	432.432	439.349	6.917	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	 la mia preoccupazione è che chi poi e:h volesse prepararsi sul testo di marica tolomelli	la mia preoccupazione è che chi poi e:h volesse prepararsi sul testo di marica tolomelli	la mia preoccupazione è che chi poi eh volesse prepararsi sul testo di marica tolomelli
104	TO077	439.663	442.137	2.474	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 possa avere delle difficoltà	possa avere delle difficoltà	possa avere delle difficoltà
105	TO077	442.33	445.773	3.443	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 di tempo materiali a trovare il libro	di tempo materiali a trovare il libro	di tempo materiali a trovare il libro
106	TO077	446.174	450.813	4.639	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	 chiaro il discorso che: ho fatto o non s' è capito niente? no chiaro.	chiaro il discorso che: ho fatto o non s' è capito niente? no chiaro.	chiaro il discorso che ho fatto o non s' è capito niente no chiaro
107	TO077	451.416	454.745	3.329	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 e:::h allora detto questo	e:::h allora detto questo	eh allora detto questo
108	TO077	455.436	458.018	2.582	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 torniamo invece	torniamo invece	torniamo invece
109	TO077	458.304	462.848	4.544	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 a dove mi ero fermato nella lezione di mercoledì scorso	a dove mi ero fermato nella lezione di mercoledì scorso	a dove mi ero fermato nella lezione di mercoledì scorso
110	TO077	463.049	464.6	1.551	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 e cioè e:h	e cioè e:h	e cioè eh
111	TO077	465.55	471.545	5.995	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 il tema è quello della:: la crisi e infine la dissoluzione	il tema è quello della:: la crisi e infine la dissoluzione	il tema è quello della la crisi e infine la dissoluzione
112	TO077	472.685	477.768	5.083	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 dello stato liberale in italia e e:h l' avvento del	dello stato liberale in italia e e:h l' avvento del	dello stato liberale in italia e eh l' avvento del
113	TO077	477.997	479.383	1.386	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 e:h fascismo.	e:h fascismo.	eh fascismo
114	TO077	479.817	484.077	4.26	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 io mi ero fermato nell' ultima lezione	io mi ero fermato nell' ultima lezione	io mi ero fermato nell' ultima lezione
115	TO077	484.715	488.604	3.889	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 alle elezioni del millenovecentodiciannove	alle elezioni del millenovecentodiciannove	alle elezioni del millenovecentodiciannove
116	TO077	489.277	492.79	3.513	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 indicandole come uno spartiacque	indicandole come uno spartiacque	indicandole come uno spartiacque
117	TO077	493.439	499.826	6.387	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 che e:::h a mio giudizio troppo spesso viene la cui importanza	che e:::h a mio giudizio troppo spesso viene la cui importanza	che eh a mio giudizio troppo spesso viene la cui importanza
118	TO077	500.188	505.593	5.405	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	7	 secondo me troppo spesso viene {P} e::h trascurata	secondo me troppo spesso viene {P} e::h trascurata	secondo me troppo spesso viene {P} eh trascurata
119	TO077	506.06	509.44	3.38	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 non dico dimenticata ma sottovalutata sì	non dico dimenticata ma sottovalutata sì	non dico dimenticata ma sottovalutata sì
